book_title,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,grade_level
Paano Natututunan ng mga Bata ang Matematika,0.7472527472527473,0.7216117216117216,0.717948717948718,0.7595307917888563,0.6109481915933529,0.6412512218963832,1
Paghahanda sa Panahon ng Bagyo,0.753934191702432,0.7181688125894135,0.7296137339055794,0.7406716417910447,0.6455223880597015,0.6753731343283582,1
Panaginip ni Miko,0.7811671087533156,0.7493368700265252,0.7612732095490716,0.8339483394833949,0.7121771217712177,0.7121771217712177,1
Parang may Kapatid din Ako,0.8147295742232451,0.7859608745684695,0.8020713463751439,0.8682170542635659,0.7116279069767442,0.7302325581395349,1
Potpot Lampayatot,0.7265774378585086,0.6921606118546845,0.7036328871892925,0.7171052631578947,0.6171052631578947,0.6013157894736842,1
Saan kaya Kabilang?,0.7461629279811098,0.7225501770956316,0.7201889020070839,0.7625,0.6296875,0.6734375,1
Si Biboy na Mausisa,0.7841269841269841,0.7015873015873015,0.7365079365079366,0.7916666666666666,0.5925925925925926,0.6851851851851852,1
Si Bimbo ang Batang Bibo,0.7708565072302559,0.760845383759733,0.7597330367074527,0.7776119402985074,0.6477611940298508,0.6925373134328359,1
Si Dinong Bulagsak,0.8016997167138811,0.7516525023607177,0.7714825306893296,0.8413524057217165,0.7035110533159948,0.7230169050715215,1
Si Ema,0.7623762376237624,0.7277227722772277,0.7425742574257426,0.7578125,0.53125,0.609375,1
Si Inang Ibon,0.8535211267605634,0.819718309859155,0.819718309859155,0.8941176470588236,0.7490196078431373,0.7686274509803922,1
Si Ken,0.793939393939394,0.743030303030303,0.7575757575757576,0.8146911519198664,0.6527545909849749,0.6944908180300501,1
Si Kiko at Kakusog,0.7841726618705036,0.7553956834532374,0.7778776978417267,0.8051470588235294,0.6801470588235294,0.6495098039215687,1
Si Kuwaki,0.7319587628865979,0.6927835051546392,0.7319587628865979,0.7914438502673797,0.6711229946524064,0.6550802139037433,1
Si Lita at Si Miko,0.7875,0.7375,0.75,0.6494845360824743,0.5567010309278351,0.6597938144329897,1
Si Mulak,0.7419354838709677,0.6989247311827957,0.7096774193548387,0.8195488721804511,0.6541353383458647,0.6541353383458647,1
Si Sisa at ang mga Ibon,0.8221476510067114,0.7583892617449665,0.7885906040268457,0.8695652173913043,0.6666666666666666,0.714975845410628,1
Unang Baitang,0.7584415584415585,0.7186147186147186,0.7177489177489178,0.7374701670644391,0.6062052505966588,0.5883054892601431,1
Unang Baitang na si Mitang,0.748792270531401,0.7047101449275363,0.6998792270531401,0.8079800498753117,0.6458852867830424,0.6450540315876975,1
Alitaptap,0.8283018867924529,0.7905660377358491,0.8056603773584906,0.7909738717339667,0.5843230403800475,0.6793349168646081,2
Ang Aking Mga Anak,0.7620817843866171,0.7286245353159851,0.7286245353159851,0.7208121827411168,0.6345177664974619,0.6649746192893401,2
Ang Aking Paaralan,0.7132075471698113,0.720754716981132,0.7018867924528301,0.8324873096446701,0.7208121827411168,0.6700507614213198,2
Ang Alamat ng Makahiya,0.8301886792452831,0.7889150943396226,0.7983490566037735,0.8503184713375797,0.7006369426751592,0.7101910828025477,2
Ang Alamat ng Pinatubo,0.7421630094043887,0.7147335423197492,0.7249216300940439,0.835221421215242,0.6539649845520082,0.7126673532440783,2
Ang Aming Pusa,0.8042553191489362,0.774468085106383,0.8212765957446808,0.8012048192771084,0.6987951807228916,0.6927710843373494,2
Ang bagong Pugad,0.7760180995475113,0.7458521870286576,0.7609351432880844,0.803076923076923,0.6358974358974359,0.681025641025641,2
Ang Bahay Kubo ni Itay,0.7956204379562044,0.7737226277372263,0.7591240875912408,0.78125,0.59375,0.7395833333333334,2
Ang Batang Matulungin,0.8024475524475524,0.7290209790209791,0.7692307692307693,0.8588235294117647,0.68,0.6964705882352941,2
Ang bigote ni Tatay,0.765625,0.7106681034482759,0.7252155172413793,0.7831594634873323,0.6661698956780924,0.698956780923994,2
Ang Bisikleta ni Chaku,0.7296786389413988,0.6899810964083176,0.6843100189035917,0.702020202020202,0.5883838383838383,0.5782828282828283,2
Ang Buwan at Ang Aking Sumbrero!,0.5588235294117647,0.5243407707910751,0.5192697768762677,0.5547445255474452,0.4832116788321168,0.5109489051094891,2
Ang damit para kay Kooru,0.7771739130434783,0.7418478260869565,0.7228260869565217,0.7707948243992606,0.6432532347504621,0.66728280961183,2
Ang Hiwaga ni Domeng Dyip,0.7917525773195876,0.7463917525773196,0.756701030927835,0.8470588235294118,0.6617647058823529,0.7029411764705882,2
Ang Ina,0.815028901734104,0.7745664739884393,0.8208092485549133,0.8617886178861789,0.7398373983739838,0.6991869918699187,2
Ang Kakaibang Panaginip ni Khutso,0.7297979797979798,0.6906565656565656,0.696969696969697,0.7913043478260869,0.6382608695652174,0.6347826086956522,2
Ang Kaklase kong Bulag,0.7681159420289855,0.7294685990338164,0.7342995169082126,0.8187919463087249,0.6577181208053692,0.6644295302013423,2
Ang Kuting na si Phyu Wah at ang Bully,0.7716262975778547,0.7393310265282583,0.76239907727797,0.860062893081761,0.6886792452830188,0.7327044025157232,2
Ang kwento ng isang Mananayaw,0.7861635220125787,0.7479784366576819,0.7511230907457322,0.8279124778237729,0.6688350088704909,0.6960378474275577,2
Ang Leon at ang Pagkain Niyang Tuta,0.7535263548626577,0.7223459539717891,0.7245731254639941,0.8105906313645621,0.6313645621181263,0.6659877800407332,2
Ang mabuting kaibigan,0.8286066584463625,0.7669543773119606,0.7731196054254007,0.860655737704918,0.6721311475409836,0.6983606557377049,2
Ang Mag-anak na Langgam,0.8111490329920364,0.7758816837315131,0.7758816837315131,0.8693623639191291,0.713841368584759,0.7620528771384136,2
Ang Magandang Balita,0.781190019193858,0.736084452975048,0.7418426103646834,0.7976653696498055,0.6459143968871596,0.6939040207522698,2
Ang Magkaibigan,0.8048780487804879,0.7835365853658537,0.7347560975609756,0.8630705394190872,0.7095435684647303,0.7178423236514523,2
Ang Magkakaibigang Basurahan,0.7271341463414634,0.7210365853658537,0.7134146341463414,0.7656565656565657,0.6101010101010101,0.6606060606060606,2
Ang Manggagawa,0.788109756097561,0.7378048780487805,0.7530487804878049,0.8316008316008316,0.6694386694386695,0.7297297297297297,2
Ang Manggagawang Langgam,0.7938931297709924,0.7709923664122137,0.7519083969465649,0.8383838383838383,0.6565656565656566,0.7373737373737373,2
Ang Manok,0.7,0.6652173913043479,0.6608695652173913,0.8502994011976048,0.6526946107784432,0.6586826347305389,2
Ang mausisang bata,0.7814207650273224,0.7868852459016393,0.7814207650273224,0.8444444444444444,0.6592592592592592,0.6888888888888889,2
Ang mausisang batang elepante,0.7526236881559221,0.7031484257871065,0.7098950524737632,0.7612095933263816,0.6600625651720542,0.6715328467153284,2
Ang mga Mabituing Hiling ni Palaka,0.791025641025641,0.7294871794871794,0.764102564102564,0.7623239436619719,0.6390845070422535,0.6654929577464789,2
Ang paglipad ni Chandu,0.7331975560081466,0.7189409368635438,0.7087576374745418,0.7799442896935933,0.5766016713091922,0.6504178272980501,2
Ang Pagtatanghal,0.7467191601049868,0.7178477690288714,0.7191601049868767,0.8134057971014492,0.625,0.7028985507246377,2
Ang Pandaraya ng tandang,0.7301587301587301,0.708994708994709,0.7178130511463845,0.8465346534653465,0.6955445544554455,0.7128712871287128,2
Ang Paslit,0.8011363636363636,0.7102272727272727,0.7386363636363636,0.7380952380952381,0.49206349206349204,0.6507936507936508,2
Ang Pusa ni Toto,0.7959949937421777,0.7259073842302879,0.7959949937421777,0.8246205733558178,0.6677908937605397,0.7048903878583473,2
Ang salamin ni Lola,0.8006672226855713,0.7689741451209341,0.7731442869057548,0.7988304093567251,0.6900584795321637,0.7286549707602339,2
Ang Sapatos ni Tatay,0.6923913043478261,0.6630434782608695,0.691304347826087,0.7356143079315708,0.6018662519440124,0.6951788491446346,2
Ang Suklay ni Pipay,0.8174603174603174,0.7698412698412699,0.7698412698412699,0.7931034482758621,0.5862068965517241,0.6896551724137931,2
Ang Tsinelas ni Pepe,0.7701149425287356,0.7203065134099617,0.7011494252873564,0.8011049723756906,0.6408839779005525,0.6850828729281768,2
Ang Ulap ng Basura,0.7268595041322314,0.6805785123966942,0.6826446280991736,0.7535171637591446,0.6049521665728756,0.6263365222284749,2
Ang Umaga in Lena,0.7837209302325582,0.7627906976744186,0.7325581395348837,0.78125,0.659375,0.6625,2
Ayaw at Gusto,0.7738095238095238,0.7142857142857143,0.7142857142857143,0.8387096774193549,0.7258064516129032,0.6935483870967742,2
Bakasyon Na,0.8244473342002601,0.7841352405721717,0.8010403120936281,0.8423817863397548,0.6690017513134852,0.7267950963222417,2
Basketbol,0.658008658008658,0.6320346320346321,0.6363636363636364,0.6949152542372882,0.5480225988700564,0.5141242937853108,2
Bea at Ming-su,0.7762711864406779,0.6915254237288135,0.7288135593220338,0.9095477386934674,0.7587939698492462,0.7185929648241206,2
Brownout,0.7359187442289935,0.6946752847029856,0.7116035703293321,0.774613506916192,0.6049633848657445,0.6602929210740439,2
COVIBOOK,0.7688540646425074,0.7345739471106758,0.732615083251714,0.7974025974025974,0.6233766233766234,0.6571428571428571,2
Cube Cat (Cone Cat),0.556989247311828,0.5096774193548387,0.5505376344086022,0.5680473372781065,0.46153846153846156,0.5118343195266272,2
Dalawang Malilit na Langgam,0.7636986301369864,0.7208904109589042,0.7311643835616438,0.7986030267753201,0.6204889406286379,0.7043073341094296,2
Don’t Wake the Baby!,0.7190357439733999,0.657522859517872,0.6824605153782212,0.7970353477765109,0.6191562143671607,0.6659064994298746,2
Espesyal na Regalo kay Ling,0.7556818181818182,0.7301136363636364,0.7230113636363636,0.720703125,0.59765625,0.591796875,2
Galawang Daga,0.7752202330207445,0.7331628303495311,0.7422563228189827,0.8095238095238095,0.6418892760356175,0.6914440572977159,2
Gustong gumuhit ng aking Apo,0.6,0.5567567567567567,0.5891891891891892,0.5081967213114754,0.5,0.4344262295081967,2
Gustong Kumanta ni Cuckoo,0.7172449508026929,0.6918694976696013,0.6784049715173486,0.7621776504297995,0.6239255014326648,0.6375358166189111,2
Hoy Makaw!,0.7746781115879828,0.7489270386266095,0.7446351931330472,0.8275862068965517,0.6781609195402298,0.7241379310344828,2
Huwag mo akong abalahin,0.7361359570661896,0.6851520572450805,0.6914132379248659,0.7904642409033877,0.5759096612296111,0.6511919698870765,2
huwag mo akong maliitin,0.7929324240545568,0.7365158090514569,0.7724736515809052,0.8173913043478261,0.6443478260869565,0.6956521739130435,2
Iba’t ibang Uri ng bahay,0.8177966101694916,0.7817796610169492,0.7817796610169492,0.8105590062111802,0.6894409937888198,0.7515527950310559,2
Itago,0.6808510638297872,0.6680851063829787,0.6595744680851063,0.7485714285714286,0.6285714285714286,0.5828571428571429,2
Kaya rin iyan ni Duma,0.6737967914438503,0.6078431372549019,0.6203208556149733,0.7258485639686684,0.5900783289817232,0.5691906005221932,2
Kumain ng Gulay,0.753731343283582,0.7089552238805971,0.746268656716418,0.8434343434343434,0.6313131313131313,0.6767676767676768,2
Kung Bakit May Sungay ang Usa,0.8088531187122736,0.7578806170355467,0.7920858484238766,0.8492779783393501,0.6796028880866426,0.7120938628158845,2
Mabuti na Lang,0.7254098360655737,0.7008196721311475,0.7008196721311475,0.7486338797814208,0.6010928961748634,0.639344262295082,2
Madali Lang Pala,0.6740994854202401,0.6500857632933105,0.6500857632933105,0.703016241299304,0.5962877030162413,0.605568445475638,2
Magbilang ng Ibon,0.7289156626506024,0.7349397590361446,0.6746987951807228,0.8526785714285714,0.6607142857142857,0.6116071428571429,2
Malusog na Katawan,0.762114537444934,0.6960352422907489,0.7136563876651982,0.7558139534883721,0.6511627906976745,0.6162790697674418,2
Matibay Nga,0.77,0.7385714285714285,0.7342857142857143,0.7627450980392156,0.6039215686274509,0.6450980392156863,2
Nagkakaisa Kami,0.8209169054441261,0.7750716332378224,0.7836676217765043,0.8346007604562737,0.7167300380228137,0.7376425855513308,2
Nagmamadaling mga Drayber,0.7024456521739131,0.6521739130434783,0.657608695652174,0.6802120141342756,0.5353356890459364,0.5512367491166078,2
Nagtanim si Sophy ng Biik,0.7388646288209607,0.7109170305676856,0.7013100436681222,0.7846715328467153,0.6545012165450121,0.6654501216545012,2
Nang Dahil sa Telepono,0.7717678100263852,0.7286719437115216,0.7409850483729111,0.7807486631016043,0.6678550207961973,0.6922162804515746,2
Natuto nang Tumawa si Rene,0.7762652705061082,0.7280977312390925,0.7420593368237347,0.8314553990610328,0.6845070422535211,0.7267605633802817,2
Pagluluto,0.7267080745341615,0.7018633540372671,0.7391304347826086,0.6521739130434783,0.5652173913043478,0.5826086956521739,2
Pagpapaligo sa Kamelyo,0.7697441601779755,0.7163515016685206,0.7530589543937709,0.7637195121951219,0.6371951219512195,0.6890243902439024,2
Sa Sapa,0.9117647058823529,0.8970588235294118,0.9019607843137255,0.9214285714285714,0.7642857142857142,0.85,2
Sayaw (Mihlali!),0.7876344086021505,0.7446236559139785,0.7580645161290323,0.7612208258527827,0.6157989228007181,0.6157989228007181,2
Si Ama,0.7511848341232228,0.7109004739336493,0.7488151658767772,0.7799352750809061,0.6699029126213593,0.6893203883495146,2
Si Asheela,0.7699367088607595,0.7291139240506329,0.7398734177215189,0.818693206404154,0.6707053223712679,0.685417568152315,2
Si Bantay at ang Kanyang Kaibigan,0.7439024390243902,0.7317073170731707,0.7378048780487805,0.8717948717948718,0.6324786324786325,0.717948717948718,2
Si Chisay,0.7710843373493976,0.7108433734939759,0.7469879518072289,0.7983870967741935,0.5967741935483871,0.6612903225806451,2
Si Didi at ang Makulay na Kayamanan,0.7694050991501417,0.7320113314447592,0.75014164305949,0.8186813186813187,0.641287284144427,0.6891679748822606,2
Si Isa (ang Dilaw na Kulisap),0.8047767393561787,0.7590861889927311,0.7653167185877466,0.8398876404494382,0.6811797752808989,0.7331460674157303,2
Si Itong Ang Bibong Talangka,0.8425324675324676,0.7824675324675324,0.8051948051948052,0.8616071428571429,0.6808035714285714,0.6964285714285714,2
Si Lalu ang Kuwago,0.7537537537537538,0.7687687687687688,0.7057057057057057,0.8708333333333333,0.6375,0.6125,2
Si Lolo at ang kanyang mga Kaibigan,0.7284090909090909,0.7090909090909091,0.6988636363636364,0.7850746268656716,0.6417910447761194,0.673134328358209,2
Si Nanay,0.7675879396984925,0.7437185929648241,0.7361809045226131,0.8053244592346089,0.6522462562396006,0.7071547420965059,2
Si Tagpi (Ang Asong Kawili-wili),0.8266666666666667,0.7703703703703704,0.7748148148148148,0.8455284552845529,0.6707317073170732,0.7215447154471545,2
Sino ang Kumagat ng Bayabas?,0.7395626242544732,0.6928429423459245,0.7037773359840954,0.7777777777777778,0.6282051282051282,0.6737891737891738,2
Sino ang Tutulong sa Akin,0.6586715867158671,0.6476014760147601,0.6180811808118081,0.7722222222222223,0.5666666666666667,0.5638888888888889,2
Super Nanay,0.7733333333333333,0.73,0.7633333333333333,0.8325581395348837,0.6744186046511628,0.7116279069767442,2
Ulap,0.725925925925926,0.6666666666666666,0.7037037037037037,0.8588235294117647,0.6705882352941176,0.6941176470588235,2
Umulan sa Bukid,0.821656050955414,0.7643312101910829,0.7643312101910829,0.8761061946902655,0.6371681415929203,0.7699115044247787,2
Unang Araw ng Eskwela,0.7696629213483146,0.7234706616729089,0.7284644194756554,0.8223175965665236,0.6377682403433477,0.6600858369098712,2
Unang Operasyon ni Doktor Sokha,0.7467446186553282,0.7108689875099654,0.7079457879351582,0.7647912885662432,0.6145190562613431,0.6526315789473685,2
Who Will Win?,0.7236180904522613,0.7018425460636516,0.7018425460636516,0.7802690582959642,0.6031390134529148,0.6748878923766816,2
3…2…1… Blast Off,0.6554001554001554,0.6375291375291375,0.6216006216006216,0.5923273657289002,0.49411764705882355,0.528388746803069,3
Ang Aming Pangarap,0.6613418530351438,0.6166134185303515,0.6613418530351438,0.7652173913043478,0.6434782608695652,0.6304347826086957,3
Ang Araw at Gabi,0.7700534759358288,0.7130124777183601,0.6844919786096256,0.7737226277372263,0.6180048661800487,0.6520681265206812,3
Ang Bagong Sapatos ni Lito,0.8198874296435272,0.7692307692307693,0.7936210131332082,0.8481675392670157,0.693717277486911,0.7460732984293194,3
Ang Bangka ni Tatay,0.8210332103321033,0.7730627306273062,0.7933579335793358,0.8706182281708095,0.6864244741873805,0.751434034416826,3
Ang Batang Kambing at ang Kanyang mga Kaibigan,0.7331356560415122,0.6994069681245367,0.6960711638250556,0.786727456940223,0.6180344478216818,0.6474164133738601,3
Ang Batang Matapat,0.7589134125636672,0.735144312393888,0.7385398981324278,0.8088578088578089,0.6666666666666666,0.6899766899766899,3
Ang Batang si Pat,0.8148148148148148,0.7486772486772487,0.7883597883597884,0.8409893992932862,0.7102473498233216,0.7526501766784452,3
Ang Buhok ni Donna,0.7401639344262295,0.6991803278688524,0.705327868852459,0.7743764172335601,0.5997732426303855,0.6485260770975056,3
Ang Butas sa Itim na Sapatos ni Lito,0.72,0.696,0.68,0.7604166666666666,0.6041666666666666,0.59375,3
Ang Dula,0.6902654867256637,0.6618907149880601,0.6634358758252563,0.7105114172485375,0.5912436308737498,0.6093602566521985,3
Ang Gamit sa Paaralan,0.7655172413793103,0.7341692789968652,0.7341692789968652,0.8298429319371727,0.6579406631762653,0.6823734729493892,3
Ang Gintong Kudong,0.7698001480384901,0.7276091783863805,0.7105847520355293,0.805168986083499,0.6202783300198808,0.6769383697813122,3
Ang Ibon sa Kakahuyan,0.7706855791962175,0.7304964539007093,0.7399527186761229,0.8360655737704918,0.6655737704918033,0.7278688524590164,3
Ang Idolo ni Beatrice,0.6946897579997706,0.6469778644339947,0.6637229040027526,0.707395498392283,0.5809217577706324,0.5980707395498392,3
Ang Inuuwian ng mga Pawikan,0.742798353909465,0.7205761316872428,0.7271604938271605,0.7974900171135196,0.6360524814603536,0.6731317741015402,3
Ang Kabutihan ng Tao,0.7741935483870968,0.7036290322580645,0.7278225806451613,0.8140845070422535,0.6338028169014085,0.6535211267605634,3
Ang Kambal na Kabute,0.7992537313432836,0.7514925373134328,0.7723880597014925,0.7960396039603961,0.6871287128712872,0.7277227722772277,3
Ang Kasal ni Lobo,0.7766937669376693,0.7441734417344174,0.7430894308943089,0.8112927191679049,0.6560178306092125,0.7013372956909361,3
Ang Kuneho at Ang Matapang Niyang Kaibigan,0.7462006079027356,0.7142857142857143,0.7127659574468085,0.8278350515463917,0.6948453608247422,0.6762886597938145,3
Ang Kwento ni Josenette,0.7738927738927739,0.7505827505827506,0.7226107226107226,0.8284789644012945,0.6116504854368932,0.6601941747572816,3
Ang Kwento ni Jovie,0.7825634623387432,0.7349146899708697,0.7332501040366209,0.7970489977728286,0.6252783964365256,0.6739977728285078,3
Ang Kwento ni Leah,0.795439302481556,0.7357478202548625,0.7370892018779343,0.8614232209737828,0.6357677902621723,0.7050561797752809,3
Ang Kwento sa Cordillera,0.7518330513254371,0.7021996615905245,0.7089678510998308,0.7854938271604939,0.6358024691358025,0.6604938271604939,3
Ang Kwento sa Kindergarten,0.7288651942117289,0.7037319116527038,0.6862147753236862,0.7526096033402923,0.6325678496868476,0.6388308977035491,3
Ang Lapis ni Ningning,0.7625611382836817,0.7318808359270788,0.730102267674522,0.8350453172205438,0.6392749244712991,0.6737160120845922,3
Ang Lola ng Batikang Manok,0.7180094786729858,0.6848341232227488,0.691350710900474,0.7559377559377559,0.6052416052416052,0.6273546273546273,3
Ang Mag-aaral Kong si Richard,0.7904649793996469,0.7580929958799294,0.7639788110653325,0.814874696847211,0.677445432497979,0.6863379143088116,3
Ang Magkaibigang Bitoy at Caloy,0.7585492227979275,0.7227979274611399,0.7212435233160622,0.7877522616562282,0.6409185803757829,0.6527487821851079,3
Ang Magkapatid,0.7886792452830189,0.7509433962264151,0.7716981132075472,0.8261964735516373,0.6649874055415617,0.7304785894206549,3
Ang Magkapatid na Sina Ben at Sam,0.6081081081081081,0.5945945945945946,0.6081081081081081,0.7678571428571429,0.5714285714285714,0.5357142857142857,3
Ang Mahiwagang Bulaklak,0.7377285851780558,0.6891241578440809,0.7199230028873917,0.7945659377070908,0.6189529489728297,0.6713055003313453,3
Ang Manikang Hiling ni Amanda,0.8084200567644276,0.7658467360454115,0.7701040681173131,0.8368283093053736,0.709043250327654,0.7463958060288336,3
Ang Masayang Tagpuan,0.7301293900184843,0.6876155268022182,0.6691312384473198,0.7469879518072289,0.6144578313253012,0.6240963855421687,3
Ang Masusustansyang Gulay,0.7883597883597884,0.746031746031746,0.7301587301587301,0.7985347985347986,0.6446886446886447,0.6556776556776557,3
