level|flag|text
1|ok|Nagpreparar si Keo ku mga gamit niya sa eskwelan. Bago iya magpaeskwelan, nag-ayat iya sa mangga ki mama niya. Nag-unga si mama niya: pirang mangga kaipuwan mo? Simbag ni Keo: Gusto ko 9. Sinabiyan ni mama niya si Keo na kuon su 9 na mangga. Inibanan si Keo ni ate niya paeskwelan. Sinabayan si Keo ni ate niya pababa sadto agranan. 9 na tangga paeskwelan. Pag-abot sa eskwelan, linoog si keo sadto klasrum nira. Binilang ni Keo saka mga amigo niya su mga mangga 1 2 3 4 5 6 7 8 9. Nagtig-usad sa pagkaon ku mangga su mag-aamigo.
1|ok|Usad na aldow a mag ngod na si Ipin saka Upin naisipan na magtipon sa igagatong. Pag-abot ninda sa natad, sabi ni Ipin."Magsuwayan kita marig dakol a matipon tang igagatong." Si Ipin man sana a nagpupurot sa igagatong. Habang si Upin sigi sana a ngayamon saka turog sa irarom ka kawoy. Labo labong nag-aagi si Ipin saka nagtipon na sa igagatong. Biglang nabiliwan ni Ipin so mga igagatong, napagmata si Upin. Napagmata si Upin saka tinabangan si Ipin na magpurot ko mga igagatong. Sabi ni Ipin:" Pag puno na a butangan kin mga igagatong, magtabang kita sa pagbitbit. Ko napuno na ninda so kandang butangan. Nagtabang so mag ngod sa pagbitbit ko mga igagatong pauli sa kandang baloy.
1|ok|Ku unang panawon, mantang namiminwit sadto salog si Lolo Pepe, nakaturak iya sa magayon na kulor balangaw na itlog. Pinurot niya adto saka nagdesisyon na ipauli sadto baloy niya. Di nauban, su kulor balangaw na itlog naimsa. Inataman ni Lolo Pepe sa maray su bayong. Lalo ading nagparagayon abang nagdadakulo. Nagustuwan ku mga tawo sadto lugar su bayong kaya nginaranan nira ading Magayon. Nagustuwan man ku bayong su mga tawo. Minsan, makikingayamon iya ka mga igin saka manggaga-igatong para ka mga tawo. Usad na tag-init, nagin mas mainit sa normal a temperatura. Kaya biglang nagka-agko katutong na nagdara sa peligro ka buway ka mga tawo. Pagkabayad ni Magayon ku asu, dali-dali iyang naglayog parani tanganing tumabang. Kadaklan ku tawo nagluyo sadto salog tanganing makadulag, abang su iba natagak sadto tanganing tumabang para masigbo su kalayo. Naglibot si Magayon sadto lugar para anapon si Lolo Pepe pero di niya nabayad. Nakabayad si Magayon sa grupo sa mga igin na nalaom ku maib-og na asu saka kalayo. Kaipwanan nira sa tabang! Diri nagdarwang isip, kinuko ni Magayon su babaying igin na naka-wheel chair. Abang naglalayog, nabayad niya si Lolo Pepe na nalaom ku kalayo sadto ibaba. Pagkatapos niyang madara su babayi sadto ligtas na lugar, nakamati si Magayon sa kapagalan saka namangno niya na agko na tama su pakpak niya. Pinakiusipan iya ku mga tawo na diri na magbalik sadto. Pero, naglupad nanggad si Magayon paiyan sadto nagkakatutong tanganing tabangan si Lolo Pepe. Paglupad sadto kalayo natamaan su magayon niyang ikog. Nabayad ni Magayon si Lolo Pepe kaya innabay iya kanya. Linnunad si Lolo Pepe sadto taludtod ni Magayon. Naglupad sira parayo sadto katutong. Pag-abot nira sadto ligtas na lugar, sinabog ku mga tawo sa tubig su pakpak ni Magayon. Diri man nakulgan su bayong pero naraot su magayon na kulor ku gabi niya. Napupurisaw si Magayon na uda na migpayaba kanya nguwan. Nauda na kaya su kulor balangaw niyang gabi. Pero inasikaso sa maray ku mga tawo si Magayon. Dinaran iya sa pagkaon para bumalik su kusog niya. Diri nauban, nagbalik su dating awak ni Magayon. Ku kaya na ni Magayon na maglayog, ngamin nagrani kanya para magpamuya. Tinawan si Magayon sa pulang panyo bilang regalo ku tabang niya ku agko katutong. Tinawan man iya sa bagong ngaran. Makusog a bago niyang ngaran. Sinuportaran ka SMART
1|ok|Nakabayad ako sa asul na alibangbang, naglulupad, nagkakaway, naka atubang Nasalimbadan ko man su yelong bubuyog, nag iinom sa usad na tasang tsa labing nakatindog Nasilag ko man su pulang isora, naka butang sa ararom na tasa, luwas su rira. Nasilngan ko su berdeng tupang, nakiki ngayamon sa tiwo, enterong nagkikilo kigo. Nya, nabayad ko man su kolor orange na itik, binati ako sa maray, nag iirik idik. Nabayad ko man nanggad su kulay ubeng burak, nagbabayle kaiba su ulod, biyo bagang inaarak! Su kulay abo saka itom uman na Upos, naka kopya sa orange, nag arak na! Ay isus! Adtong kolor abo saka kayumangging babo, nasusupog, kaya uman sa kolor rosas na baloy nagtatago. Su pula saka itom na Fox, nag parada, mantang nakasupong sa kolor ubeng medyas. Lang ablada! Nagbabasa sa itom saka puting dyaryo su berdeng lukton, malaka seryoso! Adto man na itom saka ubeng kanding, nakalunad sa pulang bangka, nagsasagwan, malang ganting! Su berde saka kayumangging buwaya, nakangisi man kanako, nagmuya na! Su itom anggan asul na sawa, nagkakaon sa usad na slice na keyk, kisam kisam na! Ya adto man na pula anggan yelong rumaraga, nagsusurat gamit su bolpen, nagray na baga! Nagtakot na baga su su itom saka orange na tigre, nakatindog sa ibabow ku tubig, baga na baga nangdi diskubre. A itom kong mga mata, nakababayad sa ngamin na kolor labing sira naglalayog, naglalabos. Uno raw, agwan ta pa na?
1|ok|A bayong nakalalayog. A loro nakalalayog. A kabayo diri nakalalayog. A langow nakalalayog. A riwit nakalalayog. A tugaw diri nakalalayog. A bot-bot kuwaw nakalalayog. A pagala nakalalayog. A kabalang diri nakalalayog. Nakalalayog man a talaod saka kalaw. A leon diri nakalalayog. Makalalayog a kuwaw na kolor brown. Makalalayog a namok. Diri nakalalayog a karnero. Umaabot man a panawon na makalalayog man kita. Gusto ko man lumayog.
1|ok|Walong riwit. Pitong alibangbang Unom na pato Limang kabalang. Upat na kabayo Upat na kabayo Tulong baka Tulong baka Darwang leon. Usad na elepante Usad na elepante
1|ok|Dinnakol su mga amigo ko, ku su banwaan nagsilensyo. Agko usa na kin mag-iwag luway. A sungoy dakulo sa maray. Bagana pakpak na tunay. Agko amid na mailyas sa kadlagan laka layas inuubos a kape ni Tang Kulas. Agko mabuot na lumod linunadan ko sa taludtod su daddakulong alon sinarusod saka linnudop sadto irarom ku nalubog na galyon. Agko Aspin sa tinampo Batik-batik a bagaybo Nagngangayamon sa matalbo. Agko tukko sadto mangga nagrulukso sadto mga bunga nag-uupot sa mga sanga nagtatagong baga na ninja. Agko anninipot na nagkikimatkimat baga na langit na nagkikitkilat sinusupsop a agmok kaiba ni Noknok. Alagad agko ko usad na kabisto na mamundo saka nagsosolo-solo, si Kulapnit na amigo. "Tauno ta nagtatangis ika, amigo?" amo su unga ko. "Rinarayuan saka ikinakaati kaya ako," simbag ku amigo ko. Pauno ko raw mapamuya a amigo ko? Ay, isi ko na! Sa ngamin kong mga amigo Sa kabuotan, si Kulapnit numero uno. Diri iya namemerwisyo. Diri mo sana iya ilaom, na iyan sa preso. Iba man a pagsilong ta kanda, Nilalang man sira ka Kagurangnan ta. Buot man nirang magin mamuya kaya kin agko man ako inaarang amo a tawan sira sa lugar sadi maiwas tang kinaban.
1|ok|Usad na gamgam. Dakol pang mga gamgam. Darwa, upat, unom na mga gamgam. Dakol pang mga gamgam. Mga gamgam na mariribok. Mga gamgam na naglalayog Mga gamgam na nagluluyap kin kolor. Mayang na! Bawgon ta a mga gamgam. Baydon mo sinda. Bantayan mo sinda. Mamuya ika Kanda. Ag pasalamatan mo sinda.
1|ok|Oras na para magtanom sa paroy. Naggagamit si Papa sa pang-arado para mag-arado sa uma. Naggagamit sa surod si Papa para magpakayat sa uma. Asadol man a ginagamit ni Papa na pang-dugkal sa raga para maggibo sa mingkog. Naggagamit man si Kuya sa pala para magtambak sa raga sadto mingkog. Naggagamit man sa sadit na pala si Ate para magkali-kali sa mingkog ka uma. Naggagamit sa paraspas si Mama para usayon a mga rarugi. Paraspas man nanggad a gamit ni Mama para awanon su mga duot sa mingkog. Gapas man a ginagamit ka lambang usad pag nag-aaraniwan.
1|ok|Iba-iba a mga insekto sadi kanamong lugar. Agko mga alibangbang na agko manlain lain na kolor. Alibangbang na naglalayog layog sana sa palibot. Ligwan na nagsusupsop sa mga burak. Ligwan na kinakaon su mga tanom na burak sadto umahan. Grupo sa mga sirom na agko dardarang mga pagkaon. Sabay-sabay na nakalinya su mga sirom. Atibagos na nag-tugpa sadto kable. Kuliglig na nagkakanta sadto poon sa kawoy. Ngamin na insekto nagbaraylihan.
1|ok|Gusto ni Oso kin manlaen-laen na kolor. Ngowan, amarilyo su talinga niya. Ngowan, brown su buros niya. Ngowan, pula su nganga niya. Ngowan, asul su kamot niya. Ngowan, berde su likod niya. Ngowan, rosas su ita niya. Ngowan, napuno na kin mga kolor si Oso! Ay ala! Sari na nag-iyan su mga kolor niya?
1|ok|Arani sa kakahuyan a baloy ni Bounthy. Agko mga nakapalibot na mga bayong na nagkakanta sa magagayon na tugtog. "Coo-oo, coo-oo," kanta ku mga bayong. Nakaula habang nag-iirungog si Bounthy habang muyang nagkakanta mga bayong. Ara-aldow, si papa niya nagdadara sa bayong paiyan kakahuyan para magtabang magrakop sa iba pang mga bayong. Rinarakop niya pausad-usad a mga bayong saka dinadara sa baloy. Puno sa mga bayong a baloy ni Bounthy. Pero pagkauban-uban, imbes na magkanta, napapamuslot sira. Usad na aldow, paggisong ni Bounthy, nabayad niya na uda sadto mga bayong a nagkakanta. Nag-aanap iya sa paagi para mapamuya tas mapakanta sira nanggad. Pinapakaon niya sa bugas pero di sira nagkakaon ni usad sadto. "Uno nangyari kaninyo, mga bayong ko?" unga niya kanda. "Gusto ninyo magbalik sadto kakahuyan?" Napagdesisyunan ni Bounthy na kabisaranon niya si papa niya. Binalik nira Bounthy saka papa niya su mga bayong sa kakahuyan saka pinalaya nira. Namumuyang sinilngan pabalik sira Bounthy ku paglupad paarayo ku mga bayong. Kinaudmaan, narungog ni Bounthy na namumuyang nagkakanta ngamin na bayong sadto kawoy na kaabay ka baloy nira. "Coo-oo! Coo-oooo!"
1|ok|Nabayad ni King si Kong na natuturog. Nabayad ni King si Kong na nag-iinom sa tubig. Nabayad ni King si Kong na nagbababa sadto puon ku kawoy. Nabayad ni King si Kong na nag-aanap sa mirindalan. Nabayad ni King si Kong na nagmimirindal. Nabayad ni King si Kong na pagalin na sa saudan. Nabayad ni King si Kong na nag-aaging pabalik-balik. Siisay a inuulat ni Kong? Ay! Nabayad ni King sira Kong, Kikay, saka Kikoy na nagsasaod. Mga Unga: 1. Uno su nabayad ni King na ginigibo ni Kong sadto puon ku kawoy? 2. Siisay palan su inuulat ni Kong?
1|ok|ນ. ນໍ້າເຜິ້ງ, ທ. ສັນຕິສຸກ, ນ. ກິນນາລີ, ທ. ໂທນີ້ ແລະ ນ. ນຸ້ມນິ້ມ. ນັກຮຽນຈາກໂຮງຮຽນປະຖົມສົມບູນຈອມມະນີໃຕ້ Khamphasone Sihapanya Nagpapabakal sa 1 na isura si Mamay. Nagpapabakal sa 2 na isura si Mamay. Nagpapabakal sa 3 na isura si Mamay. Nagpapabakal sa 4 na isura si Mamay. Nagpapabakal sa 5 na isura si Mamay. Nagpapabakal sa 6 na isura si Mamay. Nagpapabakal sa 7 na isura si Mamay. Nagpapabakal sa 8 na isura si Mamay. Nagpapabakal sa 9 na isura si Mamay. Nagpapabakal sa 10 na isura si Mamay.
1|ok|Nguwan na aldow, mig iyan si Sara saka si mama niya sadto baloy ni mamay Koring niya para kuon su agakon na ipinanuga kanya. "Wow kadakul agakon ni mamay Koring! Lang gagayun pati kadi mga agakon," sabi ni Sara. "Mamay Koring, pauno tabi ika nagka agko kadakol na mga orig saka agakon?" "Madali man sana yan, bagana man sanay ka kan nagtatanum sa mga gulay," simbag ni mamay Koring. Kaya nakaisip si Sara sa usad na kawoy na kapuno sa agakon na bunga, na nakakabit sa mga sanga. Napa-ngisi si Sara saka sinabiyan a sadiri niya,"Mig abot a aldow na migka-agko man ako dakol na mga agakon, pariyo ni mamay Koring." Ku pauli na sira, inunga ni Sara si mama niya: "Mama, pauno tabi a magtanom?" Sabi ni mama niya, "Madalio man sana yan, igin.Kaipuwan mo man sana maka anap sa usad na lugar na nasisilawan sa aldow. Tapos mag ukay ika sa raga tapos ibutang mo sadto su itatanom mo. Pakatapos, bububuun mo saka bubutangan sa pataba, tapos bantayan mo abang nagtutubo. Arug sana man kan, igin." Kaya pinunan tulos ni Sara na mag-tanom. Kaya pinunan tulos ni Sophie na mag-tanom. "Hay salamat, tapos na," sabi ni Sara. Inulat ni Sara kin uno mingyari ku itinanom niya. "Kuno raw migdakulo adi agakun ko? Sakto man raw a ibubutang kong pataba saka tubig?" Inunga ni Sophie su nakatanom na agakon. "Lat raw, ta kumuko pa ko sa dakol na pataba saka tubig," sabi ni Sara. Pagbalik niya, uda na su agakun na itinanom niya. "Sari nayka? Oink! Oink", sabi niya abang inaanap su agakon. Tapos, narungog ni Sara si mama niya sadto atubangan ku baloy nira. "Uno mo ginigibo sadi?" unga ni mama niya. Nagdalagan si Sara para anapon su agakon na pig para tung-tungan su mga burak saka nagla-lao sadto kalalamudan. Sinulod ni Sara su agakon anggan sa maanap niya. "Diri po ika mapurisaw mama, itatanom ku po utro ading agakon para tawan kita sa dakol na agakon." sabi niya.
1|ok|Sorn Srey Nuch and May Sak Agko darwang sumunod ngud si Dany na lalaki Si Dina a pinakagurang na igin. Sira Dan saka Don a mga ngod ni Dina. Nagngangayamon sa soccer sira Dina saka su mga ngod niya. Si Dina agko amigang a ngaran Sara Agko man darwang nakagugurang na ngod na lalaki si Sara. Pinakakauriyan na ngod si Sara. Sira Sonny saka Sol a mga ngod ni Sara. Tattaong maglangoy sira Sara saka su mga ngod niya. Agko mas hoben saka mas nakagugurang na mga ngod na lalaki. Piolo a ngaran ka nakagugura ng niyang ngod Pepe man a ngaran ka mas hoben niyang ngod na lalaki. Nakipagbayadan si Dina ku mas nakagugurang saka mas nakakahoben na mga ngod na lalaki ni Sara. Mga Unga: 1. Pira ngamin su ngod na lalaki ni Dina? 2. Unong ngayamon su gusto nira Dina saka ku mga ngod niyang lalaki? 3. Uno su ngaran ku mga nakagugu--rang na ngod na lalaki ni Sara? 4. Agko ika mga ngod na lalaki o babayi? Kin agko, pira ngamin? Uno su mga ngaran nira? Kin uda ika mga ngod na lalaki o babayi, siisaya bisto mong mga agko ngod?
1|ok|Si omar, igin na lalaki. Si Pina a Mama niya. Nag-aagi-agi sira sadto natad. Nababayad raw ni Omar a puon ka Kalatsutsi? Nababayad niOmar a puon ka Kalatsutsi. Binibilang ni Omar saka ni Mama niya a mga kawoy na Kalatsutsi: "Usad, darwa." Nababayad rawni Omar a mga bayong? Nababayad ni Omar a mga bayong. Binilang ni Omar saka ni Mama niya a mga bayong: "Usad, darwa, tulo." Nababayad raw ni Omar a mga alibangbang? Nababayad ni Omar a mga alibangbang. Binilang ni Omar saka ni Mama niya a mga alibangbang: "Usad, darwa, tulo, upat." Nababayad raw niOmar a mga plastik? Nababayad ni Omar a mga plastik. Binilang ni Omar saka ni Mama niya a mga plastik: "Usad,darwa, tulo, upat, lima." Nababayad rawni Omar a basuran? Nababayad ni Omar a basuran. Ibinuta ng ni Omar a mga plastik sadto basuran. Magayon su nagin karanasan ni Omar ku namasyar sira sadto natad, kaiba si Mama niya. Nakatuod iyang magbilang saka nakatabang kin pauno magin malinig a palibot ka natad nira.
1|ok|Nakabayad si Tharul kin pato na agko makulog. Ducky a inginaran ni Tharul sa pato. Nilinigan saka pinakaon ni Tharul a pato. Nabayad ku upos si ducky. Nag-dalagan si ducky. Kinding, nakulgan naman siya. Unong gigibuwon ta? Kaya namo siyang mangnuwon. Binantayan si ducky ni Tharul kaiba su mga barkada niya. Agko ibang nag-aanap ki ducky. Usad na aldow, naanap ku gurang na pato su ugbon niya. Nag-uli na sinda. Nag-paisi na si Tharul saka mga barkada niya sadtu barkada nindang pato.
1|ok|Nagtanom sa tulang sa antak si Sone pirang aldow na, pero diri nagtubo. Inunga niya so ngod na babaye kung tauno. Nag simbag si Noud," diri ko sigurado. Musna ungaon ta si lolo." "Lolo! nagtanom ako sa tulang sa antak pirang aldow na pero diri ko isi ngata diri nagtubo." Nagsimbag so lolo, "A tanom kaipowan sa raga, tubig, abono saka sin-ag sa aldow." Sira ki Sone saka Noud nag porbar na magtanom nanggad sa tulang. Tinanom ni Sone so tulang sadto irarom ko kawoy kung sari malindong, Si Noud man tinanom so tulang kung sari agko init. Pagkalabos sa usad na semana, nagtubo sa magayon saka maib-og so tanum ni Noud. Nag ngalas si Sone, inunga so lolo," Lolo, ngata diri naman nagtubo so tulang na tinanom ko?" "Oh! A tanum kaipowan sa raga, tubig, abono saka tamang sin-ag sa aldow para magtubo tas mabuway,"Simbag ni Lolo. Nag siyak si Sone,"Oh, ngowan isi ko na !So tulang na tanom ko diri nabuway ta kulang sa sin-ag sa aldow."
1|ok|Pamagat:' NyauNyau' (20 18 )Orihinal na inawit sa Chulichiya Chan Chan (19 91 )Manunulat: Durga Lal Shrestha Dibuhista: Surendra Maharjan Pagamatnugot: Sharareh Bajracharya, Muna Gurung, and Niranjan Kunwar Ngiyaw! Ngiyaw! Ngiyaw! Ngiyaw! Su kuting nagngingiyaw. Isay kanimo nagtutturo, na magkuko sa gatas saka magguno? Su tasa sa gatas, Sa estante nakataas. Sinaray saka pinakaray, Para diri maabot maski siisay. Isay kanimo nagtutturo, Na magkuko sa gatas saka magguno? Mauungot si Mama, Ta uda ika itinuda. Ngiyaw! Ngiyaw! Ngiyaw! Su kuting nagngingiyaw. Magubat na a bag ko ta puno adi sa libro. Ay, baana kita! Gusto pang umiba kanako. Pagmata namong darwa, Nag-aadal saka nagbabasa. Pamawan nakaimo na, Salamat ki Nanay sa pag-asikaso niya. Ngiyaw! Ngiyaw! Ngiyaw! Su kuting nagngingiyaw! Masiram gayod su kinaon, Kaya iya nangangayamon. Si Nanay sibot na sa biyo! Kaya sa pag-ataman ki Bunso, Diri na niya magibo, Kaya kami na a nagmamangno. Sa baloy kin kami tipon, naglulukso, nagtatalon, nagbabayli, nagtatawa. Kaya ika dapat nang umiba. Sige mo sana ngiyaw! Puro sana ika ngiyaw! Agko ika makulog? Ngata ta gusto mong maturog? Gusto ko ikang gibuwon na modelo. Ika maidodrowing ko sigurado. Pero pag ika nababayad ko, Arog ika sa tigre na mabugaybo. Kin malang ngitngit sa agranan, A anino mo maisog, maitomman. Alagad sa igin na arog ko, ika mabuot. Usad na ataman na nakagagaan sa buot. Ang May-akda Isang tanyag na makata ng Nepal Bhasa at Nepali si Durga Lal Shrestha. Bilang guro ng Nepal Bhasa sa Kanya Mandir sa Sekundarya noong 19 50 shanggang 19 60 s, nakalikha siya ng mga awiting nagbigay ng inspirasyon sa mga bata na ipagmalaki at ipahayag ang kanilang sarili sa pamamagitan ng kanilang kinamulatang wika. Ang kanyang mga awitin ay nakilala sa buong Kathmandu Valley at ang mga kalipunan niya ng mga pambatang awitin ay muling inililimbag sa kasalukuyang panahon. Ang Dibuhista Si Surendra Maharjan ay mahusay at dedikadong Visual Artist at Freelance illustrator. Natapos niya ang kaniyang MFA sa Printmaking tatlong taon na ang nakalilipas mula sa Central Department of Fine Arts, Tribhuvan University. Nang siya ay nakapagtapos, hinubog niya ang kaniyang pagguhit at namulat sa posibilidad sa Children's picture books dahil sa mga workshop ng
1|ok|Nag-iyan si Sol sa tindan sa mga libro. Nagbakal si Sol sa limang libro manungod sa pagsurat. Nagbakal si Sol sa upat na libro manungod sa pagbasa. Nagbakal si Sol sa tulong asul na pansurat. Nagbakal si Sol sa darwang kaw on na tisa. Nagbakal si Sol sa usad na bag. Nguwan preparado na si Sol para sa pagpuon ka pag-eskwela.
1|ok|Kada gab-i bago maturog, nagbabasa sa libro si Kiko para ki Bitoy. Mantang nag-iirungog, nakamati si Bitoy na agko nagruta sa tiil niya. "Ay, tubig! Sari adi galin?" sabi ni Bitoy. "Baha!" siyak ni Kiko mantang nagdadalagan para isalbar su mga libro niya. "Bitoy, mayang sadi tabangan mo ko!" Nagparadakol su tubig. Nakatakot na si Bitoy. Diri isi ni Bitoy kin unong gigibuwon. Gusto sana niyang makaiyan sadto mara saka ligtas na lugar. Linnukso sa ulaan si Bitoy! "Sadi sana ko. Ulat uno raw adtong nag-iiwag?" unga sa sadiri ni Bitoy. "Salabay!" Eeeh...Aah. Kubog-kubog na si Bitoy. Nagsisin-ok na si Bitoy. Mantang nakatatakot iya, mas lalo iyang nagkukubog-kubog. Ala, nagsusunod kanya su salabay! "Tabang! Abo kong marut-an sa salabay!" siyak ni Bitoy. Aah...Aah! "Diri Bitoy, buko an na mga salabay" sabi ni Kiko. "Plastik bag sana yan." Tak! Tak! Uno adtong tunog? Agko na man papaabot! Kasag! Ipinagtaas nira su mga sipit ki Bitoy. Bukong ligtas a lugar na adi. Kaipwanan na ni Bitoy makaanap sa mas ligtas na lugar. "Krik, Tabang! Ading mga kasag sisipiton ako. Nakakatakot ako," siyak ni Bitoy. Aah...Aah! "Diri, Bitoy. Buko an na kasag," pagkakalmang sabi ni Kiko ki Bitoy. "Pansipit sana man an." Agko na man mga galamay na parukot kanya. Sigurado na si Bitoy, delikado na iya. "Agko na man pugita na gusto kong rakupon," siyak ni Bitoy. Aah...Aah! "Diri, Bitoy. Buko an na pugita," ngirit na sabi ni Kiko. "Su pang-ugas sana man an." Aah...Aah! Adto! Adto! Nakabayad si Bitoy sa parikpik sa pating. "Kin arog kadto kaduag, su pating maduag man su ngipon ...whoaaa! Tabang! Abo kong makaon sa pating!" siyak ni Bitoy. "Diri, Bitoy. Buko an na pating.Diri ika maandal ta isadi man baga ako," sabi ni Kiko. Kindi, diri nagkakalma su pagmati ni Bitoy. Uno kaya kin agko pa ibang ayop sa dagat na mag-abot? Napirmi na sana si Bitoy sadto lamesa. "Sana diri sira makataas sadi." sabi ni Bitoy Pararom sanang pararom su tubig. "Sari na ako mig-iyan?" Aah...Aah! "Tabangan mo ko!" siyak ni Bitoy. Aah! ...Aah! Aah! ...Aah! Pooot! Isi ni Bitoy su tunog na adto. "Mayang, Bitoy. Darawon kita kading barko sa mas ligtas na lugar," siyak ni Kiko. Nagkalma na si Bitoy. Tipsik! Tipsik! Nag-abot na su barko. Buko sanang usad su barko ni Bitoy. Agko pa ibang barko man. Puno adi sa mga tawo na gusto man na makaiyan sa mara saka ligtas na lugar. "Dadarawon ta kamo sa mara saka ligtas na lugar," sabi ku nagligtas ku mga tawo.
1|ok|Nakaistar si Bubu sa baryo. Agko iya ilang. Mamangnuwon iya ni Mama. Si isay a miglinig ka baloy? Si isay a migtrabawo sa natad? Si isay a migluto ka pagkaon? Si isay a miglaba ka mga bado? Ako a migtrabawo sa natad. Ako a miglinig ka baloy. Ako a migluto sa pagkaon. Ako a miglaba sa mga bado. Si isay a migmangno ki Baby? Kami ngamin a migmangno ki Baby. Mga Unga Manungod sa Istorya 1. Sari mig-iyan si Mama na naglunad sa bus? Ta uno? 2. Namuya ba a pamilya na naggalin si Mama? Pauno mo naisiyan? 3. Ta uno raw ta nagkaraisip si Papa? 4. Si isay a nagtatabang ki Papa? 5. Pauno nagtatabang a igin na lalaki sa natad? 6. Pauno nagtatabang a igin na babayi sa paglinig sa baloy? 7. Si isay a nagluluto? 8. Si isay a nagmamangno ki Baby? 9. Mamumuya raw si Mama pag-uli niya? Ta uno? 10. Uno a mga ginigibo mo para makatabang sa baloy? Gibuwon Idrowing a mga ginigibo mo para makatabang sa baloy. Naglilimbag a
1|ok|Nay, nay. Nagtatangis a igin. Agko Ati a Mata Niya. Limpyan ko Muna. Maati a ngungo Niya. Limpyan ko man. Maati a urong Niya. Limpyan ko man. Maati a talinga Niya. Kaipuwan man limpyan. Maati a siko Niya. Limpyan ko Naman. A kamot Niya maati man. Limpyan Naman. Maati man a ita Niya. Kaipuwan man limpyan. Maati Naman a tiil Niya. Limpyan ko Naman. Nanay, maati Naman man a lubot Niya. Tinabangan ko si nanay na ugasan su lubot ku igin.
1|ok|Yay! Oras na para magrigos si Chunnu saka Munnu. Nguwan na aldow, nagkakanta si Inay sa bagong tula ki Chunnu saka Munnu La la la la… Oras na para magrigos si Chunnu saka Munnu. Lininigan ni Inay ngamin na ati ni Chunnu saka Munnu Scrub-a-dub-a-dub… Oras na para magrigos si Chunnu saka Munnu, nagsubo-subo su sabon labing muya ni Chunnu saka Munnu Thup! Thup! Thup! Oras na para magrigos si Chunnu saka Munnu, dinalagan si Inay para rakopon ang sutil na si Chunnu saka Munnu Ha ha ha ha… Tapos na oras na para sa pagrigos ni Chunnu saka Munnu, ginakos ni Inay, lining-linig na si Chunnu saka Munnu Mmmmm… Tapos na oras na para sa pagrigos ni Chunnu saka Munnu, kinding diri tatao mag sangli sa panturog si Chunnu saka Munnu Oh oh aah… Tapos na oras na para sa pagrigos ni Chunnu saka Munnu, Yay! Miggab-ihan na si Chunnu saka Munnu Yum yum yum… Tapos na maggab-ihan Chunnu saka Munnu, si Apa saka Ama nag-uulat arukan si Chunnu saka Munnu Mwaah, Mwaah, Mwaah… Nguwan tapos na magngayamon si Chunnu saka Munno, miturog na muna si Chunnu saka Munnu Zzzzz…
1|ok|Si Kiko saka Kika mag-ngod. Nag-usip sindi Kiko saka Kika manungod sa pagtabang ki Mama ninda sa mga araaldow na gigibon sa baloy. Ku unang aldow, sindi Kiko saka Kika binawog su mga manok. Ku ikarwang aldow, sindi Kiko saka Kika nagsiggid sa baloy. Ku ikatlong aldow, sindi Kiko saka Kika nilabban su mga bado ni Mama ninda. Ku ikaupat na aldow, sindi Kiko saka Kika nagtabang ki Mama ninda na mag-ugas ku mga kinanan. Ku ikalimang aldow, sindi Kiko saka Kika naglining ku natad ninda. Ku ikaunom na aldow, sindi Kiko saka Kika nagbubo kin mga pananom. Ku ikapitong aldow, sindi Kiko saka Kika nagtabang ki Mama ninda na maglukot kin mga bado. Mamuya si Mama saka Papa, kaya pinasyar ninda si Kiko ag Kika sadto peryan.
1|ok|Matinabang na Bayong Usad na ramrag, si Bouavanh saka si papa niya pinangunaan so kandang damulag paiyan sadto uma. Nakarungog si Bouavanh sa iyak sa usad na bayong. Nakabayad iya sa sadit na bayong na naulog galin sa sasalagan. Maluya na so sadit na bayong kaya dinara niya adto pauli sadto baloy nira. Binawog niya so bayong sa kanon saka tubig. Naglabos so mga aldow, so bayong naging makusog na. Binalik na ni Bouvanh so bayong sadto mama niya. Usad na ramrag, nakarungog si Bouavanh sa iyak sa bayong arani sa bintana niya. Ko apon na, dinara na ni Bouvanh saka ni papa niya so damulag pauli sadto baloy nira saka nag abot so bayong, tinnugpa sadto likod ko damulag. Kamuya ni Bouavanh na mabayad so bayong na makusog na saka nakalalayog na.
1|ok|Amo adi a unang aldow sa eskwelan. Handa na so sadit na elepante. Nag-butang sa pang surat so Sadit na Elepante sadto Bag niya. Nag-butang sa Lapis so Sadit na Elepante sadto Bag niya. Nag-butang sa Libro so Sadit na Elepante sadto Bag niya. Nag-butang sa Librong Pang Adal so Sadit na Elepante sadto Bag niya. Ginamit na ko Sadit na Elepante so Bag niya. Nag iyan na sa Eskwelan so Sadit na Elepante. Nag agi na sadto klasrum so Sadit na Elepante. So ibang studyante nagtawa. "so sapatos ko sadit na elepante sala so pagkaka supong!' sabi nira. Nagtaga sadto Irarum ko Kawoy so Sadit na elepante. Inaanap iya ko maestra niya. "Bayadun mo a Sapatos saka A Tiil mo," Sabi ko Maestra. "Amo adi A Tamang Kapadis." "Adi usad na sapatos amo sa wala," Sabi ko maestra. So Sapatos ko Sadit na Elepante tamana sadto Kanyang Tiil. Nag agi na sadto klasrum niya so Sadit na Elepante. Ngamin na namuya ko Sadit na Elepante. ​
