book_title,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,grade_level
Ang Anak ug Amahan,0.3387096774193548,2.129032258064516,1.7258064516129032,1.5806451612903225,0.8225806451612904,0.3225806451612903,0.1774193548387097,0.0967741935483871,0.1935483870967742,0.04838709677419355,0.0,1
Ang Baka,0.44329896907216493,1.8556701030927836,1.6082474226804124,1.2371134020618557,0.8041237113402062,0.31958762886597936,0.21649484536082475,0.13402061855670103,0.27835051546391754,0.0,0.0,1
Ang Baki,0.5125,2.075,1.8,1.4,0.85,0.35,0.2875,0.2375,0.45,0.0375,0.0,1
Ang Bangaw,0.5151515151515151,1.9393939393939394,1.5757575757575757,1.7575757575757576,0.9696969696969697,0.42424242424242425,0.18181818181818182,0.15151515151515152,0.24242424242424243,0.0,0.0,1
Ang Bao,0.2777777777777778,2.0,1.7777777777777777,1.1666666666666667,0.7777777777777778,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,1
Ang Bato,0.3333333333333333,2.3333333333333335,1.8888888888888888,1.5,0.8333333333333334,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.05555555555555555,1
Ang Birthday ni Jennilyn,0.45652173913043476,2.152173913043478,2.0,1.6304347826086956,1.0434782608695652,0.41304347826086957,0.32608695652173914,0.1956521739130435,0.2391304347826087,0.06521739130434782,0.06521739130434782,1
Ang Bitoon,0.3584905660377358,2.0,1.528301886792453,1.2641509433962264,0.6226415094339622,0.24528301886792453,0.11320754716981132,0.07547169811320754,0.18867924528301888,0.0,0.0,1
Ang Bola ni Mila,0.2564102564102564,1.8974358974358974,1.6923076923076923,1.2564102564102564,0.8461538461538461,0.23076923076923078,0.15384615384615385,0.10256410256410256,0.15384615384615385,0.0,0.0,1
Ang Buhok,0.0,1.608695652173913,1.3043478260869565,1.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,1
Ang Bulak nga Santan,0.3333333333333333,1.6666666666666667,1.4285714285714286,1.1904761904761905,0.7142857142857143,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.0,0.0,1
Ang Celfon ni Niña,0.1956521739130435,1.891304347826087,1.673913043478261,1.0217391304347827,0.6304347826086957,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.10869565217391304,0.0,0.0,1
Ang Dagat,0.38095238095238093,2.0,1.5714285714285714,1.4285714285714286,0.8095238095238095,0.38095238095238093,0.09523809523809523,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.0,1
Ang Dala ni Almaug Mama,0.17647058823529413,1.8235294117647058,1.4705882352941178,1.1176470588235294,0.6470588235294118,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,1
Ang Dalunggan,0.5373134328358209,2.2388059701492535,2.044776119402985,1.6865671641791045,1.1044776119402986,0.43283582089552236,0.34328358208955223,0.29850746268656714,0.4626865671641791,0.04477611940298507,0.0,1
Ang French Fries,0.46511627906976744,2.046511627906977,1.6744186046511629,1.4186046511627908,0.813953488372093,0.32558139534883723,0.2558139534883721,0.11627906976744186,0.27906976744186046,0.046511627906976744,0.023255813953488372,1
Ang Gasa ni Mama,0.32,1.68,1.36,1.16,0.76,0.24,0.16,0.24,0.28,0.0,0.0,1
Ang Gasa,0.35294117647058826,1.6470588235294117,1.3529411764705883,1.0588235294117647,0.7058823529411765,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.0,0.0,1
Ang Gatas sa Lata,0.17391304347826086,1.6956521739130435,1.5217391304347827,1.2173913043478262,0.782608695652174,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,1
Ang Hardin Ni Balaraw,0.44933920704845814,2.0837004405286343,1.8149779735682818,1.502202643171806,0.8502202643171806,0.32599118942731276,0.2422907488986784,0.18502202643171806,0.3436123348017621,0.022026431718061675,0.0,1
Ang Hardin Ni Hannah,0.3865546218487395,1.8739495798319328,1.6134453781512605,1.3697478991596639,0.7983193277310925,0.2773109243697479,0.20168067226890757,0.15126050420168066,0.2605042016806723,0.0,0.0,1
Ang Hardin Ni Susan,0.44680851063829785,1.946808510638298,1.648936170212766,1.3297872340425532,0.7553191489361702,0.2765957446808511,0.2127659574468085,0.1702127659574468,0.3617021276595745,0.02127659574468085,0.0,1
Ang Hiniktan ni Islaw,0.3333333333333333,2.1166666666666667,1.6833333333333333,1.5166666666666666,0.7833333333333333,0.23333333333333334,0.11666666666666667,0.13333333333333333,0.26666666666666666,0.0,0.0,1
Ang Iring ni Ling,0.5217391304347826,1.4782608695652173,1.173913043478261,1.173913043478261,0.7391304347826086,0.5217391304347826,0.43478260869565216,0.043478260869565216,0.08695652173913043,0.0,0.0,1
Ang Iring ni Luming,0.5833333333333334,1.9375,1.5,1.6041666666666667,0.8333333333333334,0.5833333333333334,0.4375,0.041666666666666664,0.10416666666666667,0.020833333333333332,0.0,1
Ang Iro ni Pedro,0.375,2.013888888888889,1.6111111111111112,1.4722222222222223,0.7083333333333334,0.3194444444444444,0.18055555555555555,0.09722222222222222,0.20833333333333334,0.027777777777777776,0.0,1
Ang Itoy ni Ikoy,0.24489795918367346,1.836734693877551,1.2448979591836735,1.346938775510204,0.6122448979591837,0.20408163265306123,0.061224489795918366,0.04081632653061224,0.08163265306122448,0.0,0.0,1
Ang Kabaw nga si Kulas,0.2608695652173913,1.7391304347826086,1.5217391304347827,1.3478260869565217,0.7391304347826086,0.2608695652173913,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.0,0.0,1
Ang Kabaw ni lolo,0.2631578947368421,1.736842105263158,1.4736842105263157,1.1578947368421053,0.7368421052631579,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.0,0.0,1
Ang Kaka ni Katkat,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1
Ang Kaka ni Tata,0.25,1.5,1.25,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1
Ang Kaka,0.05,1.55,1.4,0.5,0.45,0.05,0.0,0.0,0.0,0.0,0.0,1
Ang Kalikupan,0.3333333333333333,2.282051282051282,1.9230769230769231,1.6923076923076923,0.8974358974358975,0.3333333333333333,0.28205128205128205,0.07692307692307693,0.1794871794871795,0.0,0.0,1
Ang Kalo ni Karlo,0.2608695652173913,1.7826086956521738,1.7391304347826086,1.0,0.782608695652174,0.21739130434782608,0.17391304347826086,0.08695652173913043,0.21739130434782608,0.0,0.0,1
Ang Kama ni Mama ug Makmak,0.36363636363636365,1.5454545454545454,1.3636363636363635,0.9090909090909091,0.7272727272727273,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1
Ang kama,0.2222222222222222,1.5555555555555556,1.3333333333333333,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1
Ang Kamot ni Momay,0.09523809523809523,1.6666666666666667,1.3333333333333333,1.1428571428571428,0.47619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,1
Ang Kanding ni Karding,0.6363636363636364,2.090909090909091,1.7272727272727273,1.7272727272727273,1.1818181818181819,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.4090909090909091,0.18181818181818182,0.0,1
Ang Kanding Ni Pedro,0.45652173913043476,2.072463768115942,1.7826086956521738,1.4492753623188406,0.8913043478260869,0.37681159420289856,0.2608695652173913,0.15942028985507245,0.3188405797101449,0.050724637681159424,0.0,1
Ang Kanta ni Anta,0.4807692307692308,2.25,2.0,1.6346153846153846,0.9807692307692307,0.4230769230769231,0.38461538461538464,0.19230769230769232,0.34615384615384615,0.019230769230769232,0.0,1
Ang kilay ni Kentoy,0.3617021276595745,1.872340425531915,1.6382978723404256,1.1702127659574468,0.7872340425531915,0.3191489361702128,0.23404255319148937,0.1702127659574468,0.23404255319148937,0.0,0.0,1
Ang Kusog nga Linog,0.4666666666666667,2.08,1.7733333333333334,1.52,0.8933333333333333,0.4,0.22666666666666666,0.14666666666666667,0.32,0.02666666666666667,0.0,1
Ang Kwarto Ko,0.475,1.875,1.575,1.325,0.825,0.4,0.25,0.25,0.35,0.05,0.0,1
Ang Langaw,0.4634146341463415,1.853658536585366,1.6829268292682926,1.5853658536585367,0.975609756097561,0.43902439024390244,0.2682926829268293,0.1951219512195122,0.24390243902439024,0.0,0.0,1
Ang Lapis ni Sedes,0.09523809523809523,2.142857142857143,1.9523809523809523,1.8095238095238095,0.9047619047619048,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,1
Ang Lima ka Baki,0.03333333333333333,1.5666666666666667,1.5,0.6333333333333333,0.5666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1
Ang Lima ka Managsuon,0.5107913669064749,2.093525179856115,1.7410071942446044,1.5323741007194245,0.8776978417266187,0.4892086330935252,0.302158273381295,0.2158273381294964,0.302158273381295,0.05755395683453238,0.007194244604316547,1
Ang Magtutudlo,0.2857142857142857,2.238095238095238,1.9523809523809523,1.5238095238095237,0.9523809523809523,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.23809523809523808,0.0,0.0,1
Ang Mama ni Tata,0.16666666666666666,1.6666666666666667,1.5,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1
Ang Mananagat,0.4,1.45,1.1,1.08,0.55,0.26,0.14,0.07,0.19,0.0,0.0,1
Ang Mangga ni Manang Mina,0.43137254901960786,2.0392156862745097,1.7450980392156863,1.4901960784313726,0.9215686274509803,0.37254901960784315,0.29411764705882354,0.17647058823529413,0.3333333333333333,0.0196078431372549,0.0,1
Ang Mangga,0.4722222222222222,1.9166666666666667,1.5555555555555556,1.4444444444444444,0.8333333333333334,0.3888888888888889,0.19444444444444445,0.1388888888888889,0.2777777777777778,0.027777777777777776,0.0,1
Ang Manok,0.125,1.625,1.375,0.9375,0.5625,0.0625,0.0,0.0,0.0625,0.0,0.0,1
Ang Mata ni Matmat,0.5,1.6,1.5,1.1,1.0,0.5,0.4,0.3,0.3,0.0,0.0,1
Ang mata,0.2222222222222222,1.5555555555555556,1.2962962962962963,0.8148148148148148,0.5555555555555556,0.2222222222222222,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,1
Ang mga Bata,0.5714285714285714,1.9714285714285715,1.6571428571428573,1.2571428571428571,0.7428571428571429,0.4857142857142857,0.3142857142857143,0.2,0.4857142857142857,0.11428571428571428,0.05714285714285714,1
Ang mga Isda,0.4782608695652174,2.260869565217391,1.7826086956521738,1.6956521739130435,0.782608695652174,0.43478260869565216,0.21739130434782608,0.08695652173913043,0.34782608695652173,0.08695652173913043,0.0,1
Ang mga Prutas,0.3953488372093023,1.7674418604651163,1.441860465116279,1.302325581395349,0.7209302325581395,0.20930232558139536,0.11627906976744186,0.18604651162790697,0.27906976744186046,0.0,0.0,1
Ang Monyeka,0.29545454545454547,2.3863636363636362,2.022727272727273,1.75,1.0227272727272727,0.2727272727272727,0.22727272727272727,0.11363636363636363,0.1590909090909091,0.0,0.0,1
Ang Ok-ok,0.391304347826087,1.6956521739130435,1.2608695652173914,1.0869565217391304,0.5652173913043478,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.0,0.0,1
Ang Panimalay,0.37735849056603776,2.452830188679245,2.2641509433962264,1.9811320754716981,1.2452830188679245,0.37735849056603776,0.32075471698113206,0.20754716981132076,0.2830188679245283,0.0,0.0,1
Ang Pati ni Pipo,0.30120481927710846,1.8313253012048192,1.5662650602409638,1.1686746987951808,0.6987951807228916,0.27710843373493976,0.13253012048192772,0.10843373493975904,0.1927710843373494,0.012048192771084338,0.0,1
Ang Payag ni Tatay,0.4,1.8222222222222222,1.6222222222222222,1.511111111111111,0.9111111111111111,0.3111111111111111,0.2222222222222222,0.17777777777777778,0.28888888888888886,0.044444444444444446,0.0,1
Ang Plaza,0.46296296296296297,2.240740740740741,1.8333333333333333,1.7222222222222223,0.9629629629629629,0.37037037037037035,0.24074074074074073,0.2037037037037037,0.2777777777777778,0.05555555555555555,0.0,1
Ang Prutas,0.24390243902439024,2.1463414634146343,1.951219512195122,1.5609756097560976,0.9512195121951219,0.14634146341463414,0.12195121951219512,0.0975609756097561,0.17073170731707318,0.0,0.0,1
Ang Regalo,0.3409090909090909,2.1363636363636362,1.9090909090909092,1.3409090909090908,0.8409090909090909,0.3181818181818182,0.22727272727272727,0.06818181818181818,0.22727272727272727,0.0,0.0,1
Ang Relo ni Jelo,0.3359375,1.4765625,1.296875,0.90625,0.578125,0.21875,0.1484375,0.0859375,0.1875,0.015625,0.0,1
Ang Sakyanan,0.5106382978723404,2.297872340425532,2.0851063829787235,2.0,1.1063829787234043,0.40425531914893614,0.3191489361702128,0.2978723404255319,0.44680851063829785,0.02127659574468085,0.0,1
Ang Sapatos,0.2571428571428571,2.057142857142857,1.7142857142857142,1.5142857142857142,0.8428571428571429,0.22857142857142856,0.14285714285714285,0.07142857142857142,0.12857142857142856,0.0,0.0,1
Ang Saya ni Ana,0.24193548387096775,1.9838709677419355,1.6451612903225807,1.3548387096774193,0.7580645161290323,0.20967741935483872,0.11290322580645161,0.06451612903225806,0.11290322580645161,0.0,0.0,1
Ang Saya,0.125,1.75,1.4583333333333333,0.875,0.5416666666666666,0.125,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,1
Ang Sorpresa,0.4444444444444444,2.1296296296296298,1.8518518518518519,1.6296296296296295,1.0,0.4074074074074074,0.2962962962962963,0.14814814814814814,0.2222222222222222,0.018518518518518517,0.018518518518518517,1
Ang Tabanog ni Isko,0.375,2.175,1.925,1.675,0.975,0.375,0.225,0.15,0.225,0.0,0.0,1
Ang Tabanog,0.1794871794871795,2.051282051282051,1.8461538461538463,1.4615384615384615,0.8461538461538461,0.1282051282051282,0.1282051282051282,0.05128205128205128,0.10256410256410256,0.0,0.0,1
Ang Tam-is nga Mansanas,0.461038961038961,1.8831168831168832,1.6233766233766234,1.2857142857142858,0.7922077922077922,0.38311688311688313,0.2532467532467532,0.19480519480519481,0.34415584415584416,0.05194805194805195,0.012987012987012988,1
Ang Tanaman ni Helen,0.39215686274509803,2.0588235294117645,1.7647058823529411,1.5490196078431373,0.9215686274509803,0.29411764705882354,0.17647058823529413,0.21568627450980393,0.3137254901960784,0.0196078431372549,0.0,1
Ang Tasa,0.3157894736842105,1.5789473684210527,1.3157894736842106,0.7894736842105263,0.5263157894736842,0.21052631578947367,0.0,0.0,0.10526315789473684,0.0,0.0,1
Ang Tsinelas,0.23255813953488372,2.0697674418604652,1.7906976744186047,1.6046511627906976,0.8837209302325582,0.23255813953488372,0.20930232558139536,0.09302325581395349,0.11627906976744186,0.0,0.0,1
Ang Tubig sa Gripo,0.3409090909090909,2.0,1.6590909090909092,1.4772727272727273,0.75,0.2727272727272727,0.11363636363636363,0.1590909090909091,0.1590909090909091,0.0,0.0,1
Ang Tunghaan,0.45,2.375,2.175,1.7,1.075,0.425,0.4,0.175,0.35,0.0,0.0,1
Ang Unlan,0.5625,1.75,1.375,1.5625,0.9375,0.5625,0.25,0.375,0.375,0.0,0.0,1
Ang Upat ka Managsuon,0.3888888888888889,2.388888888888889,2.0,1.9166666666666667,0.8888888888888888,0.3611111111111111,0.2222222222222222,0.08333333333333333,0.16666666666666666,0.0,0.0,1
Ang Utanon,0.4358974358974359,2.3076923076923075,1.9743589743589745,1.8717948717948718,1.0512820512820513,0.41025641025641024,0.23076923076923078,0.15384615384615385,0.28205128205128205,0.07692307692307693,0.0,1
Ang Xylophone,0.5,2.015625,1.84375,1.34375,0.953125,0.40625,0.296875,0.21875,0.375,0.109375,0.0,1
Ang Yoyo,0.0,1.6666666666666667,1.5,0.6666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
Atis ug Tambis,0.42105263157894735,1.5263157894736843,1.0526315789473684,1.4736842105263157,0.8421052631578947,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,1
Baha sa Tunghaan sa Inayagan,0.39215686274509803,2.176470588235294,1.8235294117647058,1.4901960784313726,0.8823529411764706,0.35294117647058826,0.27450980392156865,0.13725490196078433,0.29411764705882354,0.0196078431372549,0.0196078431372549,1
Balay ni Maya,0.2631578947368421,1.736842105263158,1.5263157894736843,1.263157894736842,0.8947368421052632,0.2631578947368421,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,1
Barangay Ko Ampingan Ko,0.5060240963855421,1.9759036144578312,1.7590361445783131,1.4819277108433735,0.891566265060241,0.3493975903614458,0.27710843373493976,0.18072289156626506,0.3614457831325301,0.012048192771084338,0.0,1
Buhok ni Mila,0.2857142857142857,1.7142857142857142,1.2142857142857142,1.3928571428571428,0.5714285714285714,0.17857142857142858,0.17857142857142858,0.07142857142857142,0.17857142857142858,0.0,0.0,1
Dagan,0.0,1.8666666666666667,1.8666666666666667,1.5333333333333334,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
Duha ka Higala,0.09259259259259259,1.8888888888888888,1.7222222222222223,1.0740740740740742,0.7222222222222222,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.05555555555555555,0.0,0.0,1
Gaihap ug Iring,0.32857142857142857,1.7,1.3142857142857143,1.0714285714285714,0.6428571428571429,0.3142857142857143,0.3,0.014285714285714285,0.02857142857142857,0.0,0.0,1
Kaka ni Katkat,0.3333333333333333,1.5333333333333334,1.3333333333333333,0.8666666666666667,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,1
Kaka,0.25,1.5,1.25,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1
Kaloy Mag-uuma,0.19047619047619047,2.142857142857143,1.6666666666666667,1.380952380952381,0.6190476190476191,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.0,1
Kari na ug mulupad!,0.43283582089552236,2.1343283582089554,1.835820895522388,1.8656716417910448,1.0,0.40298507462686567,0.13432835820895522,0.1044776119402985,0.13432835820895522,0.014925373134328358,0.0,1
Kasinatian sa Bukid,0.45544554455445546,1.9306930693069306,1.7524752475247525,1.504950495049505,0.900990099009901,0.44554455445544555,0.36633663366336633,0.1485148514851485,0.22772277227722773,0.0891089108910891,0.0,1
Katkat Ta,0.25,1.5,1.5,0.9166666666666666,0.9166666666666666,0.25,0.25,0.25,0.25,0.0,0.0,1
Kinabuhi sa Alibangbang,0.45,1.9,1.5,1.475,0.8,0.4,0.275,0.175,0.25,0.1,0.0,1
Koko ni Osta,0.25,1.6875,1.3125,0.8125,0.375,0.25,0.0,0.0,0.1875,0.0,0.0,1
Magtutudlo,0.3548387096774194,2.193548387096774,1.7741935483870968,1.5161290322580645,1.032258064516129,0.3225806451612903,0.16129032258064516,0.12903225806451613,0.25806451612903225,0.06451612903225806,0.0,1
Mama sa Kama,0.0,1.75,1.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1
Mama,0.14285714285714285,1.5714285714285714,1.4285714285714286,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1
Mananom Kita,0.509090909090909,2.2181818181818183,2.0545454545454547,1.7272727272727273,1.1090909090909091,0.41818181818181815,0.34545454545454546,0.18181818181818182,0.36363636363636365,0.07272727272727272,0.01818181818181818,1
Manuroy Kita,0.5,1.9807692307692308,1.8269230769230769,1.5576923076923077,1.0769230769230769,0.40384615384615385,0.28846153846153844,0.3076923076923077,0.34615384615384615,0.057692307692307696,0.0,1
Mao ni si Yoyo Som,0.21818181818181817,1.8,1.509090909090909,1.0363636363636364,0.6181818181818182,0.21818181818181817,0.10909090909090909,0.07272727272727272,0.18181818181818182,0.03636363636363636,0.0,1
Mata ni Dina,0.3157894736842105,1.736842105263158,1.5263157894736843,1.105263157894737,0.7368421052631579,0.21052631578947367,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.0,0.0,1
Matmat,0.3076923076923077,1.6153846153846154,1.4615384615384615,0.9230769230769231,0.7692307692307693,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,1
Mga Pangalan sa Bata,0.2857142857142857,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.2857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,1
Nindot nga Ugma,0.46296296296296297,2.0,1.7592592592592593,1.4814814814814814,0.9629629629629629,0.3888888888888889,0.2777777777777778,0.18518518518518517,0.35185185185185186,0.018518518518518517,0.018518518518518517,1
Numero nga Usa hangtod Napulo,0.18518518518518517,2.1666666666666665,1.8888888888888888,1.5185185185185186,0.8888888888888888,0.14814814814814814,0.14814814814814814,0.018518518518518517,0.07407407407407407,0.0,0.0,1
Paglimpyo sa Lawas,0.42857142857142855,2.0714285714285716,1.75,1.5892857142857142,0.9285714285714286,0.375,0.2857142857142857,0.21428571428571427,0.3392857142857143,0.03571428571428571,0.0,1
Pagluto,0.5454545454545454,2.1818181818181817,1.9090909090909092,1.6590909090909092,0.8863636363636364,0.4318181818181818,0.22727272727272727,0.09090909090909091,0.20454545454545456,0.0,0.0,1
Pamilyang Racaza,0.34831460674157305,2.404494382022472,2.101123595505618,1.6629213483146068,0.898876404494382,0.3258426966292135,0.24719101123595505,0.0898876404494382,0.21348314606741572,0.033707865168539325,0.0,1
Prutas sa Basket,0.6666666666666666,1.8571428571428572,1.6666666666666667,1.5238095238095237,0.9523809523809523,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.47619047619047616,0.047619047619047616,0.047619047619047616,1
Prutas ug Gulay,0.358974358974359,1.8461538461538463,1.5384615384615385,1.2820512820512822,0.6666666666666666,0.20512820512820512,0.1794871794871795,0.1282051282051282,0.2564102564102564,0.02564102564102564,0.0,1
Relo ni Willy,0.22580645161290322,2.161290322580645,2.0,1.4516129032258065,1.0,0.22580645161290322,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.0,0.0,1
Sa Dagat,0.42857142857142855,1.6666666666666667,1.380952380952381,1.2857142857142858,0.7619047619047619,0.38095238095238093,0.23809523809523808,0.14285714285714285,0.19047619047619047,0.0,0.0,1
Sa Zoo,0.5576923076923077,2.0,1.5961538461538463,1.4615384615384615,0.8461538461538461,0.5,0.3076923076923077,0.1346153846153846,0.3076923076923077,0.019230769230769232,0.0,1
Saya ni Mama,0.18181818181818182,1.5,1.2272727272727273,0.8636363636363636,0.5909090909090909,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,1
Si Balaraw,0.4533333333333333,2.0844444444444443,1.8133333333333332,1.5022222222222221,0.8488888888888889,0.3288888888888889,0.24444444444444444,0.18666666666666668,0.3466666666666667,0.022222222222222223,0.0,1
Si Boboy ug Dodoy,0.35443037974683544,1.9873417721518987,1.7848101265822784,1.5949367088607596,0.9367088607594937,0.3291139240506329,0.22784810126582278,0.20253164556962025,0.25316455696202533,0.012658227848101266,0.0,1
Si Cardo,0.2830188679245283,1.849056603773585,1.6603773584905661,1.2830188679245282,0.7169811320754716,0.22641509433962265,0.16981132075471697,0.05660377358490566,0.20754716981132076,0.0,0.0,1
Si Diday,0.21739130434782608,1.608695652173913,1.3043478260869565,1.173913043478261,0.5652173913043478,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.0,1
Si Kabang ug ang Puting Iring,0.5,1.8571428571428572,1.5,1.3571428571428572,0.6746031746031746,0.40476190476190477,0.3253968253968254,0.06349206349206349,0.1984126984126984,0.007936507936507936,0.0,1
Si Kabang,0.3958333333333333,1.9166666666666667,1.5208333333333333,1.3958333333333333,0.6875,0.3333333333333333,0.25,0.041666666666666664,0.14583333333333334,0.0,0.0,1
Si kokoy ug Si Kakay,0.4444444444444444,2.0303030303030303,1.7373737373737375,1.4747474747474747,0.8686868686868687,0.3838383838383838,0.25252525252525254,0.1919191919191919,0.32323232323232326,0.050505050505050504,0.010101010101010102,1
Si kokoy,0.4444444444444444,2.0303030303030303,1.7373737373737375,1.4747474747474747,0.8686868686868687,0.3838383838383838,0.25252525252525254,0.1919191919191919,0.32323232323232326,0.050505050505050504,0.010101010101010102,1
Si Lando,0.46774193548387094,2.3225806451612905,1.903225806451613,1.596774193548387,0.8870967741935484,0.41935483870967744,0.3387096774193548,0.1935483870967742,0.3709677419354839,0.016129032258064516,0.0,1
Si Leny,0.36470588235294116,1.8470588235294119,1.5529411764705883,1.3764705882352941,0.8470588235294118,0.3176470588235294,0.23529411764705882,0.11764705882352941,0.24705882352941178,0.03529411764705882,0.011764705882352941,1
Si Lolo Lito,0.4444444444444444,1.8518518518518519,1.4074074074074074,1.4074074074074074,0.7777777777777778,0.4444444444444444,0.25925925925925924,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.0,1
Si Mama og si Tamtam,0.2727272727272727,1.7272727272727273,1.6363636363636365,1.0,0.9090909090909091,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,1
Si Manang Tina,0.42857142857142855,1.8571428571428572,1.5714285714285714,1.2448979591836735,0.7551020408163265,0.3673469387755102,0.22448979591836735,0.08163265306122448,0.20408163265306123,0.02040816326530612,0.0,1
Si Maring,0.2857142857142857,2.1714285714285713,2.0,1.6571428571428573,1.0285714285714285,0.2857142857142857,0.2857142857142857,0.08571428571428572,0.14285714285714285,0.0,0.0,1
