book_title,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,grade_level
Lito Lita,0.22535211267605634,1.8169014084507042,1.5070422535211268,1.1830985915492958,0.5915492957746479,0.22535211267605634,0.14084507042253522,0.07042253521126761,0.08450704225352113,0.0,0.0,1
Maging Malusog,0.4715909090909091,2.1818181818181817,1.8977272727272727,1.6306818181818181,0.9488636363636364,0.36363636363636365,0.26704545454545453,0.13636363636363635,0.22727272727272727,0.017045454545454544,0.0,1
May Mesa si Eba,0.07317073170731707,1.6585365853658536,1.3170731707317074,0.9024390243902439,0.4878048780487805,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,1
May Trabungko sa Ilog nina Lolo Isko,0.4553846153846154,1.9323076923076923,1.6215384615384616,1.4646153846153847,0.7938461538461539,0.3507692307692308,0.24923076923076923,0.10461538461538461,0.19692307692307692,0.03076923076923077,0.0,1
Mga Ibon,0.28846153846153844,1.9615384615384615,1.4615384615384615,1.5769230769230769,0.7884615384615384,0.17307692307692307,0.09615384615384616,0.019230769230769232,0.1346153846153846,0.0,0.0,1
Mga Kasama sa Isla,0.22950819672131148,1.8852459016393444,1.540983606557377,1.1311475409836065,0.5409836065573771,0.19672131147540983,0.03278688524590164,0.01639344262295082,0.09836065573770492,0.0,0.0,1
Mga Parte ng Ulo,0.558974358974359,1.912820512820513,1.528205128205128,1.4666666666666666,0.7846153846153846,0.41025641025641024,0.26666666666666666,0.09743589743589744,0.24102564102564103,0.010256410256410256,0.0,1
Munting Mario,0.4879120879120879,2.0791208791208793,1.7824175824175825,1.5516483516483517,0.9032967032967033,0.3912087912087912,0.2725274725274725,0.12307692307692308,0.23076923076923078,0.054945054945054944,0.0,1
Natuto Rin,0.362962962962963,2.011111111111111,1.7481481481481482,1.4666666666666666,0.8037037037037037,0.3,0.22592592592592592,0.08148148148148149,0.1259259259259259,0.007407407407407408,0.0,1
Paano na ang Pasko?,0.4853801169590643,1.9853801169590644,1.7426900584795322,1.5467836257309941,0.8742690058479532,0.41812865497076024,0.30116959064327486,0.10818713450292397,0.2134502923976608,0.03508771929824561,0.005847953216374269,1
Paano Natututunan ng mga Bata ang Matematika,0.5014749262536873,2.106194690265487,1.8525073746312684,1.6283185840707965,0.9262536873156342,0.3421828908554572,0.23893805309734514,0.11799410029498525,0.20353982300884957,0.04129793510324484,0.0058997050147492625,1
Paghahanda sa Panahon ng Bagyo,0.6086956521739131,2.186335403726708,1.8571428571428572,1.8074534161490683,1.0248447204968945,0.4968944099378882,0.36024844720496896,0.18012422360248448,0.3105590062111801,0.037267080745341616,0.0,1
Panaginip ni Miko,0.45,2.03,1.785,1.515,0.875,0.34,0.25,0.13,0.205,0.045,0.005,1
Parang may Kapatid din Ako,0.4792626728110599,2.110599078341014,1.8709677419354838,1.6451612903225807,0.9953917050691244,0.4055299539170507,0.3456221198156682,0.12442396313364056,0.2119815668202765,0.009216589861751152,0.0,1
Potpot Lampayatot,0.4645390070921986,1.9397163120567376,1.702127659574468,1.4822695035460993,0.9184397163120568,0.37943262411347517,0.2624113475177305,0.1950354609929078,0.2872340425531915,0.05673758865248227,0.0,1
Saan kaya Kabilang?,0.551219512195122,2.1365853658536587,1.8390243902439025,1.6878048780487804,0.9512195121951219,0.4146341463414634,0.2975609756097561,0.14146341463414633,0.28292682926829266,0.03902439024390244,0.0,1
Si Biboy na Mausisa,0.12121212121212122,1.9494949494949494,1.6666666666666667,1.3535353535353536,0.7272727272727273,0.09090909090909091,0.04040404040404041,0.030303030303030304,0.06060606060606061,0.0,0.0,1
Si Bimbo ang Batang Bibo,0.44594594594594594,2.18018018018018,1.936936936936937,1.572072072072072,0.9099099099099099,0.3783783783783784,0.2882882882882883,0.13063063063063063,0.24324324324324326,0.03153153153153153,0.0045045045045045045,1
Si Dinong Bulagsak,0.3797909407665505,1.9930313588850175,1.7874564459930313,1.4599303135888502,0.9128919860627178,0.2961672473867596,0.2264808362369338,0.1289198606271777,0.18466898954703834,0.020905923344947737,0.0,1
Si Ema,0.2702702702702703,1.7297297297297298,1.364864864864865,1.027027027027027,0.47297297297297297,0.13513513513513514,0.013513513513513514,0.0,0.12162162162162163,0.0,0.0,1
Si Inang Ibon,0.47959183673469385,1.9489795918367347,1.5408163265306123,1.5816326530612246,0.8673469387755102,0.40816326530612246,0.24489795918367346,0.10204081632653061,0.1326530612244898,0.07142857142857142,0.0,1
Si Ken,0.46396396396396394,1.936936936936937,1.7072072072072073,1.518018018018018,0.9369369369369369,0.38288288288288286,0.25225225225225223,0.13063063063063063,0.16666666666666666,0.05405405405405406,0.0,1
Si Kiko at Kakusog,0.3673469387755102,2.0510204081632653,1.816326530612245,1.5442176870748299,0.9013605442176871,0.30952380952380953,0.24149659863945577,0.10204081632653061,0.1564625850340136,0.013605442176870748,0.0,1
Si Kuwaki,0.5545454545454546,2.1818181818181817,1.9181818181818182,1.8181818181818181,1.0272727272727273,0.45454545454545453,0.33636363636363636,0.19090909090909092,0.2636363636363636,0.08181818181818182,0.01818181818181818,1
Si Lita at Si Miko,0.20634920634920634,1.6031746031746033,1.3650793650793651,0.9523809523809523,0.5873015873015873,0.07936507936507936,0.0,0.0,0.06349206349206349,0.0,0.0,1
Si Mulak,0.36538461538461536,1.9038461538461537,1.6153846153846154,1.5769230769230769,0.8461538461538461,0.3076923076923077,0.19230769230769232,0.11538461538461539,0.17307692307692307,0.019230769230769232,0.0,1
Si Sisa at ang mga Ibon,0.12087912087912088,2.0,1.8571428571428572,1.2527472527472527,0.8351648351648352,0.08791208791208792,0.08791208791208792,0.06593406593406594,0.0989010989010989,0.0,0.0,1
Unang Baitang,0.5324675324675324,1.922077922077922,1.6655844155844155,1.4870129870129871,0.8668831168831169,0.4318181818181818,0.34415584415584416,0.14935064935064934,0.21753246753246752,0.025974025974025976,0.0,1
Unang Baitang na si Mitang,0.5145413870246085,1.9395973154362416,1.6823266219239374,1.4429530201342282,0.825503355704698,0.40268456375838924,0.3131991051454139,0.13870246085011187,0.23042505592841164,0.06487695749440715,0.006711409395973154,1
Alitaptap,0.48623853211009177,2.541284403669725,2.18348623853211,2.1926605504587156,1.18348623853211,0.42201834862385323,0.3486238532110092,0.24770642201834864,0.30275229357798167,0.027522935779816515,0.0,2
Ang Aking Mga Anak,0.5694444444444444,2.0277777777777777,1.5694444444444444,1.5,0.8194444444444444,0.4861111111111111,0.2916666666666667,0.16666666666666666,0.2916666666666667,0.08333333333333333,0.0,2
Ang Aking Paaralan,0.5967741935483871,2.2419354838709675,1.9516129032258065,1.7096774193548387,1.0,0.41935483870967744,0.27419354838709675,0.14516129032258066,0.3225806451612903,0.04838709677419355,0.016129032258064516,2
Ang Alamat ng Makahiya,0.4186046511627907,2.116279069767442,1.7906976744186047,1.655813953488372,0.9302325581395349,0.3767441860465116,0.3023255813953488,0.07441860465116279,0.13023255813953488,0.018604651162790697,0.0,2
Ang Alamat ng Pinatubo,0.5448504983388704,2.1926910299003324,1.9335548172757475,1.6611295681063123,1.0199335548172757,0.42857142857142855,0.3554817275747508,0.2159468438538206,0.2956810631229236,0.046511627906976744,0.0,2
Ang Aming Pusa,0.5507246376811594,1.8115942028985508,1.4202898550724639,1.3768115942028984,0.7536231884057971,0.4057971014492754,0.2318840579710145,0.13043478260869565,0.2463768115942029,0.057971014492753624,0.0,2
Ang bagong Pugad,0.4396551724137931,2.045977011494253,1.7442528735632183,1.5258620689655173,0.9022988505747126,0.35344827586206895,0.22701149425287356,0.1206896551724138,0.1810344827586207,0.028735632183908046,0.0,2
Ang Bahay Kubo ni Itay,0.25,1.9,1.575,1.55,0.875,0.175,0.15,0.075,0.075,0.0,0.0,2
Ang Batang Matulungin,0.4041095890410959,2.0753424657534247,1.8493150684931507,1.6232876712328768,0.9452054794520548,0.363013698630137,0.3082191780821918,0.10273972602739725,0.1506849315068493,0.02054794520547945,0.0,2
Ang bigote ni Tatay,0.390625,1.974609375,1.6796875,1.482421875,0.828125,0.318359375,0.23828125,0.09765625,0.1328125,0.009765625,0.0,2
Ang Bisikleta ni Chaku,0.6335877862595419,2.068702290076336,1.9389312977099236,1.4274809160305344,0.9618320610687023,0.4198473282442748,0.31297709923664124,0.2824427480916031,0.42748091603053434,0.09923664122137404,0.0,2
Ang Buwan at Ang Aking Sumbrero!,0.4967948717948718,1.6442307692307692,1.2852564102564104,1.2211538461538463,0.7403846153846154,0.34294871794871795,0.2564102564102564,0.15705128205128205,0.2403846153846154,0.038461538461538464,0.00641025641025641,2
Ang damit para kay Kooru,0.42783505154639173,2.015463917525773,1.7577319587628866,1.5,0.8247422680412371,0.35051546391752575,0.26804123711340205,0.14432989690721648,0.20103092783505155,0.03608247422680412,0.0,2
Ang Hiwaga ni Domeng Dyip,0.425531914893617,1.8368794326241136,1.6170212765957446,1.3546099290780143,0.7872340425531915,0.3191489361702128,0.2553191489361702,0.07092198581560284,0.12056737588652482,0.0070921985815602835,0.0,2
Ang Ina,0.42857142857142855,1.9387755102040816,1.6122448979591837,1.489795918367347,0.7959183673469388,0.2857142857142857,0.1836734693877551,0.061224489795918366,0.14285714285714285,0.04081632653061224,0.0,2
Ang Kakaibang Panaginip ni Khutso,0.4930875576036866,1.935483870967742,1.6589861751152073,1.4470046082949308,0.8110599078341014,0.3225806451612903,0.2073732718894009,0.12903225806451613,0.2350230414746544,0.08755760368663594,0.0,2
Ang Kaklase kong Bulag,0.43636363636363634,2.1272727272727274,1.8909090909090909,1.3818181818181818,0.8545454545454545,0.34545454545454546,0.2909090909090909,0.03636363636363636,0.21818181818181817,0.01818181818181818,0.0,2
Ang Kuting na si Phyu Wah at ang Bully,0.43805309734513276,2.0575221238938055,1.7920353982300885,1.5176991150442478,0.911504424778761,0.3584070796460177,0.27876106194690264,0.06637168141592921,0.18141592920353983,0.017699115044247787,0.0,2
Ang kwento ng isang Mananayaw,0.5793499043977055,2.147227533460803,1.8317399617590822,1.7418738049713194,1.0076481835564053,0.5047801147227533,0.3690248565965583,0.1950286806883365,0.2734225621414914,0.05162523900573614,0.0019120458891013384,2
Ang Leon at ang Pagkain Niyang Tuta,0.38950276243093923,2.052486187845304,1.707182320441989,1.477900552486188,0.8038674033149171,0.292817679558011,0.19060773480662985,0.09392265193370165,0.1464088397790055,0.019337016574585635,0.0,2
Ang mabuting kaibigan,0.485,2.05,1.805,1.72,1.015,0.385,0.3,0.12,0.175,0.025,0.0,2
Ang Mag-anak na Langgam,0.4669603524229075,2.0308370044052864,1.7797356828193833,1.5903083700440528,0.9691629955947136,0.42290748898678415,0.31718061674008813,0.13656387665198239,0.23348017621145375,0.048458149779735685,0.0,2
Ang Magandang Balita,0.48134328358208955,2.041044776119403,1.7723880597014925,1.541044776119403,0.8880597014925373,0.41044776119402987,0.2835820895522388,0.1417910447761194,0.20149253731343283,0.055970149253731345,0.0,2
Ang Magkaibigan,0.3488372093023256,2.104651162790698,1.813953488372093,1.558139534883721,0.8953488372093024,0.26744186046511625,0.23255813953488372,0.11627906976744186,0.16279069767441862,0.0,0.0,2
Ang Magkakaibigang Basurahan,0.5379746835443038,2.1139240506329116,1.8734177215189873,1.6772151898734178,0.9556962025316456,0.4240506329113924,0.34810126582278483,0.12658227848101267,0.22784810126582278,0.006329113924050633,0.0,2
Ang Manggagawa,0.4588235294117647,2.011764705882353,1.7823529411764707,1.5235294117647058,0.8823529411764706,0.3764705882352941,0.3176470588235294,0.09411764705882353,0.16470588235294117,0.01764705882352941,0.0,2
Ang Manggagawang Langgam,0.5483870967741935,2.193548387096774,1.8387096774193548,1.7096774193548387,0.967741935483871,0.43548387096774194,0.3387096774193548,0.1935483870967742,0.2903225806451613,0.03225806451612903,0.0,2
Ang Manok,0.3387096774193548,2.064516129032258,1.7419354838709677,1.5483870967741935,0.8870967741935484,0.3064516129032258,0.24193548387096775,0.06451612903225806,0.14516129032258066,0.016129032258064516,0.0,2
Ang mausisang bata,0.5833333333333334,1.875,1.5,1.6666666666666667,0.9166666666666666,0.4375,0.20833333333333334,0.16666666666666666,0.22916666666666666,0.08333333333333333,0.0,2
Ang mausisang batang elepante,0.45161290322580644,1.9166666666666667,1.6370967741935485,1.4435483870967742,0.8172043010752689,0.34408602150537637,0.239247311827957,0.08870967741935484,0.16666666666666666,0.03494623655913978,0.0,2
Ang mga Mabituing Hiling ni Palaka,0.3915094339622642,2.0377358490566038,1.6981132075471699,1.4952830188679245,0.8207547169811321,0.28773584905660377,0.18867924528301888,0.12264150943396226,0.2169811320754717,0.02358490566037736,0.0,2
Ang paglipad ni Chandu,0.5095785440613027,1.9616858237547892,1.735632183908046,1.4559386973180077,0.8735632183908046,0.37547892720306514,0.3065134099616858,0.18007662835249041,0.2950191570881226,0.10344827586206896,0.0,2
Ang Pagtatanghal,0.4292682926829268,1.975609756097561,1.7707317073170732,1.4195121951219511,0.8878048780487805,0.32682926829268294,0.25365853658536586,0.14146341463414633,0.2146341463414634,0.00975609756097561,0.0,2
Ang Pandaraya ng tandang,0.4691358024691358,1.876543209876543,1.5493827160493827,1.4320987654320987,0.7901234567901234,0.35802469135802467,0.21604938271604937,0.10493827160493827,0.15432098765432098,0.05555555555555555,0.0,2
Ang Paslit,0.24,1.92,1.64,1.56,0.86,0.12,0.12,0.14,0.18,0.0,0.0,2
Ang Pusa ni Toto,0.35960591133004927,2.1970443349753697,1.8522167487684729,1.6305418719211822,0.896551724137931,0.3251231527093596,0.2512315270935961,0.07881773399014778,0.1330049261083744,0.0049261083743842365,0.0,2
Ang salamin ni Lola,0.4186046511627907,1.9040697674418605,1.6511627906976745,1.3313953488372092,0.7936046511627907,0.313953488372093,0.23255813953488372,0.09011627906976744,0.18895348837209303,0.03488372093023256,0.0,2
Ang Sapatos ni Tatay,0.49818181818181817,1.7418181818181817,1.4763636363636363,1.269090909090909,0.7418181818181818,0.2690909090909091,0.17454545454545456,0.14909090909090908,0.2690909090909091,0.05454545454545454,0.0036363636363636364,2
Ang Suklay ni Pipay,0.3076923076923077,1.7692307692307692,1.564102564102564,1.358974358974359,0.7692307692307693,0.28205128205128205,0.20512820512820512,0.1282051282051282,0.15384615384615385,0.02564102564102564,0.0,2
Ang Tsinelas ni Pepe,0.35443037974683544,1.8860759493670887,1.5063291139240507,1.3544303797468353,0.6962025316455697,0.21518987341772153,0.16455696202531644,0.08860759493670886,0.11392405063291139,0.012658227848101266,0.0,2
Ang Ulap ng Basura,0.4472049689440994,2.0232919254658386,1.700310559006211,1.4440993788819876,0.812111801242236,0.30434782608695654,0.21583850931677018,0.09937888198757763,0.20341614906832298,0.027950310559006212,0.0,2
Ang Umaga in Lena,0.46153846153846156,2.1923076923076925,1.9711538461538463,1.6730769230769231,1.0096153846153846,0.375,0.2692307692307692,0.125,0.17307692307692307,0.04807692307692308,0.0,2
Ayaw at Gusto,0.5454545454545454,2.0454545454545454,1.7727272727272727,1.4090909090909092,0.8181818181818182,0.4090909090909091,0.3181818181818182,0.18181818181818182,0.2727272727272727,0.045454545454545456,0.0,2
Bakasyon Na,0.46596858638743455,2.099476439790576,1.8219895287958114,1.6806282722513088,0.9790575916230366,0.387434554973822,0.29842931937172773,0.13612565445026178,0.2094240837696335,0.010471204188481676,0.0,2
Basketbol,0.6792452830188679,2.1320754716981134,1.9433962264150944,1.7358490566037736,1.1132075471698113,0.6037735849056604,0.3584905660377358,0.22641509433962265,0.32075471698113206,0.1509433962264151,0.0,2
Bea at Ming-su,0.3707865168539326,1.8876404494382022,1.6067415730337078,1.247191011235955,0.7528089887640449,0.34831460674157305,0.3146067415730337,0.10112359550561797,0.21348314606741572,0.02247191011235955,0.0,2
Brownout,0.499359795134443,2.1574903969270167,1.9244558258642765,1.6696542893725992,1.0089628681177978,0.41613316261203587,0.31882202304737517,0.15364916773367476,0.2407170294494238,0.040973111395646605,0.0,2
COVIBOOK,0.49387755102040815,2.179591836734694,1.889795918367347,1.7387755102040816,0.9959183673469387,0.42448979591836733,0.3346938775510204,0.17142857142857143,0.2612244897959184,0.02857142857142857,0.004081632653061225,2
Cube Cat (Cone Cat),0.4330708661417323,1.9133858267716535,1.7480314960629921,1.4015748031496063,0.8503937007874016,0.3543307086614173,0.2125984251968504,0.14960629921259844,0.1889763779527559,0.05511811023622047,0.007874015748031496,2
Dalawang Malilit na Langgam,0.46254071661237783,1.977198697068404,1.6416938110749186,1.5993485342019544,0.8859934853420195,0.36156351791530944,0.26384364820846906,0.1270358306188925,0.20521172638436483,0.009771986970684038,0.0,2
Don’t Wake the Baby!,0.46153846153846156,1.9138461538461538,1.643076923076923,1.4676923076923076,0.8646153846153846,0.39384615384615385,0.28307692307692306,0.16307692307692306,0.23692307692307693,0.027692307692307693,0.0,2
Espesyal na Regalo kay Ling,0.4791666666666667,1.9427083333333333,1.5677083333333333,1.5,0.8385416666666666,0.390625,0.2604166666666667,0.13541666666666666,0.23958333333333334,0.07291666666666667,0.0,2
Galawang Daga,0.4470198675496689,2.094922737306843,1.836644591611479,1.5596026490066226,0.9172185430463576,0.3609271523178808,0.25275938189845476,0.1401766004415011,0.23730684326710816,0.02869757174392936,0.002207505518763797,2
Gustong gumuhit ng aking Apo,0.4603174603174603,1.7142857142857142,1.2857142857142858,1.0793650793650793,0.5396825396825397,0.3968253968253968,0.12698412698412698,0.1111111111111111,0.2222222222222222,0.047619047619047616,0.0,2
Gustong Kumanta ni Cuckoo,0.5784499054820416,1.835538752362949,1.5822306238185255,1.4253308128544424,0.8355387523629489,0.43289224952741023,0.28733459357277885,0.14366729678638943,0.2835538752362949,0.04158790170132325,0.001890359168241966,2
Hoy Makaw!,0.3793103448275862,2.0948275862068964,1.8448275862068966,1.7413793103448276,1.0258620689655173,0.3448275862068966,0.28448275862068967,0.11206896551724138,0.15517241379310345,0.017241379310344827,0.0,2
Huwag mo akong abalahin,0.4169278996865204,1.9529780564263324,1.7304075235109717,1.3197492163009403,0.8307210031347962,0.3385579937304075,0.27586206896551724,0.11598746081504702,0.23824451410658307,0.0219435736677116,0.0,2
huwag mo akong maliitin,0.37365010799136067,1.958963282937365,1.632829373650108,1.4146868250539957,0.7926565874730022,0.31317494600431967,0.24622030237580994,0.11231101511879049,0.1900647948164147,0.03455723542116631,0.0,2
Iba’t ibang Uri ng bahay,0.3691275167785235,1.7718120805369129,1.4429530201342282,1.3355704697986577,0.6845637583892618,0.28859060402684567,0.19463087248322147,0.053691275167785234,0.10738255033557047,0.006711409395973154,0.0,2
Itago,0.65,2.05,1.6833333333333333,1.4666666666666666,0.8166666666666667,0.5666666666666667,0.35,0.25,0.4,0.15,0.0,2
