book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,grade_level
Hardin_nin_Burak____Central_Bikol,209,11,2.0833333333333335,4.866028708133971,19.0,2.014354066985646,3,1
Ini_an_sakuyang_Hawak___Central_Bikol-v12022.08.26T013856,214,40,0.0,4.696261682242991,5.35,1.9439252336448598,1,1
Insekto_sa_Sakong_Lugar___Central_Bikol,152,13,1.0769230769230769,5.059210526315789,11.692307692307692,2.0460526315789473,7,1
Ipahiling_asin_Iistorya___Central_Bikol,432,47,1.8461538461538463,4.597222222222222,9.191489361702128,2.0393518518518516,12,1
Iskedyul_ni_Momo___Central_Bikol,105,12,2.0,4.485714285714286,8.75,1.9714285714285715,1,1
Kolor___Central_Bikol,62,10,1.875,4.548387096774194,6.2,1.8548387096774193,0,1
Kun_Harayo_si_Mama___Central_Bikol,292,46,1.0344827586206897,4.859589041095891,6.3478260869565215,2.037671232876712,11,1
Kurong_asin_Tanos___Central_Bikol,107,15,1.0909090909090908,4.08411214953271,7.133333333333334,1.6635514018691588,0,1
Magagayon_na_Hayop_sa_Tubig___Central_Bikol-v12022.08.26T024250,75,10,0.0,4.693333333333333,7.5,1.9733333333333334,2,1
Magbilang_Kita_nin_Bitis___Bikol_Central-v12022.08.11T095957,61,9,0.0,4.180327868852459,6.777777777777778,1.7704918032786885,2,1
Magbilang_nin_Sabay___Central_Bikol-v12022.08.25T061128,223,12,1.3333333333333333,4.457399103139013,18.583333333333332,1.9506726457399104,3,1
Magbirilang_Kita!___Bikol_Central-v12022.08.11T100425,20,0,0.0,5.55,20.0,2.3,0,1
Magtarabangan_Kita___Central_Bikol,123,9,1.4444444444444444,4.666666666666667,13.666666666666666,1.91869918699187,0,1
Mga_Kagamitan_Para_aa_Pag-uma___Central_Bikol,119,9,1.2222222222222223,4.411764705882353,13.222222222222221,1.9747899159663866,0,1
Mga_Kulay_nin_Kinaban!___Central_Bikol-v12022.08.26T020850,204,17,0.0,4.936274509803922,12.0,2.0784313725490198,4,1
Naaraman_Ko___Central_Bikol,56,12,1.0833333333333333,5.767857142857143,4.666666666666667,2.4464285714285716,1,1
Nagkakarantang_Bayong_ni_Bounthy___Central_Bikol-v12022.08.26T013423,192,18,1.5625,4.984375,10.666666666666666,2.0416666666666665,0,1
Naglalakaw-lakaw_sa_Hardin____Central_Bikol,142,18,2.142857142857143,4.415492957746479,7.888888888888889,1.9154929577464788,1,1
Oras_na_para_Magkarigos_Bonoy_asin_Noboy___Central_Bikol,227,47,1.25,4.224669603524229,4.829787234042553,1.7973568281938326,2,1
Paduman_sa_eskwelahan___Central_Bikol,147,20,1.05,5.115646258503402,7.35,2.108843537414966,1,1
Pagtabang_sa_Gamgam___Central_Bikol,120,11,1.4545454545454546,4.666666666666667,10.909090909090908,2.0166666666666666,3,1
Pano_Nakua_kan_mga_Insekto_an_Saindang_Kolor____Central_Bikol,304,31,1.5384615384615385,4.677631578947368,9.806451612903226,2.0,14,1
Sarong_Aldaw_sa_Karnibal___Central_Bikol,178,32,1.2608695652173914,4.882022471910112,5.5625,2.0786516853932584,5,1
Siisay_an_Aking_Iyan____Central_Bikol,88,25,0.0,4.113636363636363,3.52,1.8522727272727273,3,1
Siisay_an_Matabang_Sako____Central_Bikol-v12022.08.09T030145,80,14,1.2727272727272727,4.3875,5.714285714285714,1.875,0,1
Si_Goma_Daw_Ito____Central_Bikol,67,17,0.0,3.791044776119403,3.9411764705882355,1.7761194029850746,0,1
Si_Navy_saka_si_Bora___Bikol_Central-v12022.08.09T032658,46,9,0.0,4.717391304347826,5.111111111111111,1.9565217391304348,4,1
Si_Putu_asin_Gutu___Central_Bikol,91,25,0.0,4.923076923076923,3.64,2.087912087912088,1,1
Si_Tata_saka_si_Toto___Central_Bikol-v12022.08.09T032212,211,31,1.4090909090909092,4.545023696682464,6.806451612903226,2.023696682464455,4,1
Tabangan_an_Ina___Central_Bikol,223,11,1.6666666666666667,4.6591928251121075,20.272727272727273,1.9327354260089686,5,1
Trabaho___Central_Bikol,134,22,0.0,4.67910447761194,6.090909090909091,1.992537313432836,2,1
Ukay_asin_Batag___Central_Bikol,230,23,1.7777777777777777,4.743478260869566,10.0,2.0217391304347827,3,1
Uya_na_si_Buboy!___Central_Bikol,89,23,2.2,4.584269662921348,3.869565217391304,2.0224719101123596,0,1
Aninipot___Central_Bikol-v12022.08.11T033204,257,55,1.3888888888888888,5.175097276264592,4.672727272727273,2.1439688715953307,4,2
An_Blokeng_may_Madyik___Central_Bikol-v12022.08.10T005241,428,67,1.6153846153846154,4.591121495327103,6.388059701492537,1.9158878504672898,8,2
An_Lugar_kan_mga_Rosas___Central_Bikol-v12022.08.10T031456,596,43,1.4210526315789473,4.827181208053691,13.86046511627907,2.0151006711409396,19,2
An_Makangangalas_na_mga_Makina_ni_Ammachi___Central_Bikol-v12022.08.11T001629,206,57,1.4583333333333333,4.757281553398058,3.6140350877192984,2.0194174757281553,4,2
An_Sakong_Kapamilya___Central_Bikol,219,31,1.3703703703703705,4.292237442922374,7.064516129032258,1.8493150684931507,0,2
An_sakuyang_Ugos_na_Amiga___Central_Bikol,114,15,1.5333333333333334,4.921052631578948,7.6,2.210526315789474,4,2
COVIBOOK___Central_Bikol-v12022.08.11T035702,286,47,1.6,5.06993006993007,6.085106382978723,2.129370629370629,15,2
Cube_na_Ikos_Cone_na_Ikos___Central_Bikol-v12022.08.11T051439,126,55,1.0285714285714285,4.801587301587301,2.290909090909091,1.9285714285714286,2,2
Dai_Pagbagtingon_an_Kampana!___Central_Bikol-v12022.08.11T083246,323,45,1.5357142857142858,5.123839009287925,7.177777777777778,2.1578947368421053,13,2
Kan_Aldaw_na_Nag-uran_nin_mga_Sira___Central_Bikol-v12022.08.11T095613,266,28,1.5909090909090908,5.022556390977444,9.5,2.1165413533834587,8,2
Kaya_Asin_Dai_Kaya____Central_Bikol,78,26,1.875,4.615384615384615,3.0,1.9743589743589745,0,2
Magigibo_man_Iyan_ni_Duma!___Central_Bikol-v12022.08.11T101435,182,40,1.2,4.324175824175824,4.55,1.934065934065934,3,2
Magtingag_Ka___Central_Bikol-v12022.08.11T102143,259,23,2.611111111111111,5.084942084942085,11.26086956521739,2.189189189189189,14,2
Maniwala_Ka_Saro_akong_Kuneho___Central_Bikol,355,45,1.631578947368421,4.794366197183098,7.888888888888889,2.0901408450704224,10,2
May_Kapareho_Kaya_Ako____Bikol_Central-v12022.08.12T015411,120,28,1.1333333333333333,4.558333333333334,4.285714285714286,2.075,3,2
Mga_Nawawara_asin_Mga_Nahahanap___Central_Bikol,178,26,1.5,4.275280898876405,6.846153846153846,1.8370786516853932,0,2
Mr._Spout___Central_Bikol-v12022.08.12T020737,265,63,1.44,4.845283018867924,4.2063492063492065,2.0150943396226415,7,2
Nakakahiling_Akong_Malinaw___Central_Bikol-v12022.09.16T142620,159,33,1.380952380952381,4.49685534591195,4.818181818181818,1.930817610062893,0,2
Napapasain_an_mga_Naiisip_Ko____Central_Bikol-v12022.08.13T061054,208,29,1.1428571428571428,5.1826923076923075,7.172413793103448,2.1826923076923075,9,2
Ngiyaw!_Ngiyaw!___Central_Bikol-v12022.08.13T062610,248,39,2.230769230769231,5.225806451612903,6.358974358974359,2.153225806451613,9,2
Pag_Nag-uran___Central_Bikol-v12022.08.13T064530,158,44,1.2272727272727273,5.006329113924051,3.590909090909091,2.0822784810126582,1,2
Pàno_Kun...____Central_Bikol-v12022.08.09T060756,161,25,1.3333333333333333,4.670807453416149,6.44,1.9316770186335404,8,2
Rudi___Bikol_Central-v12022.08.09T053328,117,23,1.5714285714285714,4.786324786324786,5.086956521739131,2.1367521367521367,2,2
Sabi_ni_Inay___Central_Bikol,128,18,1.6,4.0859375,7.111111111111111,1.8359375,4,2
Sarawayon_na_Ido___Central_Bikol,170,29,1.1851851851851851,4.670588235294118,5.862068965517241,2.0647058823529414,6,2
Sarong_Marhay_na_Katuod___Central_Bikol-v12022.08.09T052723,283,38,1.6071428571428572,5.236749116607774,7.447368421052632,2.1837455830388692,18,2
Takot_Ako___Central_Bikol,259,33,1.6,4.532818532818533,7.848484848484849,2.023166023166023,11,2
Aldaw_saka_Banggi___Central_Bikol-v12022.08.26T020743,243,14,1.4666666666666666,5.0699588477366255,17.357142857142858,2.1481481481481484,5,3
Ang_Apat_na_Pagpabakuna_kan_Aki_na_si_Rani___Central_Bikol-v12022.08.26T021851,530,41,1.8108108108108107,4.494339622641509,12.926829268292684,1.9924528301886792,10,3
Ang_Magbabarkda_sa_Kadlagan___Central_Bikol,437,52,1.3255813953488371,4.910755148741419,8.403846153846153,2.0983981693363845,15,3
Ang_Matatakoton_Na_Tren___Central_Bikol,639,43,1.8823529411764706,4.60093896713615,14.86046511627907,2.032863849765258,18,3
Ang_Siyentista__Doktor_Firdausi_Qadri___Central_Bikol,455,24,2.0555555555555554,5.237362637362637,18.958333333333332,2.2043956043956046,32,3
Aninipot_Ano_an_Igwa_Ka____Central_Bikol,179,22,1.7333333333333334,4.804469273743017,8.136363636363637,2.0726256983240225,3,3
An_Agom_kan_Parauma___Central_Bikol,921,74,3.02,4.715526601520087,12.445945945945946,2.03800217155266,18,3
An_Aldaw_na_Nagpaeskwelahan_an_mga_Kagulayan.___Central_Bikol,7,1,0.0,5.428571428571429,7.0,2.2857142857142856,1,3
An_Amid_asin_an_Sadit_na_Baka___Central_Bikol,497,50,2.5,4.865191146881288,9.94,2.1167002012072436,7,3
An_Bagong_Pantalon_para_sa_Bagong_Taon___Central_Bikol,496,49,1.45,4.832661290322581,10.122448979591837,2.0725806451612905,16,3
An_Enot_na_Aldaw_ni_Tata_sa_Eskwela___Central_Bikol,519,46,1.7333333333333334,5.190751445086705,11.282608695652174,2.2061657032755297,16,3
An_Higanteng_Bentilador___Central_Bikol-v12022.08.10T020404,408,41,2.2962962962962963,4.799019607843137,9.951219512195122,1.9607843137254901,9,3
An_Ikos_asin_Ayam_Nakakanuod_uro_Aldaw____Central_Bikol-v12022.08.25T072533,558,82,1.515625,4.842293906810036,6.804878048780488,2.0949820788530467,8,3
An_Inot_na_Katuod_ni_Iko___Central_Bikol-v12022.07.13T023307,635,73,1.92,4.6,8.698630136986301,2.0755905511811026,15,3
An_Kuneho_asin_an_Baoo_(Na_naman!)___Central_Bikol,488,31,1.7142857142857142,4.836065573770492,15.741935483870968,2.1290983606557377,13,3
An_Madunong_na_Kuneho___Central_Bikol,452,52,1.2553191489361701,5.0,8.692307692307692,2.1415929203539825,11,3
An_Makangangalas_na_Eksperimento_ni_Anna___Central_Bikol,699,83,1.3725490196078431,4.908440629470673,8.421686746987952,2.1216022889842634,30,3
An_Mensahe_sa_Basud___Central_Bikol,411,49,1.2553191489361701,4.751824817518248,8.387755102040817,2.0900243309002433,10,3
An_Mga_Ulod_sa_Naglalayog_na_Gapo___Central_Bikol-v12022.05.13T024855,747,74,1.4545454545454546,4.610441767068273,10.094594594594595,1.9705488621151273,20,3
An_Misteryosong_Kawatan___Central_Bikol,637,83,1.7647058823529411,4.772370486656201,7.674698795180723,2.0282574568288854,20,3
An_Motor_ni_Didi___Central_Bikol,262,23,1.875,4.919847328244275,11.391304347826088,2.1259541984732824,9,3
An_Paghalat_ni_Islaw_sa_Bulalakaw___Central_Bikol-v12022.05.13T025228,655,69,1.72,4.870229007633588,9.492753623188406,2.004580152671756,14,3
An_Referee__Zaya_Chakma___Central_Bikol,483,27,1.6,5.27536231884058,17.88888888888889,2.248447204968944,23,3
An_Sadit_na_Rhino_Asin_an_Halangkawon_na_Bisikleta___Central_Bikol,336,33,1.625,4.779761904761905,10.181818181818182,2.0892857142857144,9,3
An_Takot_ni_Koneyo___Central_Bikol,299,32,1.5,4.872909698996655,9.34375,2.096989966555184,7,3
Ate__Ate_Tano_Dae_Nahuhulog_an_mga_Bagay_Paitaas____Central_Bikol,1180,91,2.9347826086956523,4.4847457627118645,12.967032967032967,1.9745762711864407,19,3
Emma___Central_Bikol-v12022.08.11T084550,347,39,1.7916666666666667,5.023054755043228,8.897435897435898,2.0979827089337175,11,3
Gurano_Kagabat_an_Magabat____Central_Bikol-v12022.08.11T090318,942,98,2.3846153846153846,4.4543524416135885,9.612244897959183,1.884288747346072,17,3
Harong_Ko_Ba_Ini____Central_Bikol,705,100,1.4025974025974026,4.7205673758865245,7.05,2.0326241134751775,12,3
Kan_Magturaok_si_Inok___Central_Bikol-v12022.05.13T000407,584,68,1.7037037037037037,4.969178082191781,8.588235294117647,2.2277397260273974,34,3
Kilingling___Central_Bikol-v12022.05.17T103928,698,84,1.4057971014492754,5.078796561604585,8.30952380952381,2.0787965616045847,15,3
Kurakog_Kataning_sa_Pagturog___Central_Bikol-v12022.05.13T024430,606,86,1.3506493506493507,5.021452145214521,7.046511627906977,2.113861386138614,26,3
Mamuhay_na_may_Pagkasararo___Central_Bikol,433,37,1.75,5.066974595842956,11.702702702702704,2.191685912240185,22,3
Matinabang_na_Gamgam___Central_Bikol-v12022.08.11T103641,402,32,1.5666666666666667,4.912935323383085,12.5625,2.0323383084577116,12,3
Nagsabay_sa_Bulos_An_Ikus_Asin_Ayam___Central_Bikol,563,104,1.1686746987951808,5.149200710479573,5.413461538461538,2.25044404973357,27,3
Nagtabsong_si_Tiny___Central_Bikol-v12022.08.12T021739,399,45,1.625,4.807017543859649,8.866666666666667,1.9974937343358397,12,3
Nagtinir_si_Thu_Ta_sa_Harong___Central_Bikol,467,42,1.1794871794871795,4.426124197002141,11.119047619047619,1.967880085653105,14,3
Nakangirit_Ngunyan_si_Phoe_Tar_Lay___Central_Bikol-v12022.08.12T031715,643,65,1.4642857142857142,4.539657853810264,9.892307692307693,1.8973561430793158,22,3
Paduman_sa_Isla_Para_sa_Pagturuparan___Central_Bikol,487,55,1.3829787234042554,4.95482546201232,8.854545454545455,2.2279260780287475,27,3
Pamaba___Central_Bikol-v12022.05.13T030426,731,99,2.625,4.503419972640219,7.383838383838384,1.93296853625171,10,3
Pano_Nakakalupad_an_mga_Eroplano____Central_Bikol,982,79,1.7580645161290323,5.04887983706721,12.430379746835444,2.139511201629328,34,3
Pàno_Kun____Central_Bikol-v12021.04.26T083928,202,23,3.0,4.698019801980198,8.782608695652174,2.004950495049505,5,3
Satya_Maglikay!___Central_Bikol,503,68,1.8181818181818181,4.779324055666004,7.397058823529412,2.073558648111332,20,3
Sisay_Ang_Samong_Amigo____Central_Bikol,108,20,1.1333333333333333,4.62037037037037,5.4,1.9907407407407407,1,3
Si_Carla_saka_an_Nawawarang_Kuting___Central_Bikol,241,40,1.3548387096774193,4.572614107883817,6.025,1.946058091286307,1,3
Si_Daisy_na_Makangangalas___Central_Bikol-v12022.08.26T021723,350,46,1.8620689655172413,5.0685714285714285,7.608695652173913,2.145714285714286,11,3
Si_Danny_saka_Si_Carlo___Central_Bikol,438,60,1.441860465116279,4.796803652968037,7.3,1.9863013698630136,9,3
Si_Ikos_asin_Si_Ido_asin_an_saindang_pintang_Hablon_Dawani___Central_Bikol,653,77,1.9,4.442572741194487,8.480519480519481,1.9326186830015315,9,3
Si_Ikos_saka_Ayam_nagkawat_nin_Soccer___Central_Bikol,539,163,1.360655737704918,4.679035250463822,3.3067484662576687,2.061224489795918,14,3
Si_Labsay_kan_Dakulang_Bukid___Central_Bikol-v12022.05.13T025635,889,105,1.5,4.771653543307087,8.466666666666667,2.0359955005624295,21,3
Si_Mimay_asin_an_Saiyang_Lalong___Central_Bikol,526,89,1.4705882352941178,4.629277566539924,5.910112359550562,1.9980988593155893,9,3
Talsot_na_Ikos_si_Moli___Central_Bikol-v12022.08.25T040349,522,48,1.4222222222222223,4.6513409961685825,10.875,2.0268199233716473,16,3
The_Factory_Worker___Central_Bikol,431,34,1.8,4.974477958236659,12.676470588235293,2.0951276102088165,13,3
Tugang_na_Kulang_an_Ngipon___Central_Bikol,455,55,1.2340425531914894,4.828571428571428,8.272727272727273,2.076923076923077,10,3
Tulod_Tulod_Dali_Dali___Central_Bikol-v12022.08.25T060922,288,59,1.5,4.420138888888889,4.88135593220339,1.8333333333333333,0,3
