book_title,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,grade_level
An_Nawawarang_Aking_Pato___Central_Bikol,0.36363636363636365,2.125,1.8181818181818181,1.6818181818181819,0.9772727272727273,0.3068181818181818,0.2727272727272727,0.11363636363636363,0.1590909090909091,0.011363636363636364,0.0,1
An_Paglinig_sa_Hawak___Central_Bikol,0.3877551020408163,2.056122448979592,1.6173469387755102,1.510204081632653,0.8367346938775511,0.336734693877551,0.2755102040816326,0.15306122448979592,0.23979591836734693,0.04081632653061224,0.00510204081632653,1
AN_SADIT_NA_BITOON_NI_ALI___Central_Bikol,0.2483221476510067,1.919463087248322,1.6979865771812082,1.2147651006711409,0.7718120805369127,0.21476510067114093,0.19463087248322147,0.09395973154362416,0.174496644295302,0.013422818791946308,0.0,1
An_Sadit_na_Siyo_saka_an_Pato-pato___Central_Bikol-v12022.08.11T021900,0.5410628019323671,2.154589371980676,1.9734299516908214,1.642512077294686,1.0555555555555556,0.4468599033816425,0.357487922705314,0.2536231884057971,0.4106280193236715,0.08695652173913043,0.00966183574879227,1
An_Sadit_na_Ukay_Saka_An_Sira___Central_Bikol,0.3669724770642202,1.8990825688073394,1.5963302752293578,1.3944954128440368,0.8165137614678899,0.27522935779816515,0.22935779816513763,0.14678899082568808,0.29357798165137616,0.01834862385321101,0.0,1
An_sakong_Lawas___Central_Bikol,0.48917748917748916,2.090909090909091,1.7922077922077921,1.6147186147186148,0.8398268398268398,0.3593073593073593,0.3203463203463203,0.17316017316017315,0.30303030303030304,0.021645021645021644,0.008658008658008658,1
An_Sakong_mga_Tanum_na_Kaunon___Central_Bikol,0.4487534626038781,2.063711911357341,1.700831024930748,1.548476454293629,0.8587257617728532,0.32409972299168976,0.24930747922437674,0.1994459833795014,0.296398891966759,0.060941828254847646,0.0110803324099723,1
An_Samuyang_Pamilya___Central_Bikol-v12022.08.11T022308,0.6170212765957447,2.276595744680851,2.234042553191489,1.8936170212765957,1.297872340425532,0.574468085106383,0.5531914893617021,0.2765957446808511,0.3191489361702128,0.0425531914893617,0.0,1
An_Sarung_Dakulang_Keyk___Central_Bikol,0.2839506172839506,1.8395061728395061,1.7160493827160495,1.345679012345679,0.8888888888888888,0.2839506172839506,0.25925925925925924,0.037037037037037035,0.06172839506172839,0.012345679012345678,0.0,1
An_Tulong_Saradit_na_Kuting___Central_Bikol,0.4649122807017544,2.1491228070175437,1.9298245614035088,1.7982456140350878,1.0964912280701755,0.43859649122807015,0.40350877192982454,0.16666666666666666,0.2543859649122807,0.02631578947368421,0.0,1
An_Turtle_Dove___Central_Bikol,0.3269230769230769,2.1346153846153846,2.019230769230769,1.2692307692307692,0.9807692307692307,0.3076923076923077,0.28846153846153844,0.11538461538461539,0.3076923076923077,0.019230769230769232,0.0,1
An_Tánga_saka_an_Tinapay___Central_Bikol-v12022.08.11T023654,0.5636363636363636,2.118181818181818,1.8545454545454545,1.6454545454545455,1.009090909090909,0.42727272727272725,0.35454545454545455,0.19090909090909092,0.41818181818181815,0.05454545454545454,0.00909090909090909,1
An_Ulod_na_Nakaistar_sa_Samuyang_Hardin___Central_Bikol,0.6073059360730594,2.105022831050228,1.6849315068493151,1.639269406392694,0.9863013698630136,0.4748858447488584,0.3378995433789954,0.3059360730593607,0.4337899543378995,0.1187214611872146,0.0182648401826484,1
Baka_Na_May_Sarong_Sungay___Central_Bikol,0.6666666666666666,2.5,2.0,2.0,1.1666666666666667,0.5833333333333334,0.5,0.16666666666666666,0.25,0.0,0.0,1
Chichi__Munu__Maliputon!___Central_Bikol,0.35436893203883496,1.8446601941747574,1.6359223300970873,1.2572815533980584,0.8106796116504854,0.27184466019417475,0.25728155339805825,0.13106796116504854,0.23300970873786409,0.04854368932038835,0.0,1
Dae_Ako_Takot_sa_Uran___Central_Bikol,0.3472222222222222,2.138888888888889,1.7777777777777777,1.5277777777777777,0.9444444444444444,0.2638888888888889,0.1527777777777778,0.19444444444444445,0.2916666666666667,0.041666666666666664,0.0,1
Dakulaon_Sadiyuton___Central_Bikol,0.25252525252525254,1.9848484848484849,1.8080808080808082,1.2575757575757576,0.7626262626262627,0.1919191919191919,0.12121212121212122,0.15151515151515152,0.21212121212121213,0.015151515151515152,0.0,1
Gusto_ni_Nin_na_Masanlian___Central_Bikol,0.3650190114068441,2.0950570342205324,1.855513307984791,1.5171102661596958,0.9277566539923955,0.3231939163498099,0.30038022813688214,0.16730038022813687,0.26996197718631176,0.015209125475285171,0.0,1
Hain_si_Bonta____Central_Bikol-v12022.08.11T090810,0.4946236559139785,1.8494623655913978,1.5591397849462365,1.1827956989247312,0.7634408602150538,0.44086021505376344,0.3548387096774194,0.11827956989247312,0.3548387096774194,0.043010752688172046,0.0,1
Hardin_nin_Burak____Central_Bikol,0.45933014354066987,2.014354066985646,1.708133971291866,1.5406698564593302,0.9234449760765551,0.41626794258373206,0.3588516746411483,0.24880382775119617,0.3349282296650718,0.07177033492822966,0.028708133971291867,1
Ini_an_sakuyang_Hawak___Central_Bikol-v12022.08.26T013856,0.5467289719626168,1.9439252336448598,1.5654205607476634,1.485981308411215,0.7990654205607477,0.49065420560747663,0.32242990654205606,0.11682242990654206,0.21495327102803738,0.018691588785046728,0.0,1
Insekto_sa_Sakong_Lugar___Central_Bikol,0.631578947368421,2.0460526315789473,1.6907894736842106,1.506578947368421,0.8881578947368421,0.506578947368421,0.34868421052631576,0.2894736842105263,0.45394736842105265,0.13157894736842105,0.02631578947368421,1
Ipahiling_asin_Iistorya___Central_Bikol,0.3449074074074074,2.0393518518518516,1.787037037037037,1.3148148148148149,0.8240740740740741,0.27314814814814814,0.21064814814814814,0.14814814814814814,0.2662037037037037,0.04861111111111111,0.0023148148148148147,1
Iskedyul_ni_Momo___Central_Bikol,0.3142857142857143,1.9714285714285715,1.6571428571428573,1.4095238095238096,0.8952380952380953,0.2761904761904762,0.2,0.17142857142857143,0.2571428571428571,0.047619047619047616,0.0,1
Kolor___Central_Bikol,0.4838709677419355,1.8548387096774193,1.435483870967742,1.5,0.8064516129032258,0.3064516129032258,0.3064516129032258,0.16129032258064516,0.3709677419354839,0.11290322580645161,0.0,1
Kun_Harayo_si_Mama___Central_Bikol,0.4691780821917808,2.037671232876712,1.6917808219178083,1.5205479452054795,0.8972602739726028,0.386986301369863,0.3150684931506849,0.21575342465753425,0.3116438356164384,0.05136986301369863,0.0136986301369863,1
Kurong_asin_Tanos___Central_Bikol,0.40186915887850466,1.6635514018691588,1.5420560747663552,1.1121495327102804,0.719626168224299,0.29906542056074764,0.29906542056074764,0.07476635514018691,0.32710280373831774,0.028037383177570093,0.0,1
Magagayon_na_Hayop_sa_Tubig___Central_Bikol-v12022.08.26T024250,0.5066666666666667,1.9733333333333334,1.6666666666666667,1.44,0.8266666666666667,0.48,0.29333333333333333,0.18666666666666668,0.28,0.13333333333333333,0.0,1
Magbilang_Kita_nin_Bitis___Bikol_Central-v12022.08.11T095957,0.16393442622950818,1.7704918032786885,1.4098360655737705,1.5081967213114753,0.8524590163934426,0.13114754098360656,0.08196721311475409,0.06557377049180328,0.13114754098360656,0.0,0.0,1
Magbilang_nin_Sabay___Central_Bikol-v12022.08.25T061128,0.3542600896860987,1.9506726457399104,1.5919282511210762,1.3273542600896862,0.7623318385650224,0.33183856502242154,0.22869955156950672,0.14798206278026907,0.21076233183856502,0.017937219730941704,0.004484304932735426,1
Magbirilang_Kita!___Bikol_Central-v12022.08.11T100425,0.55,2.3,2.05,1.85,1.05,0.55,0.55,0.1,0.15,0.05,0.0,1
Magtarabangan_Kita___Central_Bikol,0.42276422764227645,1.91869918699187,1.7886178861788617,1.4390243902439024,0.983739837398374,0.3902439024390244,0.34146341463414637,0.18699186991869918,0.3252032520325203,0.04065040650406504,0.0,1
Mga_Kagamitan_Para_aa_Pag-uma___Central_Bikol,0.13445378151260504,1.9747899159663866,1.7647058823529411,1.4873949579831933,0.8991596638655462,0.08403361344537816,0.07563025210084033,0.10084033613445378,0.12605042016806722,0.008403361344537815,0.0,1
Mga_Kulay_nin_Kinaban!___Central_Bikol-v12022.08.26T020850,0.39705882352941174,2.0784313725490198,1.8970588235294117,1.5931372549019607,0.9705882352941176,0.3627450980392157,0.3333333333333333,0.14705882352941177,0.19607843137254902,0.05392156862745098,0.0,1
Naaraman_Ko___Central_Bikol,0.5892857142857143,2.4464285714285716,2.0357142857142856,1.9285714285714286,1.1071428571428572,0.5178571428571429,0.44642857142857145,0.26785714285714285,0.35714285714285715,0.07142857142857142,0.017857142857142856,1
Nagkakarantang_Bayong_ni_Bounthy___Central_Bikol-v12022.08.26T013423,0.5833333333333334,2.0416666666666665,1.7291666666666667,1.4270833333333333,0.7916666666666666,0.53125,0.3645833333333333,0.13541666666666666,0.2760416666666667,0.020833333333333332,0.0,1
Naglalakaw-lakaw_sa_Hardin____Central_Bikol,0.4225352112676056,1.9154929577464788,1.6267605633802817,1.2746478873239437,0.7676056338028169,0.3028169014084507,0.3028169014084507,0.11971830985915492,0.24647887323943662,0.06338028169014084,0.0,1
Oras_na_para_Magkarigos_Bonoy_asin_Noboy___Central_Bikol,0.15859030837004406,1.7973568281938326,1.5814977973568283,1.4052863436123348,0.8325991189427313,0.1277533039647577,0.1145374449339207,0.0881057268722467,0.1277533039647577,0.013215859030837005,0.0,1
Paduman_sa_eskwelahan___Central_Bikol,0.6122448979591837,2.108843537414966,1.816326530612245,1.5850340136054422,1.0,0.5850340136054422,0.4217687074829932,0.24489795918367346,0.4217687074829932,0.1292517006802721,0.0,1
Pagtabang_sa_Gamgam___Central_Bikol,0.31666666666666665,2.0166666666666666,1.7416666666666667,1.55,0.975,0.30833333333333335,0.25833333333333336,0.16666666666666666,0.2,0.03333333333333333,0.0,1
Pano_Nakua_kan_mga_Insekto_an_Saindang_Kolor____Central_Bikol,0.4309210526315789,2.0,1.6414473684210527,1.4736842105263157,0.8453947368421053,0.3519736842105263,0.2730263157894737,0.17763157894736842,0.3026315789473684,0.05263157894736842,0.003289473684210526,1
Sarong_Aldaw_sa_Karnibal___Central_Bikol,0.3651685393258427,2.0786516853932584,1.9157303370786516,1.4662921348314606,0.9887640449438202,0.3258426966292135,0.25842696629213485,0.16853932584269662,0.2696629213483146,0.028089887640449437,0.0,1
Siisay_an_Aking_Iyan____Central_Bikol,0.25,1.8522727272727273,1.375,1.4431818181818181,0.75,0.22727272727272727,0.22727272727272727,0.07954545454545454,0.13636363636363635,0.0,0.0,1
Siisay_an_Matabang_Sako____Central_Bikol-v12022.08.09T030145,0.2875,1.875,1.7125,1.3625,0.8625,0.225,0.2125,0.0875,0.2125,0.0125,0.0,1
Si_Goma_Daw_Ito____Central_Bikol,0.19402985074626866,1.7761194029850746,1.373134328358209,1.1194029850746268,0.5970149253731343,0.1791044776119403,0.05970149253731343,0.04477611940298507,0.07462686567164178,0.014925373134328358,0.0,1
Si_Navy_saka_si_Bora___Bikol_Central-v12022.08.09T032658,0.391304347826087,1.9565217391304348,1.8043478260869565,1.3695652173913044,0.9130434782608695,0.34782608695652173,0.2391304347826087,0.10869565217391304,0.17391304347826086,0.043478260869565216,0.021739130434782608,1
Si_Putu_asin_Gutu___Central_Bikol,0.38461538461538464,2.087912087912088,2.021978021978022,1.4505494505494505,1.098901098901099,0.3626373626373626,0.26373626373626374,0.1978021978021978,0.32967032967032966,0.12087912087912088,0.0,1
Si_Tata_saka_si_Toto___Central_Bikol-v12022.08.09T032212,0.24170616113744076,2.023696682464455,1.7630331753554502,1.4360189573459716,0.8767772511848341,0.21800947867298578,0.17535545023696683,0.11374407582938388,0.1990521327014218,0.023696682464454975,0.0,1
Tabangan_an_Ina___Central_Bikol,0.5246636771300448,1.9327354260089686,1.6322869955156951,1.4080717488789238,0.9103139013452914,0.45739910313901344,0.34080717488789236,0.242152466367713,0.33183856502242154,0.05829596412556054,0.008968609865470852,1
Trabaho___Central_Bikol,0.40298507462686567,1.992537313432836,1.7761194029850746,1.4328358208955223,0.9402985074626866,0.373134328358209,0.34328358208955223,0.09701492537313433,0.15671641791044777,0.022388059701492536,0.007462686567164179,1
Ukay_asin_Batag___Central_Bikol,0.41739130434782606,2.0217391304347827,1.7304347826086957,1.508695652173913,0.8652173913043478,0.34782608695652173,0.2782608695652174,0.1565217391304348,0.29130434782608694,0.017391304347826087,0.0,1
Uya_na_si_Buboy!___Central_Bikol,0.2247191011235955,2.0224719101123596,1.8202247191011236,1.4157303370786516,0.8876404494382022,0.15730337078651685,0.15730337078651685,0.0898876404494382,0.1797752808988764,0.0,0.0,1
Aninipot___Central_Bikol-v12022.08.11T033204,0.556420233463035,2.1439688715953307,1.9027237354085602,1.5914396887159532,1.0116731517509727,0.45525291828793774,0.3968871595330739,0.22178988326848248,0.44357976653696496,0.058365758754863814,0.023346303501945526,2
An_Blokeng_may_Madyik___Central_Bikol-v12022.08.10T005241,0.42990654205607476,1.9158878504672898,1.6168224299065421,1.4485981308411215,0.866822429906542,0.29439252336448596,0.25934579439252337,0.20794392523364486,0.3294392523364486,0.0397196261682243,0.002336448598130841,2
An_Lugar_kan_mga_Rosas___Central_Bikol-v12022.08.10T031456,0.4748322147651007,2.0151006711409396,1.7466442953020134,1.483221476510067,0.8708053691275168,0.348993288590604,0.3036912751677852,0.1593959731543624,0.35906040268456374,0.031879194630872486,0.0,2
An_Makangangalas_na_mga_Makina_ni_Ammachi___Central_Bikol-v12022.08.11T001629,0.46601941747572817,2.0194174757281553,1.6990291262135921,1.3689320388349515,0.8155339805825242,0.33980582524271846,0.2621359223300971,0.2087378640776699,0.38349514563106796,0.09223300970873786,0.0,2
An_Sakong_Kapamilya___Central_Bikol,0.319634703196347,1.8493150684931507,1.538812785388128,1.3424657534246576,0.7168949771689498,0.2968036529680365,0.2465753424657534,0.1278538812785388,0.1780821917808219,0.0228310502283105,0.0,2
An_sakuyang_Ugos_na_Amiga___Central_Bikol,0.3333333333333333,2.210526315789474,1.8771929824561404,1.5614035087719298,0.9473684210526315,0.2894736842105263,0.21052631578947367,0.10526315789473684,0.20175438596491227,0.02631578947368421,0.0,2
COVIBOOK___Central_Bikol-v12022.08.11T035702,0.46503496503496505,2.129370629370629,1.867132867132867,1.6013986013986015,1.0174825174825175,0.4020979020979021,0.36013986013986016,0.22377622377622378,0.33916083916083917,0.03496503496503497,0.0034965034965034965,2
Cube_na_Ikos_Cone_na_Ikos___Central_Bikol-v12022.08.11T051439,0.5317460317460317,1.9285714285714286,1.6746031746031746,1.4285714285714286,0.9126984126984127,0.3412698412698413,0.2777777777777778,0.2777777777777778,0.38095238095238093,0.0873015873015873,0.015873015873015872,2
Dai_Pagbagtingon_an_Kampana!___Central_Bikol-v12022.08.11T083246,0.5108359133126935,2.1578947368421053,1.910216718266254,1.585139318885449,1.0278637770897834,0.43962848297213625,0.3560371517027864,0.2693498452012384,0.38699690402476783,0.0804953560371517,0.0,2
Kan_Aldaw_na_Nag-uran_nin_mga_Sira___Central_Bikol-v12022.08.11T095613,0.4924812030075188,2.1165413533834587,1.8796992481203008,1.5225563909774436,0.9699248120300752,0.42105263157894735,0.3684210526315789,0.22180451127819548,0.39473684210526316,0.03383458646616541,0.007518796992481203,2
Kaya_Asin_Dai_Kaya____Central_Bikol,0.44871794871794873,1.9743589743589745,1.5512820512820513,1.4871794871794872,0.9615384615384616,0.44871794871794873,0.34615384615384615,0.23076923076923078,0.3333333333333333,0.07692307692307693,0.01282051282051282,2
Magigibo_man_Iyan_ni_Duma!___Central_Bikol-v12022.08.11T101435,0.22527472527472528,1.934065934065934,1.6868131868131868,1.3186813186813187,0.8076923076923077,0.1813186813186813,0.15384615384615385,0.09340659340659341,0.16483516483516483,0.02197802197802198,0.0,2
Magtingag_Ka___Central_Bikol-v12022.08.11T102143,0.39768339768339767,2.189189189189189,1.8803088803088803,1.6525096525096525,0.9498069498069498,0.3359073359073359,0.26640926640926643,0.15057915057915058,0.27413127413127414,0.03474903474903475,0.0,2
Maniwala_Ka_Saro_akong_Kuneho___Central_Bikol,0.36056338028169016,2.0901408450704224,1.8619718309859155,1.4929577464788732,0.9323943661971831,0.27887323943661974,0.23943661971830985,0.17464788732394365,0.2676056338028169,0.036619718309859155,0.0,2
May_Kapareho_Kaya_Ako____Bikol_Central-v12022.08.12T015411,0.25833333333333336,2.075,1.775,1.4166666666666667,0.8166666666666667,0.24166666666666667,0.2,0.08333333333333333,0.14166666666666666,0.0,0.0,2
Mga_Nawawara_asin_Mga_Nahahanap___Central_Bikol,0.3089887640449438,1.8370786516853932,1.6348314606741574,1.252808988764045,0.7696629213483146,0.2696629213483146,0.2247191011235955,0.0898876404494382,0.17415730337078653,0.011235955056179775,0.0,2
Mr._Spout___Central_Bikol-v12022.08.12T020737,0.4490566037735849,2.0150943396226415,1.7547169811320755,1.4981132075471697,0.8754716981132076,0.26037735849056604,0.2188679245283019,0.16226415094339622,0.2943396226415094,0.06037735849056604,0.0037735849056603774,2
Nakakahiling_Akong_Malinaw___Central_Bikol-v12022.09.16T142620,0.3333333333333333,1.930817610062893,1.6729559748427674,1.4591194968553458,0.8805031446540881,0.3018867924528302,0.27672955974842767,0.09433962264150944,0.16352201257861634,0.031446540880503145,0.0,2
Napapasain_an_mga_Naiisip_Ko____Central_Bikol-v12022.08.13T061054,0.4326923076923077,2.1826923076923075,1.9278846153846154,1.6490384615384615,1.0769230769230769,0.3605769230769231,0.34615384615384615,0.20673076923076922,0.3605769230769231,0.009615384615384616,0.0,2
Ngiyaw!_Ngiyaw!___Central_Bikol-v12022.08.13T062610,0.47580645161290325,2.153225806451613,1.9758064516129032,1.6612903225806452,1.0362903225806452,0.3346774193548387,0.2620967741935484,0.27419354838709675,0.3790322580645161,0.03225806451612903,0.004032258064516129,2
Pag_Nag-uran___Central_Bikol-v12022.08.13T064530,0.41139240506329117,2.0822784810126582,1.8164556962025316,1.6645569620253164,0.9620253164556962,0.35443037974683544,0.3037974683544304,0.16455696202531644,0.2468354430379747,0.02531645569620253,0.0,2
Pàno_Kun...____Central_Bikol-v12022.08.09T060756,0.4782608695652174,1.9316770186335404,1.720496894409938,1.3416149068322982,0.8571428571428571,0.33540372670807456,0.2857142857142857,0.17391304347826086,0.36645962732919257,0.037267080745341616,0.0,2
Rudi___Bikol_Central-v12022.08.09T053328,0.3504273504273504,2.1367521367521367,1.8205128205128205,1.4871794871794872,0.8717948717948718,0.3076923076923077,0.24786324786324787,0.1111111111111111,0.23076923076923078,0.03418803418803419,0.0,2
Sabi_ni_Inay___Central_Bikol,0.296875,1.8359375,1.578125,1.125,0.6875,0.2109375,0.203125,0.09375,0.171875,0.0,0.0,2
Sarawayon_na_Ido___Central_Bikol,0.37058823529411766,2.0647058823529414,1.7647058823529411,1.3823529411764706,0.8058823529411765,0.3411764705882353,0.3176470588235294,0.12352941176470589,0.2823529411764706,0.023529411764705882,0.0,2
Sarong_Marhay_na_Katuod___Central_Bikol-v12022.08.09T052723,0.45229681978798586,2.1837455830388692,1.9681978798586572,1.6996466431095407,1.0918727915194346,0.37809187279151946,0.3250883392226148,0.21554770318021202,0.3392226148409894,0.04946996466431095,0.0,2
Takot_Ako___Central_Bikol,0.35135135135135137,2.023166023166023,1.6525096525096525,1.3243243243243243,0.7451737451737451,0.29343629343629346,0.22007722007722008,0.13127413127413126,0.25096525096525096,0.023166023166023165,0.0,2
Aldaw_saka_Banggi___Central_Bikol-v12022.08.26T020743,0.49794238683127573,2.1481481481481484,1.786008230452675,1.5843621399176955,1.0205761316872428,0.4732510288065844,0.345679012345679,0.2962962962962963,0.3991769547325103,0.07818930041152264,0.024691358024691357,3
Ang_Apat_na_Pagpabakuna_kan_Aki_na_si_Rani___Central_Bikol-v12022.08.26T021851,0.3584905660377358,1.9924528301886792,1.6905660377358491,1.3037735849056604,0.7396226415094339,0.30943396226415093,0.21320754716981133,0.11886792452830189,0.20566037735849058,0.018867924528301886,0.0018867924528301887,3
Ang_Magbabarkda_sa_Kadlagan___Central_Bikol,0.4073226544622426,2.0983981693363845,1.8649885583524028,1.5560640732265447,0.9794050343249427,0.3318077803203661,0.2837528604118993,0.16704805491990846,0.28832951945080093,0.02517162471395881,0.0,3
Ang_Matatakoton_Na_Tren___Central_Bikol,0.3145539906103286,2.032863849765258,1.730829420970266,1.4178403755868545,0.8403755868544601,0.24882629107981222,0.20031298904538342,0.12363067292644757,0.2190923317683881,0.028169014084507043,0.001564945226917058,3
Ang_Siyentista__Doktor_Firdausi_Qadri___Central_Bikol,0.5472527472527473,2.2043956043956046,1.9054945054945054,1.610989010989011,0.9560439560439561,0.45054945054945056,0.35604395604395606,0.210989010989011,0.3934065934065934,0.054945054945054944,0.0,3
Aninipot_Ano_an_Igwa_Ka____Central_Bikol,0.3407821229050279,2.0726256983240225,1.7597765363128492,1.6145251396648044,0.9050279329608939,0.3128491620111732,0.2346368715083799,0.13966480446927373,0.2346368715083799,0.0335195530726257,0.00558659217877095,3
An_Agom_kan_Parauma___Central_Bikol,0.36482084690553745,2.03800217155266,1.729641693811075,1.521172638436482,0.9554831704668838,0.31487513572204123,0.2747014115092291,0.1965255157437568,0.2931596091205212,0.029315960912052116,0.003257328990228013,3
An_Aldaw_na_Nagpaeskwelahan_an_mga_Kagulayan.___Central_Bikol,0.5714285714285714,2.2857142857142856,1.7142857142857142,1.8571428571428572,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,3
An_Amid_asin_an_Sadit_na_Baka___Central_Bikol,0.32193158953722334,2.1167002012072436,1.891348088531187,1.5191146881287727,0.93158953722334,0.28772635814889336,0.2515090543259557,0.1851106639839034,0.2676056338028169,0.01006036217303823,0.0,3
An_Bagong_Pantalon_para_sa_Bagong_Taon___Central_Bikol,0.3689516129032258,2.0725806451612905,1.844758064516129,1.5040322580645162,0.9576612903225806,0.2963709677419355,0.2620967741935484,0.17943548387096775,0.2661290322580645,0.03225806451612903,0.0,3
An_Enot_na_Aldaw_ni_Tata_sa_Eskwela___Central_Bikol,0.4797687861271676,2.2061657032755297,1.928709055876686,1.6493256262042388,1.0404624277456647,0.4161849710982659,0.348747591522158,0.2138728323699422,0.3371868978805395,0.05009633911368015,0.0019267822736030828,3
An_Higanteng_Bentilador___Central_Bikol-v12022.08.10T020404,0.39705882352941174,1.9607843137254901,1.7401960784313726,1.5196078431372548,0.9754901960784313,0.3431372549019608,0.3137254901960784,0.1715686274509804,0.2622549019607843,0.031862745098039214,0.0,3
An_Ikos_asin_Ayam_Nakakanuod_uro_Aldaw____Central_Bikol-v12022.08.25T072533,0.3996415770609319,2.0949820788530467,1.7150537634408602,1.6003584229390682,0.9372759856630825,0.36200716845878134,0.25089605734767023,0.18458781362007168,0.2849462365591398,0.053763440860215055,0.0017921146953405018,3
An_Inot_na_Katuod_ni_Iko___Central_Bikol-v12022.07.13T023307,0.29763779527559053,2.0755905511811026,1.8015748031496064,1.4173228346456692,0.8440944881889764,0.25984251968503935,0.2204724409448819,0.13700787401574804,0.2283464566929134,0.028346456692913385,0.0031496062992125984,3
An_Kuneho_asin_an_Baoo_(Na_naman!)___Central_Bikol,0.3463114754098361,2.1290983606557377,1.7991803278688525,1.5389344262295082,0.9426229508196722,0.3237704918032787,0.2581967213114754,0.13729508196721313,0.2336065573770492,0.045081967213114756,0.0,3
An_Madunong_na_Kuneho___Central_Bikol,0.38495575221238937,2.1415929203539825,1.8628318584070795,1.6128318584070795,0.9557522123893806,0.32079646017699115,0.26991150442477874,0.15265486725663716,0.24778761061946902,0.048672566371681415,0.0,3
