language|level|text
minasbate|2|Pirme sibot si Koykoy sa paghimo san kun nano-nano. Dili nya ila an magkutaw sa tubig kag sya an pinakamaniwang sa inda tanan. Ginatinarawhan sya san iba na paka kay sya an kakaiba sa tanan. Usad na adlaw, nalimutan ni Koykoy mangalasdose kay ginparatrabaho nya an iya pinakabag-o na proyekto! Nagtuna magreklamo an iya tiyan. Nagdalagan sya san matulin pauli sa balay. Sa iya pagdali-dali, napangkog kag nahulog sya! "May, gutom na ako! Hain po an akon pangalasdosehan?" hunga ni Koykoy pag-abot nya sa inda balay. Adto sa higdaan an iya iloy. Maluya an iya itsura. "Anak, malain an akon pamatyag. Nahulog ako sa imburnal myentras nagahanap ako san pagkaon. An mga kemikal an naghatag sa akon san pantal kag dili ako makatindog." "Kaipuhan ko magkadto sa bukid kag maghanap san imo bulong, May." Napaubo an iloy ni Koykoy kag nagsabi, "Ayaw! Masyado harayo kag delikado!" "Ayaw paghandal, Mamay. Maisog kag madunong ako." Naghali si Koykoy pakadto sa bukid. Nakaabot sya sa usad na dako na suba. Pan-o sya matabok sa suba? Taudtaod may usad na plastik na botelya an galutaw-lutaw. Nagkaigwa si Koykoy san ideya! "Gagamiton ko an botelya sa paghimo san baruto na magalutaw patabok sa suba." Nagin matibay na baruto an botelya. Pero ginpatalibudan si Koykoy san grupo sa mga isda. "Sa diin ka makadto, paka?" hunga san pinakadako na isda. "Pangamuyo ko, ayaw man ako pagkauna," nakimalooy na sabi ni Koykoy. "Makuha ako san bulong para sa akon iloy na igwan sakit." Nalooy an isda kan Koykoy kaya ginduso sini an iya baruto sa tama na direksyon. Dili nagdugay, nakakita si Koykoy san mga paka. "Kaganda san baruto!" siyak san usad. "Salamat sa imo," sabat nya. "Aram ba nyo kun hain an bukid?" "Opo, itutukdo namon sa imo!" Malipay na nagralakat sinda Koykoy kag an iya mga bag-o na amigo. Nagapamati sinda sa iya mga ideya kag dili siya ginatawhan. Pero nagahandal sya gihapon para sa iya iloy. Dili nagdugay, nalantawan na ninda an bukid kag oras naman san pag-uli san mga paka. Kaipuhan magin maisog si Koykoy kag magpadayon na mag-usad. Sa kadugayon, naabot nya an lugar san bukid kun hain nagatubo an naiiba na mga dahon. An mga dahon na ini an makabulong sa iya iloy. "Yehey! Nahimu ko!" siyak ni Koykoy. San preparado na pauli si Koykoy, igwa sya sin naisip na matahom na ideya. "An mga nagalupad na plastik sa hangin an posible na madara sa akon pauli!" Naglumpat si Koykoy sa hangin! Kaya la kay gumulpi an uran, kag nagin rason san paghulog san iya parachute hali sa langit. Sa isad na makusog na kalabog, nahulog si Koykoy sa isad na elepante. Nginarat an elepante. "Nanu an nasa likod ko?" "Ako ini, si Koykoy na paka. Pauli na ako para mahatag sa akon iloy an iya bulong. Pwede mo ba ako mabuligan?" Makusog na initsa san elepante si Koykoy sa ere. "Woohoo! Makauli na ako!" siyagit ni Koykoy. Pero nakita san usad na gutom na agila an paka na nagalupad sa hangin. "Kuha ko ikaw, paka!" siyak sani. "Ayaw man ako pagkauna!" nakimalooy na sabi ni Koykoy. "Kinahanglan ko darahon ini na bulong para sa akon iloy. Malain gayud an iya pamatyag." "O, sige, buligan ta ikaw," kumporme na sabi san agila. "Kaniwang mo man para kaunon." Gindara san agila si Koykoy pauli sa iya balay. "Mamay, adi na po ako! May dara ako na bulong para sa imo!" Nag-ayo an pamatyag san iloy ni Koykoy. "Pan-o ka nakaabot sa bukid kag nakabalik?" hunga nya. Gin-istorya ni Koykoy an iya inagihan kag kun pan-o nya ginamit an mga basura para makahimo san mga gamit na makabulig sa iya paglakaton. "Bilib-bilib ako sa imo, Koykoy," an sabi san iya iloy. Dili na ginamangno ni Koykoy kun nano an ginaisip san iba na paka sa iya. Aram nya na iba sya sa inda. Makabulig sya sa mga tawo kag makahimo sya san mga kabilib-bilib na mga bagay! "Damo akon naiisip na ideya. Hulaton nyo kun nano an masunod ko na hihimuon!" Para sa kalikasan Para mabawasan an paggamit san plastik, tanan na merkado sa Phnom Penh ginainsistir san batas na pabayadon an mga kustomer para sa plastik na bag. Maghimo man an gobyirno san kampanya para tukduan an mga tawo parti sa dili na maayo na epekto san plastik sa aton planita kag kun pan-o magdyutay an paggamit san plastik. Para sa dagdag na impormasyon, magbisita sa: Dagdag impormasyon parti sa aton patalibod hinatag san Conservation international sa pakikiusad san
minasbate|2|San una na panahon, myentras nagapangisda si Lolo Pepe sa suba, nakit-an nya an usad na matahom na itlog halapit sa pangpang. Kakolor sani an balangaw. Ginkuha nya ini kag gindara pauli sa inda balay. Wara nagdugay, naghimsa an kakaiba na itlog san usad na matahom na sapat na kakolor san balangaw. Gin-ataman san maayo ni Lolo Pepe an sapat kag nagdako ini na mas matahom myentras nagaligad an mga adlaw. Ginpalangga san mga tawo an sapat na ginpangaranan ninda san Beauty. Palangga man nya an mga tawo. Pirme nya sinda ginahanapan san mga kahoy na pandabok kag nakikanam man sya sa mga kabataan. San nag-abot an tag-init, nagin mas madangga pa gayud an panahon. Usad na dako na kalayo an nagkawsa san sunog sa inda baryo. San nakit-an ni Beauty an aso, naglupad dayon sya pakadto sa kalayo para magbulig. Kadamuan san mga tawo nagtabok sa suba para makaligtas pero an iba nagpabilin agud magbulig pagparong san kalayo. Nagtalibod si Beauty sa bilog na baryo para hanapon si Lolo Pepe pero wara nya ini makit-an. Nakit-an ni Beauty an mga kabataan na napalibutan san aso kag kalayo. Nagakinahanglan sinda san bulig! Wara'n pagduha-duha na gindagit ni Beauty an bata na babayi sa wheelchair. Myentras nagahirayo sinda sa kalayo, nakit-an ni Beauty si Lolo Pepe na napalibutan man san kalayo. Pagkatapos madara an bata na babayi sa ligtas na lugar, kinapoy na si Beauty kag may sira na an iya pako. Nakimaluoy an mga tawo na dili na sya magbalik sa baryo pero pursigido si Beauty na isalbar si Lolo Pepe. Sa iya paglupad sa kalayo na nagsirab sa iya matahom na ikog, nakit-an nya si Lolo Pepe kaya naghugdon sya apiki sani. Nagsakay si Lolo Pepe sa likod ni Beauty kag naglupad na sinda. San nakaligtas na sinda, ginbasyahan tubig san mga tawo an pako ni Beauty. Wara man masakitan an sapat pero nasira san aso kag kalayo an iya matahom na pako. Nahandal si Beauty na basi wara na san magpalangga sa iya kay nawara na an malabalangaw na kolor san iya pako. Pero gin-ataman sya san maayo san mga tawo kag ginhatagan san pagkaon agod maulian an iya kabaskog. Madali sya na nag-ayo. San pwede na maglupad si Beauty, an tanan nagkalipay para sa iya. Ginhatagan sya san matahom na pula na panyo bilang tanda san pagpasalamat sa iya pagkaisog sa panahon san sunog. Ginhatagan man sya san bag-o na pangaran. Yana, ginatawag na sya na Brave. Malipay na ginasupurtaran san SMART.
minasbate|2|Kada tuig, urupod na nagaselebrar an mga gangis sa bukid. Igwa san manlain-lain na kontes sa pagsayaw, pagkanta, kag paglupad. Gurugusto ni Tori magmiron san kontes sa paglupad. Yana na tuig, nagdesisyon sya na mag-intra. Nagpalista si Tori para makaintra sa kontes san paglupad. "Para la sa mga lalaki ini na kontes," sabi san lider san mga gangis. "Dili namon ginatugutan na mag-intra an mga babayi." "Baga'n dili man po ina tama!" sabat ni Tori. "Matulin man po ako maglupad! Kitaon nyo baya!" Dali-dali nagbwelo si Tori pero napangkog sya kag nahulog. "Adayyyyyyyy!"an siyak ni Tori. Gintinawhan sya san mga kalalakihan na gangis. Dili dayon nawar-an san paglaom si Tori. Nag-uli sya kag ginkaistorya an iya ginikanan. "Papay, buligi man ako na makaaram paglupad san matulin," hangay ni Tori. "Kay nano?" an hunga san iya ama. "Pag-adal na la pagkanta." "Mamay, gusto ko po mag-intra sa kontes san patulinan paglupad," pamirit ni Tori. "Kay nano ngani?" hunga man san iya iloy. "Lalaki la na gangis an nagaintra sana na kontes." Namundo si Tori kay wara san gusto magbulig sa iya. "Nano kay dili pwede mag-intra an mga babayi sa kontes?" hunga nya sa iya sadiri. Nagdesisyon sya na buligan an iya sadiri. Pasekreto sya na magapraktis paglupad, maintra sya sa kontes kag manggagana. Malisod para sa iya na mairog an kaya san mga matibayon na maglupad. Haros mautod an iya mga kapoy na pako sa makusog na huyop san hangin. Baga'n gusto na nya mag-udong. Nagdiskanso sya sa sanga, taudtaod may nabatian sya na huni. Tsip! Tsip! Nalantawan nya an usad na iloy san sapat na nagatukdo paglupad sa iya piyak. "Ayaw kahadlok," sabi san iloy sa piyak. "Magin maisog ka kay kaya-kaya mo maglupad." Nagkusog an kursunada ni Tori sa iya nabatian. "Kaya-kaya ko ini!" siyak nya. Lumumpat sya kag lumupad pauli sa inda balay sa pinakamatulin na oras. Nag-abot na an adlaw san kontes sa paglupad. Nagsingit sya sa kadamuan kaya wara san nakamangno sa iya pagtuna san kontes. Hasta... Nangarat an tanan! Si Tori an nagapanguna! Halapit na kuntani manggana si Tori. Pero nakit-an nya an gutom na uwak na gusto dagiton an iya kaurupod. "Hala! Kinahanglan ko buligan an akon kaurupod," sabi nya. Maisog na lumupad si Tori para atubangon an uwak. "Hoy, uwak!" siyak nya. "Kadi didi! Ako an dakupon mo!" Gin-gukdan sya san uwak kaya iba na an nauna sa kontes. Lumupad an uwak paapiki kan Tori para tukaon an iya pako. Sa iya paglikay naglagapok sya sa duta halapit sa tanom na puno san tunok. Sinundan san uwak si Tori, kaya lumigid sya paidarom sa matunok na tanom. Padayon na naglupad an uwak pakadto sa matunok na tanom. "Wak! Wak!" siyak san uwak. Ginpurbaran nya ihiwag an iya mga pako pero dili nya na ini maihiwag. San nakahali an uwak sa katunukan lumupad na la ini pahirayo. "Ayaw na didi pagbalik!" an siriyak san iba na gangis. Ginbuligan si Tori san usad na mabuot na gangis na makabalik sa finish line. Nagahulat an ginikanan ni Tori sa iya. Ginhatagan sya san gold na trophy. "Tori, napatunayan mo na an mga babayi matibay, matulin kag maisog man. Ikaw an nanggana!" "Mabuhay si Tori!" nagsiriyak an tanan na gangis. "Mabuhay an maisog na si Tori!"
minasbate|2|Si Cheta, an suso na gusto magpasyar sa kamino. Nakakita siya san bus na matulin na nagapakadto sa iya direksyon. Nag-udong an bus halapit sa iya. Hala! May tuko sa bus. Naghinay pag-udong an bus para sa mga pasahero na masakay kag malusad. San nakita san tuko si Cheta, dili siya nalipay. "Sa akon ini bus!" sabi san tuko. "Ta, sa akon man an kamino," sabat ni Cheta. Pareho sinda nakatawa. "Gusto ko man magsakay sa bus pareho mo," sabi ni Cheta. "Ta magkadi ka didi sani na paradahan buwas na aga," sabi san Tuko. Nag-atab pag-abot si Cheta pagkaaga, pero kulang an iya pagka-atab. Wara niya maaboti an bus. "Hays, nano kay wara sinda naghimo san orasan para sa mga suso?" hangay ni Cheta. Ginporbaran utro ni Cheta san sumunod na aga. Pero an sarakyan wara na mag-abot. "Ay, basi nasira na an sarakyan!" panhakroy ni Cheta. "Napagkamalas ko man". "Dili ako mauli niyan na gab-i," sabi ni Cheta sa iya sadiri. "Didi lang ako kag hulaton ko an bus." Pagka-aga, igwa san halaba na pila san mga tawo na nagahulat sa bus. Nakasabay si Cheta sa pila! Pero, masyado siya'n gamay kumpara sa mga tiil san tawo kaya dili siya makita san tuko. "Hala! Wara lang gihapon nagkadi si Cheta," namundo na naisip ni Tuko. Nagkamang si Cheta pakadto sa may bintana. Ila-ila siya san makita niya an mga puno, balay, kag bukid na inda naaagihan. Katulin-tulin san bus! An magsakay sa bus kay bagan nagalutaw-lutaw sa langit, masadya na isip ni Cheta. "Dili ko naisip ni minsan na mararanasan ko ini," sabi ni Cheta. Sani na momento siya nabati ni Tuko. Masurusadya si Tuko na makita si Cheta. San gab-i, nagbalik an bus sa paradahan. Naglusad si Tuko kaupod an iya bag-o na amigo. "Kaayo-ayo san aton biyahe kanina!" sabi ni Cheta. "Gusto ko utro maglupad pareho sadto." "Damo pa san sadi-sadi na bus, akon amigo!" sabat ni Tuko. "An aton adbenturar dili magaudong."
minasbate|2|Matahom kag kalmado an misteryuso na suba halapit sa Baryo Binatog. Matugnaw kag mapresko an tubig sani. Amo ini an ginakuhaan san mga tawo san malinis na tubig kag pagkaon. Amo man ini an inda agihan para makaabot sa iba na lugar. Sani na baryo nagaistar an pamilya ni Tiday na parapangisda. Sya an espesyal na amiga san suba na uruadlaw nagakarigo kag nagakanam kaupod san iba na bata. May mga tawo man na ginagamit an suba sa iba na paagi. Nagalimbas sinda san oro kag inda ini ginabaligya. Nagresulta ini san pagakaigwa'n ati na ginatapok san mga taga-baryo pakadto sa suba. Usad na adlaw, myentras nagakaranam an mga bata sa suba kaupod si Tiday, may nabahuan sinda na malain. "Nano ina kay kabaho?" hunga ni Tiday. "Kag hain an mga isda?" siyak san mga bata. Bigla nangaratol an panit san mga bata. Nagpirit sinda maghaw-as pero ginatama sinda san daragko na balod san suba. "Humali kamo sa agihan ko!" siyak ni Balod. "Nano an nangyari amigo? Nano an nangyari sa imo?" hunga ni Tiday. "Dili na ako an misteryuso na suba na kilala mo! Kun dili kamo magharali, dadakupon ko kamo," an siyak ni Balod. Dumako-dako an tubig sa suba kag nagragasa na nagadaguhob pakadto sa mga bata. Maayo nalang kay nakahali dayon sinda. Ginbuligan sinda san inda mga ginikanan kag ginbuno an nagaragasa na tubig. Pero mas lalo naurit an suba. Sinira sani an mga atop san kabalayan kag ginkalat an mga basura sa entiro lugar. Dili nagdugay, nagbaba na an tubig pero dako na parte san baryo an nasira. Dili na ligtas inumon, gamiton sa pagluto kag pagkarigo an tubig. Nagatuna na man pagmasakit an mga tawo. Naghuna-huna si Tiday kun pan-o sya makabulig sa iya baryo. Pan-o kaya nya magigin amigo utro an suba? Mahimat sya na nagkadto sa suba kag nagpanlinis. Nag-ulbo an tubig sa suba. Nahadlok si Tiday pero wara sya maghiwag. "Buligi ako," sabi san suba. "Habo ko man na magin maraot kag maisog pero dili ko ini mapugngan. An tanan na bagay na ginbutang ninda sa akon amo an nagpabag-o san ugali ko." San nangitom utro an tubig, naghali na si Tiday sa suba. Kinahanglan nya makahanap san paagi na mabuligan kag masalbar an suba kag an inda baryo. Naisipan ni Tiday na maghimo san dam gamit an kahoy na makabulig sa pagpakalma san tubig sa suba. San primero, wara gayud san nagatuod na makabulig an iya ideya. Pero gintunaan nya na himuon ini hasta na ginbuligan sya san iba pa na mga bata. San nakita san taga-baryo na may maayo na resulta an ginhimo ninda Tiday, nagburulig man sinda. Urit la gihapon an tubig sa suba, pero dili na nakaabot sa inda baryo an daragko na balod sani. Maski tapos na ninda Tiday an paghimo san dam na kahoy, igwa pa gihapon sinda san hirimuon. "Kitaa nyo an mga ati na ginaanod san tubig! Malumpat ako sa suba para makuha ko an mga ati," sabi nya sa iya mga kaupod. "Ayaw kay delikado!" siyak man san iba nya na kaurupod. Pero wara magpamati si Tiday kag lumumpat gayud sa suba. Grabe an balod, dyutay na la sya malumos. "Abrehi nyo an dam, dali!" siyak ni Tiday. "Nagaragasa an tubig. Humali ka na dida Tiday!" siyak san iya mga kaurupod. "An pagpaawas lang san tubig an aton paglaom. Himua nyo na sugad," pakimaluoy ni Tiday. Sa kadugayan, gin-abrehan man gihapon san mga kaurupod ni Tiday an dam. Gumulpi pag-agay an tubig kag gin-anod sani si Tiday kaupod san mga ati. Wara masalbar san mga tawo si Tiday. Wara na sinda maglaom na makasalbar pa sya. Nagbasol an suba san pangyari kan Tiday. Kaya mahimat nya ini na gindara sa higad. Naglisod paghangos si Tiday. Ginbuligan sya san taga-baryo na mahali an tubig sa iya baga. San nakaistorya na sya, gin-atubang nya an suba. "Misteryuso na suba, salamat sa pagsalbar mo sa akon. Dili ka na maurit utro kay nagpangako na an mga tawo na atamanon ka na san maayo," mahinay na surmaton sani. Nagsadya an tanan san makasalbar si Tiday. Gindayaw man sya san iya pamilya san pagbulig nya sa suba. Tuna sadto na adlaw, wara na gin-atian san mga tawo an tubig. Nagbalik utro an pagigin misteryuso san suba para sa inda. Si Tiday kag an iya mga amigo kag amiga ligtas na man na nakakanam kag nakakarigo didto. Dagdag Kaaraman sa Kapaligidan Nakikipagbuligan an Conservation International (CI) sa mga lokal na komunidad kag eskwelahan sa Tonle Sap Lake at sa Prusat River agud maitaas an lebel sa kaaraman manungod sa isyu san kapalibutan. Nagahatag an CI san impormasyon sa paga-asikaso san basura, paggamit san pestisifyo, pagaataman san kadlagan kag kaaraman para sa kapalibutan agud magamit kag mapangatamanan san komunidad an importansya san mga ginakuhaan san tubig. Para sa dagdag na kaaraman: Ini dagdag na impormasyon pankalibutan na inhatag san Conservation International sa pakipagbuligan sa
minasbate|2|Dose anyos na si Kikay. Nagaistar sya kaupod an iya ama, kag manghod na lalaki sa suba san Tonle Sap. An tanan nagalutaw sa tubig: an eskwelahan, health center, pagoda, an tanuman, tanan-tanan! Matibay na parapangisda an ama ni Kikay. Matibay man magbugsay an iya manghod. Kada aga, nagapangisda sinda. Bilin si Kikay sa inda balay para mag-ataman san inda tanuman. Pirme ginahangyo ni Kikay sa iya ama kag manghod kun pwede sya iupod sa inda pagpangisda. Habo an iya ama, "Mapagal magpangisda, didi ka nalang sa balay kag magbunyag san mga tanom. Gusto ko kaunon an mga kapayas na imo inpadako." "Magpabilin ka na lang sa balay kag atamanon mo an kamatis para sa akon," dagdag pa san iya manghod. Nag-abot an panahon san tag-uran. Halos uruadlaw sige an uran. Nagbaha an sapa kag an katakin na suba. Usad na adlaw, pagkahali san iya ama kag manghod na lalaki mangisda, may nabatyagan si Kikay na dili maayo. "Hain na an akon tanuman?" pagtangis na siyak nya. Nagparatalibod sya san hanap hasta nakita nya ini na ginaanod paharayo sa inda balay. Matulin ini na ginaanod kaya insigida na nagparabugsay si Kikay para masalbar an inda tanuman. "Uy! An tanuman ko! Hulata ako!" paspas an iya pagbugsay. Sa katung-anan san lawa, ginsayaw-sayaw san daragko na balod wala pa tuo an iya baruto. Sumulod an tubig sa baruto ni Kikay. Dali-dali nya na ginlimas an tubig kag padayon an iya pagbugsay. Mainit na an adlaw kag ginkapoy na si Kikay. Padayon gihapon na ginaanod paharayo an inda tanuman. Maayo lang kay nag-udong na an tanuman! San naabutan nya ini ginhigot nya an iya baruto bag-o sya naglumpat pakadto sa inda nagalutaw na tanuman. Taudtaod naghiwag na naman an inda tanuman papaharayo sa iya baruto. Napaisip si Kikay kun nano an nangyayari. Nagdesisyon sya na kitaon an sitwasyon sa idarom san tubig. Naghangos sya san hidarom kag nagbuso. Sa idalom san tubig, may nakita sya na dako-dako na isda na nagabutong san inda tanuman. "Aaaah... Ini gali na isda an nagabutong san amon tanuman!" sa isip ni Kikay myentras sya nagagukod sa dako na isda. Taudtaod, may nabati sya na karibok sa igbaw san tubig. Pagbutwa nya sa tubig, nakit-an nya an mga grupo san amo na dili nakahali kay baha. "Aaah, aram ko na! Ginakuha san dako-dako na isda an akon tanuman para buligan an mga amo." "Gusto mo ba na darahon an mga amo sa kadlagan?" hunga ni Kikay sa isda. Nagbuga san tubig an isda para sabihon na "Oo." Nagrulukso an grupo san amo sa tanuman ni Kikay. "Ayaw nyo pagkauna an mga kapayas kag kamatis!" siyak ni Kikay sa mga amo. Sa sobra na gutom, dili namati sa iya an mga amo. Kinaon san mga amo an tanan nya na prutas kag gulay. San nag-abot na sinda sa kadlagan, nagsarakbat an mga amo sa mga sanga san puno. Pagkahuman, nagpanguha sinda san mga prutas kag ginbutang sa tanuman ni Kikay para maging kabalyo sa inda ginkaon. Sa wakas, makauli na si Kikay pabalik sa inda balay. Malipay an ama kag manghod na lalaki na makit-an sya. "Yana pwede na ba ako mag-upod sa iyo magpangisda?" hunga ni Kikay. Nagngirit an iya manghod na lalaki, "Papa, nabugsay ni Kikay an tanuman pabalik hali sa lawa. Matibay sya na parabugsay." "Oo, usad sya na maisog na babayi," sabat san iya ama. "An maisog na babayi kaya nya himuon an tanan!"
minasbate|2|Sa akon kaadlawan, ginhatagan ako ni Lola sin oro na sapatos. Ginsurat niya sa kard: "Makagagahom ini na sapatos. Hinimo ini hali sa paklang san saluyot, an oro na tanom na nagatubo sa iyo gindakuan na lugar. Dadarhon ka sani kun diin mo gusto kag sigurado na makabalik ka pauli. Kag maski diin ka magkadto, magbilin ka sin matahom na tamak san imo tiil." Pero dili ko nagustuhan an sapatos. Dili ini makulay kag dili man ako sani ginapataas. An sapatos san iba na bata naga-ilaw kag naga-untol. Habo ako san sapatos na hinimo sa saluyot. Usad na adlaw, myentras pauli ako hali sa eskwelahan, natalang ako kag kinahanglan ko magbalik sa akon ginhalian. Myentras ako nagalakat, nakita ko an mga tamak ko sa dalan kag natultulan ko kun diin ako namali san liko. An kada tamak ko, may dyutay na balay na napapatalibudan sin mga burak. Nasasabutan ko na kun nano kay amo ini an ginhatag na regalo ni Lola! Maayo sa dapa-dapa an akon sapatos kag pirme ako sani ginadul-ong pauli sa balay. Palangga ko an akon oro na sapatos! Padumdom: Igwa kita san mga kinahanglan para mabuhay – tubig, pagkaon, hangin kag damo pa na mga bagay na gamit sa paghimo san bado kag istaran. An Saluyot, sikat sa tawag na Oro san Bengal. Igwa san dyurugtay na mga bilin san karbon na pwede gamiton sa paghimo san miski nano na bagay hali sa sapatos, pakadto sa baroto kag hasta sa tsaa.
minasbate|2|Naila si Usa na magsulod sa klase ni Ginoong Bukaw kaupod sinda Tigre, Oso, kag Zebra. Pero usad na adlaw, gin-agaw ni Tigre an balon ni Zebra. Ginhadlok pa niya si Zebra na kamrason kun magasumat siya kan Ginoong Bukaw. Ginpahog pa siya ni Tigre. Pasikreto na ginbahin ni Tigre an pagkaon ni Zebra kinda Oso kag Usa. Nagkaon si Oso. Pero dili ini ginkuha ni Usa. Habo niya sa mga nagahadi-hadian. Naurit si Usa kinda Tigre kag Oso sa pagkuha ninda sa pagkaon ni Zebra. Nangarat siya nano kay kaya ninda ini himuon. Pagkahapon, nagsabi si Ginoong Bukaw na mapili siya san pinakamaisog na estudyante para magin lider san inda klase. Nagtindog si Tigre kag nagsabi sa tanan na siya an pinakamaisog kag wara siya san ginakahadlukan sa klase. Nagsugot man si Oso san sinabi ni Tigre. Ginhunga ni Ginoong Bukaw si Zebra. "Nagatuod ka?" Pero dili siya nagsabat. Nag-ingkod lang siya kag nagtangis. Dili man gusto ni Usa na magin lider si Tigre. Ginaisip niya na mas lalo na magahadi-hadian si Tigre kun siya an magin lider. Kaya nagtindog si Uso kag ginsabi kan Ginoong Bukaw kun nano an ginhimo ninda Tigre kag Oso. Ginkaistorya san inda maestro sinda Tigre kag Oso. Ginpaliwanag niya na an pagpahog kag pagsunlog dili nagapakita san kaisugan. Ginsabihan niya an duwa na mag-ayo san pasensya kan Zebra. Ginsugo ni Ginoong Bukaw sinda Tigre kag Oso na magdara san pagkaon para kan Zebra hasta matapos an semana. Kag ginsabi ni Ginoong Bukaw na si Usa an pinakamaisog na estudyante san inda klase kay nagtindog siya para sabihon an kamatuodan. Siya an bag-o na lider san klase!
minasbate|2|Ginhimuan san mga gwardya an prinsipe san usad na bola gamit an mga dahon san bayog. Ginsurat ninda sa duta katakin san bola kun pira kabilog na dahon an inda ginamit. "Gusto ko san mas dako pa didi na bola san bayog!" an siyak san prinsipe. "Nakita nyo ina na numero? Kinahanglan naton san libo-libo, milyones.... basta kaipuhan ta san damo- damo! " "Pero nagamit ta na an mga linghod na dahon, Kamahalan! An mga laya na dahon mga matapok man. Dili ta pwede himuon na bola", sabi san usad na gwardya. "Maghanap kamo didto sa kadlagan!" an sugo sa inda san prinsipe. "Pero akon prinsipe, adto didto nagaistar an hadi san kadlagan na si Inyiak," an sabi pa san usad na gwardya. "Nahadlok gayod kami magkadto didto!" "Sige! Ako na la an mahanap. Dili ako nahahadlok!" Urit na sabi san prinsipe. Naglakat sya pakadto sa kadlagan. Nagsunod man sa likod an mga gwardya pero kita sa inda mga bayhon an kahadlok. Sige san kahanap sa patalibod san mga matahom na dahon an prinsipe. Taud-taod... Rarrr! Hala! "Ada si Inyiak an hadi san kadlagan!" siyak san mga gwadiya. Nagdalagan sinda san matulin para makahali tulos. Nabulag an prinsipe sa iya mga gwardiya. Wara siya nakamangno na siya sige siya san kadalagan pakadto sa katung-anan san kadlagan. Mag-usad na lang siya. Nano an iya himuon? Maski hain siya magdalagan pirmi siya naaabtan san tigre. Sa urhi, bagan nakadulag siya sa tigre. Pero papan-o siya makauli? Ay abaw! Ada naman an tigre! Pero may nareyalisar an prinsipe. Ginabarahan san tigre an usad lang na direksyon. Wara ini san balak na dambahon siya. Gusto ba ipakita san tigre an agihan pauli? Basi gusto sani siya buligan. Nakita san prinsipe an mga panit san duryan sa duta. Nano kaya an gusto sani sabihon? Nahahadlok an prinsipe pero ginsundan niya gihapon an mga panit san durian. Hinay, hinay-hinay lang gayod. Kada natatalang an prinsipe, nagahulog san panit san duryan an tigre. Hasta nakaabot an prinsipe sa baryo. Nakauli na siya! "Rarr!" siyak san tigre sa kadlagan. Nagduha-duha an prinsipe. An tunog na iya nabatian bagan ngurob san nasasakitan. Nagbalik an prinsipe sa kadlagan. Naipit sa lit-ag an tigre! Ginbuligan san tigre an prinsipe. Sugad, siya naman an mabulig sa tigre. Nabati man san hadi an karibok san tigre. Gin-upod niya an iya mga gwardiya sa punta san kadlagan. "Ayaw siya pag sakita, ama ko!" an sabi san nagatangis na prinsipe. Ginbuligan ako sani na tigre! Nginarat an hadi, pero nagpasalamat siya sa tigre. Ginbandilyo niya na, "An mga tawo kag mga tigre dapat respetuhon an kada usad. Ini na tigre ginsalbar an akon anak. Tuna sugad, wara san tawo sa akon kahadian an magapanakit sa mga tigre kag sinda dili man magapanakit sa aton."
minasbate|2|Ila-ila si Ledile magkanam kaupod an iya lobo. Usad na adlaw, naglutaw an lobo pakadto sa tabok san suba. Dili maaram maglangoy si Ledile. Nano an iya hihimuon? Ginbari ni Ledile an sanga hali sa puno... ...pero masyado halip-ot an sanga para maabot an lobo. May nag-abot na hataas na lalaki sa suba. Nagpabulig didi si Ledile. "Dili man ako maaram maglangoy," sabi san lalaki. Nagdesisyon si Ledile na maglusong sa suba hasta pahawak niya. Basi nalang makab-ot na niya an lobo gamit an pangkaw-it. Ginhuba niya an iya sapatos. Naglusong na siya sa suba. Patuhod na niya an tubig. Nagdiretso siya sa paglusong sa suba .Pahawak na niya an tubig. Hadlok na siya--pero dili gihapon niya maabot an lobo. Nagdali paghaw-as sa tubig si Ledile. Masuko na tani siya pero nakakita siya san dyutay na isda. "Buligi man tabi ako!" pagtawag niya sa isda. "Kitaon ko," sabi san isda. An isda naghuyop kag naghuyop, pero wara manla nahiwag an lobo. Kag nag-abot an mas dako na isda. "Buligi man tabi ako!" Paghangyo utro ni Ledile. "Dadarhon ko ikaw pakadto sa imo lobo," sabi san dako na isda. Naglumpat si Ledile pagsakay sa isda. Naabot niya an iya lobo! Abadiwww!
minasbate|2|An salampati nakalupad. Pero dili nakalangoy an salampati. An salampati nakatuka. Pero an salampati dili nakasupa. An salampati nakalakat. Pero an salampati dili nakakamang. An salampati nakahugdon sa sanga. Pero an salampati di nakakapyot sa sanga san puno.
