doc_id,word_count,sentence_count,mean_word_len,mean_sentence_len,mean_syll_per_word,polysyll_count,phrase_count,type_token_ratio,cv,cvc,ccvc,ccvccc,cons_cluster,tag_bi,bik_bi,ceb_bi,tag_tri,bik_tri,ceb_tri,label,language,split_role
26,168,21,5.375,8.0,2.2083333333333335,14,1.1428571428571428,0.5217391304347826,1.8928571428571428,0.9702380952380952,0.17857142857142858,0.023809523809523808,0.6428571428571429,0.7068493150684931,0.6863013698630137,0.6684931506849315,0.7298747763864043,0.5778175313059034,0.6171735241502684,1,tagalog,high_resource
27,14,2,4.5,7.0,1.6428571428571428,0,1.3333333333333333,0.6923076923076923,1.2857142857142858,0.7142857142857143,0.14285714285714285,0.0,0.7142857142857143,0.4897959183673469,0.5306122448979592,0.4897959183673469,0.5555555555555556,0.5833333333333334,0.6388888888888888,1,tagalog,high_resource
28,105,14,4.142857142857143,7.5,1.7904761904761906,2,1.5,0.3904761904761905,1.5714285714285714,0.7428571428571429,0.0380952380952381,0.0,0.29523809523809524,0.7454545454545455,0.6787878787878788,0.6515151515151515,0.7333333333333333,0.5866666666666667,0.6844444444444444,1,tagalog,high_resource
29,69,4,5.0144927536231885,17.25,2.1159420289855073,6,1.25,0.5606060606060606,1.7391304347826086,0.9130434782608695,0.17391304347826086,0.0,0.5652173913043478,0.7518248175182481,0.7445255474452555,0.7627737226277372,0.7722772277227723,0.6683168316831684,0.6732673267326733,1,tagalog,high_resource
30,125,16,4.832,7.8125,2.072,11,1.3529411764705883,0.6583333333333333,1.648,0.816,0.168,0.0,0.512,0.6652542372881356,0.6546610169491526,0.635593220338983,0.6412429378531074,0.556497175141243,0.5706214689265536,1,tagalog,high_resource
31,90,9,5.155555555555556,10.0,2.1777777777777776,4,0.0,0.4666666666666667,1.6222222222222222,0.8222222222222222,0.15555555555555556,0.0,0.7111111111111111,0.7914438502673797,0.7754010695187166,0.7540106951871658,0.7922535211267606,0.647887323943662,0.7323943661971831,1,tagalog,high_resource
32,91,10,4.714285714285714,9.1,2.0,4,1.6666666666666667,0.5604395604395604,1.5164835164835164,0.8021978021978022,0.12087912087912088,0.01098901098901099,0.5274725274725275,0.8017751479289941,0.7662721893491125,0.7869822485207101,0.8218623481781376,0.6963562753036437,0.7004048582995951,1,tagalog,high_resource
33,3,0,7.0,3.0,3.0,0,0.0,1.0,3.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.7222222222222222,0.7777777777777778,1.0,0.7333333333333333,0.8666666666666667,1,tagalog,high_resource
34,232,32,4.521551724137931,7.25,1.8793103448275863,4,1.894736842105263,0.5288888888888889,1.5862068965517242,0.7801724137931034,0.17672413793103448,0.0,0.5301724137931034,0.6563658838071693,0.6180469715698393,0.6266996291718171,0.6520979020979021,0.5646853146853147,0.5646853146853147,1,tagalog,high_resource
35,160,17,4.88125,9.411764705882353,2.05625,3,1.8666666666666667,0.47468354430379744,1.75625,0.88125,0.14375,0.0,0.5,0.8115942028985508,0.7648953301127214,0.7552334943639292,0.8503253796095445,0.6767895878524945,0.7093275488069414,1,tagalog,high_resource
36,70,2,4.228571428571429,35.0,1.9142857142857144,1,0.0,0.44285714285714284,1.4714285714285715,0.6285714285714286,0.11428571428571428,0.0,0.38571428571428573,0.6902654867256637,0.6415929203539823,0.6991150442477876,0.8141025641025641,0.5705128205128205,0.7115384615384616,1,tagalog,high_resource
37,193,21,4.7979274611398965,9.19047619047619,2.0,3,1.2941176470588236,0.5257731958762887,1.6839378238341969,0.8860103626943006,0.09326424870466321,0.0,0.46632124352331605,0.7906976744186046,0.7441860465116279,0.7701778385772914,0.8159851301115242,0.6598513011152416,0.7267657992565055,1,tagalog,high_resource
38,84,4,5.095238095238095,21.0,2.107142857142857,5,0.0,0.6,1.8333333333333333,0.8928571428571429,0.15476190476190477,0.0,0.5595238095238095,0.7352941176470589,0.7235294117647059,0.7264705882352941,0.7707509881422925,0.6086956521739131,0.6363636363636364,1,tagalog,high_resource
39,115,16,4.643478260869565,7.1875,1.9739130434782608,3,1.5,0.5701754385964912,1.6608695652173913,0.782608695652174,0.20869565217391303,0.0,0.5130434782608696,0.7177033492822966,0.6746411483253588,0.6842105263157895,0.7218543046357616,0.6125827814569537,0.6556291390728477,1,tagalog,high_resource
40,22,0,4.7727272727272725,22.0,1.9545454545454546,0,2.0,0.7272727272727273,1.6818181818181819,0.8181818181818182,0.22727272727272727,0.0,0.45454545454545453,0.46987951807228917,0.39759036144578314,0.4457831325301205,0.45161290322580644,0.2903225806451613,0.45161290322580644,1,tagalog,high_resource
41,212,28,5.268867924528302,7.571428571428571,2.160377358490566,13,0.0,0.5047619047619047,1.9103773584905661,0.9905660377358491,0.1509433962264151,0.0,0.5566037735849056,0.7851605758582503,0.7685492801771872,0.7718715393133998,0.7982583454281568,0.6647314949201741,0.6981132075471698,1,tagalog,high_resource
42,174,23,4.879310344827586,7.565217391304348,2.0919540229885056,6,1.4761904761904763,0.5838150289017341,1.8850574712643677,0.9080459770114943,0.09770114942528736,0.0,0.3793103448275862,0.7774480712166172,0.7388724035608308,0.7344213649851632,0.8376753507014028,0.6633266533066132,0.6693386773547094,1,tagalog,high_resource
43,169,24,5.088757396449704,7.041666666666667,2.171597633136095,9,1.375,0.6094674556213018,1.8875739644970415,0.9349112426035503,0.13609467455621302,0.0,0.46745562130177515,0.7698986975397974,0.743849493487699,0.7366136034732272,0.8295019157088123,0.6934865900383141,0.7241379310344828,1,tagalog,high_resource
44,132,10,4.9772727272727275,13.2,1.8863636363636365,2,1.5454545454545454,0.5606060606060606,1.7196969696969697,0.9545454545454546,0.23484848484848486,0.007575757575757576,0.6893939393939394,0.7523809523809524,0.699047619047619,0.72,0.7888040712468194,0.6743002544529262,0.727735368956743,1,tagalog,high_resource
45,164,22,5.103658536585366,7.454545454545454,2.0365853658536586,4,1.1111111111111112,0.4634146341463415,1.7560975609756098,0.9390243902439024,0.1402439024390244,0.006097560975609756,0.5670731707317073,0.7779433681073026,0.7496274217585693,0.7615499254843517,0.7889546351084813,0.6587771203155819,0.7041420118343196,1,tagalog,high_resource
46,51,10,3.3137254901960786,5.1,1.607843137254902,0,0.0,0.22,1.2941176470588236,0.49019607843137253,0.0,0.0,0.058823529411764705,0.7372881355932204,0.7372881355932204,0.6949152542372882,0.5735294117647058,0.5147058823529411,0.5,1,tagalog,high_resource
47,71,11,3.9859154929577465,6.454545454545454,1.8732394366197183,0,1.5454545454545454,0.5070422535211268,1.5492957746478873,0.5211267605633803,0.028169014084507043,0.0,0.29577464788732394,0.7830188679245284,0.7594339622641509,0.7547169811320755,0.7304964539007093,0.5531914893617021,0.6453900709219859,1,tagalog,high_resource
48,202,26,4.53960396039604,7.769230769230769,1.8663366336633664,3,1.1923076923076923,0.4221105527638191,1.49009900990099,0.7475247524752475,0.09900990099009901,0.0,0.5693069306930693,0.7556179775280899,0.7275280898876404,0.7317415730337079,0.7917485265225933,0.6836935166994106,0.7111984282907662,1,tagalog,high_resource
49,54,12,4.351851851851852,4.5,1.9444444444444444,1,1.1818181818181819,0.5471698113207547,1.4444444444444444,0.7777777777777778,0.018518518518518517,0.0,0.2962962962962963,0.75,0.7333333333333333,0.7166666666666667,0.9047619047619048,0.6825396825396826,0.6984126984126984,1,tagalog,high_resource
50,8,6,3.875,1.3333333333333333,1.625,0,0.0,1.0,1.25,0.625,0.0,0.0,0.375,0.43478260869565216,0.4782608695652174,0.43478260869565216,0.375,0.25,0.3125,1,tagalog,high_resource
51,339,29,5.04424778761062,11.689655172413794,2.106194690265487,26,2.090909090909091,0.3564954682779456,1.8525073746312684,0.9262536873156342,0.11799410029498525,0.0058997050147492625,0.5014749262536873,0.7472527472527473,0.7216117216117216,0.717948717948718,0.7595307917888563,0.6109481915933529,0.6412512218963832,1,tagalog,high_resource
52,258,34,5.263565891472868,7.588235294117647,2.112403100775194,16,1.1724137931034482,0.4782608695652174,1.8527131782945736,1.003875968992248,0.17054263565891473,0.003875968992248062,0.627906976744186,0.7552511415525114,0.7296803652968037,0.7397260273972602,0.7575030012004802,0.6698679471788715,0.6830732292917167,1,tagalog,high_resource
53,291,43,4.993127147766323,6.767441860465116,2.089347079037801,11,1.1388888888888888,0.44876325088339225,1.8625429553264605,0.9862542955326461,0.12371134020618557,0.0,0.44673539518900346,0.8128249566724437,0.7859618717504333,0.791161178509532,0.8631578947368421,0.7064327485380117,0.7309941520467836,1,tagalog,high_resource
54,378,36,4.878306878306878,10.5,2.0238095238095237,22,1.9,0.49184782608695654,1.7486772486772486,0.9285714285714286,0.19576719576719576,0.0,0.49206349206349204,0.7403846153846154,0.7074175824175825,0.7218406593406593,0.7350746268656716,0.6380597014925373,0.6259328358208955,1,tagalog,high_resource
55,201,27,5.149253731343284,7.444444444444445,2.144278606965174,9,1.2,0.49743589743589745,1.845771144278607,0.9402985074626866,0.13930348258706468,0.0,0.5472636815920398,0.7457831325301205,0.7204819277108434,0.7192771084337349,0.7607655502392344,0.6220095693779905,0.6746411483253588,1,tagalog,high_resource
56,41,1,5.853658536585366,41.0,2.3658536585365852,6,3.5,0.6341463414634146,1.7073170731707317,1.0731707317073171,0.4146341463414634,0.07317073170731707,0.8536585365853658,0.5125628140703518,0.507537688442211,0.46733668341708545,0.42138364779874216,0.5220125786163522,0.4716981132075472,1,tagalog,high_resource
57,55,15,3.4363636363636365,3.6666666666666665,1.6545454545454545,0,1.2307692307692308,0.32727272727272727,1.3636363636363635,0.45454545454545453,0.0,0.0,0.10909090909090909,0.8955223880597015,0.835820895522388,0.8208955223880597,0.8607594936708861,0.8227848101265823,0.7721518987341772,1,tagalog,high_resource
58,108,19,4.194444444444445,5.684210526315789,1.962962962962963,0,1.2666666666666666,0.4444444444444444,1.6944444444444444,0.7222222222222222,0.027777777777777776,0.0,0.1111111111111111,0.7623188405797101,0.6811594202898551,0.7130434782608696,0.7426160337552743,0.5485232067510548,0.6329113924050633,1,tagalog,high_resource
59,12,6,3.75,2.0,1.5,0,0.0,0.6666666666666666,1.5,0.75,0.25,0.0,0.3333333333333333,0.696969696969697,0.6666666666666666,0.6666666666666666,0.7916666666666666,0.5833333333333334,0.5,1,tagalog,high_resource
60,197,31,4.060913705583756,6.354838709677419,1.8121827411167513,2,1.4,0.36597938144329895,1.4365482233502538,0.5736040609137056,0.050761421319796954,0.0,0.37055837563451777,0.7611940298507462,0.7495854063018242,0.7412935323383084,0.7714987714987716,0.6167076167076168,0.6339066339066339,1,tagalog,high_resource
61,20,2,4.75,10.0,2.05,1,2.0,0.95,1.75,0.85,0.15,0.0,0.25,0.72,0.6933333333333334,0.7466666666666667,0.8035714285714286,0.6607142857142857,0.6785714285714286,1,tagalog,high_resource
62,117,11,4.777777777777778,10.636363636363637,2.0,5,1.2727272727272727,0.5175438596491229,1.6324786324786325,0.8034188034188035,0.13675213675213677,0.008547008547008548,0.5042735042735043,0.6947608200455581,0.7107061503416856,0.6469248291571754,0.775,0.596875,0.565625,1,tagalog,high_resource
63,128,25,3.90625,5.12,1.75,1,1.0526315789473684,0.3968253968253968,1.4609375,0.640625,0.03125,0.0,0.2578125,0.7432432432432432,0.7135135135135136,0.7081081081081081,0.6970954356846473,0.5601659751037344,0.5933609958506224,1,tagalog,high_resource
64,105,15,4.0476190476190474,7.0,1.8761904761904762,2,1.4285714285714286,0.47619047619047616,1.6761904761904762,0.7523809523809524,0.047619047619047616,0.0,0.1523809523809524,0.821875,0.765625,0.7875,0.8790697674418605,0.6651162790697674,0.7069767441860465,1,tagalog,high_resource
65,176,19,4.630681818181818,9.263157894736842,2.028409090909091,1,1.5263157894736843,0.5909090909090909,1.6022727272727273,0.8068181818181818,0.09090909090909091,0.0,0.3522727272727273,0.8294209702660407,0.7699530516431925,0.7746478873239436,0.8448275862068966,0.6637931034482759,0.7219827586206896,1,tagalog,high_resource
66,116,14,4.75,8.285714285714286,2.0517241379310347,2,1.1333333333333333,0.5431034482758621,1.8189655172413792,0.8620689655172413,0.09482758620689655,0.0,0.35344827586206895,0.7770114942528735,0.728735632183908,0.7080459770114943,0.786833855799373,0.664576802507837,0.6927899686520376,1,tagalog,high_resource
67,411,73,4.800486618004866,5.63013698630137,2.0413625304136254,9,1.2535211267605635,0.3516209476309227,1.8004866180048662,0.9075425790754258,0.10948905109489052,0.0,0.3795620437956204,0.7599742599742599,0.7361647361647362,0.7548262548262549,0.7796312554872695,0.6672519754170325,0.6259877085162423,1,tagalog,high_resource
68,826,85,4.780871670702179,9.717647058823529,2.0254237288135593,26,1.2253521126760563,0.35236938031591736,1.7130750605326877,0.8305084745762712,0.09806295399515738,0.0,0.44552058111380144,0.7370275464445868,0.6899423446508648,0.6934657270980141,0.7732811140121845,0.6201044386422977,0.639686684073107,2,tagalog,high_resource
69,523,34,5.282982791586998,15.382352941176471,2.147227533460803,20,2.4482758620689653,0.48330058939096265,1.8317399617590822,1.0076481835564053,0.1950286806883365,0.0019120458891013384,0.5793499043977055,0.7861635220125787,0.7479784366576819,0.7511230907457322,0.8279124778237729,0.6688350088704909,0.6960378474275577,2,tagalog,high_resource
70,194,21,4.798969072164948,9.238095238095237,2.015463917525773,5,1.2777777777777777,0.5052083333333334,1.7577319587628866,0.8247422680412371,0.14432989690721648,0.0,0.42783505154639173,0.7771739130434783,0.7418478260869565,0.7228260869565217,0.7707948243992606,0.6432532347504621,0.66728280961183,2,tagalog,high_resource
71,117,14,4.512820512820513,8.357142857142858,1.8974358974358974,0,1.7142857142857142,0.41025641025641024,1.564102564102564,0.8205128205128205,0.07692307692307693,0.0,0.4188034188034188,0.7907542579075426,0.7664233576642335,0.7664233576642335,0.826530612244898,0.6972789115646258,0.6938775510204082,2,tagalog,high_resource
72,376,57,4.3962765957446805,6.5964912280701755,1.773936170212766,7,1.1794871794871795,0.27540106951871657,1.4202127659574468,0.7819148936170213,0.11702127659574468,0.0026595744680851063,0.5319148936170213,0.7294117647058823,0.7286274509803922,0.7458823529411764,0.8138238573021181,0.6767001114827201,0.6465997770345596,2,tagalog,high_resource
73,43,6,5.069767441860465,7.166666666666667,2.1627906976744184,2,1.2857142857142858,0.8809523809523809,1.8837209302325582,0.9302325581395349,0.16279069767441862,0.023255813953488372,0.4418604651162791,0.7988505747126436,0.7471264367816092,0.7873563218390804,0.9,0.7461538461538462,0.7846153846153846,2,tagalog,high_resource
74,73,10,4.739726027397261,7.3,2.0273972602739727,3,1.1818181818181819,0.6438356164383562,1.5753424657534247,0.821917808219178,0.1643835616438356,0.0,0.5616438356164384,0.7655677655677655,0.7326007326007326,0.7289377289377289,0.72,0.635,0.665,2,tagalog,high_resource
75,63,6,5.380952380952381,10.5,2.238095238095238,4,0.0,0.6785714285714286,1.9523809523809523,1.0,0.14285714285714285,0.015873015873015872,0.5873015873015873,0.7174721189591078,0.724907063197026,0.7026022304832714,0.83,0.72,0.67,2,tagalog,high_resource
76,70,8,4.414285714285715,8.75,1.8142857142857143,1,1.1111111111111112,0.5652173913043478,1.4285714285714286,0.7571428571428571,0.12857142857142856,0.0,0.5428571428571428,0.8075313807531381,0.7782426778242678,0.8200836820083682,0.7988165680473372,0.6982248520710059,0.6923076923076923,2,tagalog,high_resource
77,35,4,4.371428571428571,8.75,1.8857142857142857,0,0.0,0.5588235294117647,1.5714285714285714,0.8285714285714286,0.02857142857142857,0.0,0.2,0.8034188034188035,0.8034188034188035,0.7606837606837606,0.7777777777777778,0.5802469135802469,0.7530864197530864,2,tagalog,high_resource
78,192,22,4.567708333333333,8.727272727272727,1.875,3,1.5833333333333333,0.59375,1.5260416666666667,0.8541666666666666,0.15625,0.0,0.4583333333333333,0.6896046852122987,0.6427525622254758,0.6339677891654466,0.6971544715447154,0.5894308943089431,0.6199186991869918,2,tagalog,high_resource
79,66,9,4.742424242424242,7.333333333333333,2.0454545454545454,3,1.1,0.5757575757575758,1.8333333333333333,0.8181818181818182,0.06060606060606061,0.0,0.3484848484848485,0.8380566801619433,0.7975708502024291,0.8299595141700404,0.8674033149171271,0.7182320441988951,0.7513812154696132,2,tagalog,high_resource
80,50,5,4.56,10.0,1.94,3,1.5,0.7551020408163265,1.62,0.8,0.06,0.0,0.42,0.8192090395480226,0.7796610169491526,0.8192090395480226,0.8571428571428571,0.7380952380952381,0.6984126984126984,2,tagalog,high_resource
81,56,11,4.821428571428571,5.090909090909091,2.125,3,0.0,0.6792452830188679,1.8928571428571428,0.8571428571428571,0.03571428571428571,0.0,0.42857142857142855,0.7725118483412322,0.7345971563981043,0.7345971563981043,0.8157894736842105,0.6578947368421053,0.6644736842105263,2,tagalog,high_resource
82,198,29,4.9393939393939394,6.827586206896552,2.191919191919192,12,1.0344827586206897,0.5102040816326531,1.8484848484848484,0.8939393939393939,0.08080808080808081,0.0,0.35858585858585856,0.7951030927835051,0.7280927835051546,0.7951030927835051,0.8260869565217391,0.6678260869565218,0.7026086956521739,2,tagalog,high_resource
83,149,11,5.23489932885906,13.545454545454545,2.140939597315436,13,1.6363636363636365,0.5833333333333334,1.8859060402684564,0.9731543624161074,0.1342281879194631,0.0,0.5302013422818792,0.7428115015974441,0.7364217252396166,0.7284345047923323,0.7616033755274262,0.6244725738396625,0.6772151898734177,2,tagalog,high_resource
84,63,8,5.253968253968254,7.875,2.1904761904761907,2,1.1111111111111112,0.6885245901639344,1.8412698412698412,0.9682539682539683,0.19047619047619047,0.0,0.5396825396825397,0.7969924812030075,0.7744360902255639,0.7518796992481203,0.835820895522388,0.6567164179104478,0.736318407960199,2,tagalog,high_resource
85,63,6,4.746031746031746,10.5,2.0634920634920637,1,1.5,0.639344262295082,1.746031746031746,0.8888888888888888,0.06349206349206349,0.0,0.3333333333333333,0.7051282051282052,0.6709401709401709,0.6623931623931624,0.8470588235294118,0.6529411764705882,0.6588235294117647,2,tagalog,high_resource
86,162,17,4.512345679012346,9.529411764705882,1.876543209876543,1,1.2,0.4875,1.5493827160493827,0.7901234567901234,0.10493827160493827,0.0,0.4691358024691358,0.7301587301587301,0.708994708994709,0.7178130511463845,0.8465346534653465,0.6955445544554455,0.7128712871287128,2,tagalog,high_resource
87,51,5,4.529411764705882,10.2,1.9215686274509804,0,2.0,0.6666666666666666,1.6470588235294117,0.8627450980392157,0.13725490196078433,0.0,0.23529411764705882,0.8055555555555556,0.7166666666666667,0.7388888888888889,0.7364341085271318,0.49612403100775193,0.6511627906976745,2,tagalog,high_resource
88,40,6,4.25,6.666666666666667,1.775,1,0.0,0.6,1.575,0.775,0.125,0.0,0.3,0.823076923076923,0.7769230769230769,0.7692307692307693,0.7888888888888889,0.5888888888888889,0.6888888888888889,2,tagalog,high_resource
89,1474,202,4.528493894165536,7.297029702970297,1.9280868385345997,76,1.6402877697841727,0.2930679478380233,1.651967435549525,0.8086838534599728,0.11058344640434192,0.0006784260515603799,0.41723202170963364,0.7688006170458928,0.7198225993058234,0.7277284998071731,0.8062162162162162,0.6537837837837838,0.6713513513513514,2,tagalog,high_resource
90,79,11,4.3164556962025316,7.181818181818182,1.8860759493670887,2,1.125,0.6410256410256411,1.5063291139240507,0.6962025316455697,0.08860759493670886,0.0,0.35443037974683544,0.7701149425287356,0.7203065134099617,0.7011494252873564,0.8011049723756906,0.6408839779005525,0.6850828729281768,2,tagalog,high_resource
91,690,44,4.827536231884058,15.681818181818182,2.0101449275362318,11,1.9375,0.38427947598253276,1.7217391304347827,0.8971014492753623,0.11739130434782609,0.0014492753623188406,0.47681159420289854,0.8116438356164384,0.782724505327245,0.7789193302891934,0.8209494324045408,0.6831785345717234,0.7027863777089783,2,tagalog,high_resource
92,339,50,4.867256637168142,6.78,2.03834808259587,12,1.1944444444444444,0.4666666666666667,1.7905604719764012,0.8849557522123894,0.15634218289085547,0.0,0.4837758112094395,0.74079754601227,0.7024539877300614,0.6947852760736196,0.7559958289885297,0.6246089676746611,0.6903023983315955,2,tagalog,high_resource
