language|level|text
minasbate|1|May bag-o na kalo si Bentong. Siya mismo an naghimo sani. Kulay kayumanggi ini kag may halaba na ikog. Igwa man ini san sungay kag daragko na mata. Kamayo ini ni Kabaw, an iya karabaw. Kada naga huyop an hangin san kusog, anikog sani nagalupad-lupad san hataas. Masadya si Bentong sa iya bag-o na kalo. Ginsul-ot niya ini kag nagdalagan pakadto kan Kabaw. Yana, pwede na sinda magkanam parehas san duwa na karabaw. Nagdalagan sinda sa bukid sabay san paghuyop san hangin. "Wooooo!" siyak ni Bentong. "Moooooo!" sabi ni Kabaw. "Woooosh!" huyop san hangin. "Wheeee!" sabi san kalo. Bigla naghuyop an makusog na hangin. Nabutong an ikog san kalo kag ginlupad ini. Nagsab-it kan Bentong an ikog san kalo. Nahulog siya kan Kabaw. Namundo si Kabaw para sa iya kaamigo. Naghandal an hangin. Nakabatyag san kalooyan iya kalo. "Hali!" siyak ni Bentong. Gintapok nya an kalo. Ginlupad san hangin an kalo pataas, pataas kag pataas. "Hali! Hali! Hali!" an sabi san hangin sa kalo. Mamundo na nagpaaram an kalo. Naglupad an kalo sa hangin. Nawara ini. Pero yana, nagtuna na paghangin. Nagtuna na umuran. Nadumduman ni Bentong aniya kalo. Nagbalik sinda Bentong kag Kabaw sa bukid. Nagbuhos an uran na bagan dagom sainda likod. Nagkudog sa kahagkot sinda Bentong kag Kabaw. Nagtuna na magtangis si Bentong. Nadumduman nya an iya kalo. "Hain ka na, kalo ko?" San mabatian san hangin an pagtangis ni Bentong, ginhanap sani an iya kalo. Nakitanya ini! Naghuyop na naghuyop an hangin. Hinay-hinay na nag uli sa inda balay si Bentong kag Kabaw. San nakauli na sa balay si Bentong, nano an iya nakita? Yana, pwede na sinda utro magkanam na bagan duwa na karabaw. Si Bentong, si Kabaw kag san iya kalo. An makangangawa na kulay kayumanggi na kalo na may halaba na ikog, sungay kag daragko na mata. .
minasbate|1|Chan Pisey and Pisey Chan "Kaganda sani na adlaw para magbisikleta!" sabi ni Tok myentras ginakanaman an dara-dara na plastik bag sa iya abaga. "Nano an ginahimo mo, Tok?" an siyak ni Sophie. "Dili ka dapat nagatapok san imo plastik bag sa kamino!" "Kay nano dili?" an hunga ni Tok san maabutan sya ni Sophie. "Kay an plastik bag pwede magin usad na dako na problema san tanan!" Taudtaod, nakabati sinda Sophie kag Tok san tunog. Nag-udong kag naglingi sinda sa likod pero wara sinda san nakita kundi an plastik bag na ginlupad pahalayo. "Pamati, Tok. Kun mag-uran, aanudon an plastik bag pakadto sa suba kag maabri sani an dako na baba kag kakaunon an tanan na mga isda.'' "Kaibahan sa pamati, Sophie. Nano pa an pwede mangyari?'' "Pagkatapos kaunon san plastik bag an tanan na isda, madako na madako ini,'' sabi ni Sophie. "Magigin sobra sa kadako ini na maluwas sa tubig, malupad sa palibot kag mahanap pa san damo na kaunon." "Madako-dako ini kag makakaya san i tulunon an mga puno. Kag igwa ini san makusog na tawa na baga an dalugdog! Bwahahahaha!" "Damo-damo pa na plastik bag an maabot. Kakaunon ninda an mga isda, bubutungon an mga puno kag sisiraon an mga matahom na tanuman.'' "Magigin mapuyo kag mamunduon an kinab-an," sabi ni Sophie. "Kag kun wara na san mabilin para makaon an mga plastik bag, kita naman an inda isusunod," dagdag ni Sophie. Ginpikit ni Tok an iya mata. "Makadulag pa ba kita?" hunga nya. "Sikira," an sabat ni Sophie sabay kiling san abaga. "Habo ko na kaunon ako san plastik bag," sabi ni Tok. "Kaya dili ka magtapok sani, Tok. Puruton naton an plastik bag bag-o pa ini magin problema." San nakabalik na sinda Tok kag Sophie sa inda balay, nakita ninda na damo san plastik bag sa duta. "Sophie, kun pupuruton naton tanan na plastik bag na aton makikita, wara na sinda san tyansa na magdamo pa!'' "Tama ka, Tok. Himuon ta ini. Masasalbar naton na duwa an mundo!'' Mga dagdag na kaaraman sa kapalibutan Agod maibanan an paggamit san mga plastik, tanan na baraklan sa Phnom Penh kay ginahatagan san batas na pabayadon an mga parabakal na nagagamit san plastik bag. An gobyerno naghimo san usad na kompanya para pagahimuon an pagahatag san kaaraman sa mga tawo segun sa mga dili maayo na kakaabutan san plastik sa aton mundo, kag kun pano maibanan an paggamit sani. Para sa dagdag na impormasyon, bisitahon ini: 0X GThM An Dagdag na Kaaraman sa Kapalibutan ay ginbahagi san Conservation International sa pakikipagbuligan san
minasbate|1|Sadto na panahon, may dyutay na baryo na an tanan nagataranom san pula na rosas. Matahom an baryo kay damo san tanom na pula na rosas. Aram an inda baryo tungod sani na inda mga tanom. Pero wara'n nakaaram kun nano kay usad lang na klase an inda ginatanom na rosas. Nagatuod an iba sa inda na hali pa ini sa inda kanunununoan. An iba naman nagatuod na kun dili magtanom san pula na rosas isusumpa sinda. Usad na adlaw, may usad na gurang na nakakita san kahon sa sirong san iya balay. Pasadi-sadi na pisog an sulod sani. Nginarat an gurang. Dili nya aram kun papan-o idto nakaabot sa iya sirong. Nagdesisyon sya na itanom na lang an mga pisog sa iya natad. Gin-ataman nya san maayo an iya mga bag-o na tanom. San namurak ini, napuno an iya natad san pasadi-sadi na burak na may paiba-iba na kolor. Nangarat an mga taga-baryo san makita ninda an pasadi-sadi na kolor san burak. May dulaw, blue, violet kag puti na burak sa tunga san pula na rosas. Damo'n nag-isip na masusumpa an gurang kaya insabihan sya na halion dayon idto na mga burak na pasadi-sadi an kolor. "Dili ko kaya siraon an akon mga gin-ataman na tanom," sabat san gurang. Naurit sa gurang an mga taga-baryo. Dili na ninda gin-intyende an gurang kag an mga tanom sani. Nalisudan an gurang sa iya pangabuhay kay wara na sa iya san naga-intyende na katarakin. Usad na adlaw, nag-abot an usad na pintor na hali sa palasyo san hadi. Naaraman san hadi an kaayuhan san inda lugar na may mga matahom na burak. Kaya pinadara nya an iya pintor para ipinta ini. Malipay na ginbaton san mga taga-baryo an pintor. Ginlibot ninda ini sa may mga tanom na pula na rosas. Nagkita an pintor sa mga tanuman. Nagpili sya san halapit na bukid kag nagtuna na pagpinta. Naghulat an mga taga-baryo sa resulta. Nangarat sinda kay pasadi-sadi an kolor san burak na iya ginpinta. Nagsabi an usad na taga-baryo na masusumpa an pintor. "Kinahanglan an paiba-iba na kolor kag korte paramakahimo san matahom na pinta. Dili sumpa an pagigin kakaiba," sabat san pintor. Naisip san mga taga-baryo na tama an pintor kaya nag-udong na sinda pagtuod sa sumpa. Ginsakom ninda an gurang kag nagin masadya an tanan san pasadi-sadi na kolorsan burak.
minasbate|1|"Nawawara ako", sabi san gamay na buyog. "Di ko mahanap an akon balay!" "Pwede mo ba ako mabuligan, Mister Elepante?" "Balay mo ba ini na salag, gamay na buyog?" hunga san elepante. "Dili po!" tangis san gamay na buyog. "Balay po ina san sapat." "Balay mo ba ini na kweba?" hunga san elepante. "Dili po! Balay ini san kabog." "Balay mo ba ini na balay-buyog?" "Opo, opo!" masadya na sabi san gamay na buyog. "Amo po ini an balay ko." "Salamat sa pagbulig sa akon, Mister Elepante."
minasbate|1|Ung Keamesa and Mut Somaly Kada gab-i may nagadaguso paubos na usad na dako na sapat para mandakop san mga insekto para sa iya panigab-ihon. Kasindako san usad na anay na baboy ini na sapat. An iya mga mata kolor-pula na bagan kalayo. An iya tuka pareho katarom san sundang. An iya mga pakpak nakahimo san nakapangirabot na anino. An tanan na insekto nagkaharadlok. Usad na adlaw, nagtiripon sinda agod mapag-istoryahan an problema. "Kinahanglan naton sya itsahan san maati na bola," sabi ni kuliglig. "Dili," pugol ni tipaklong, "dapat maghimo kita san kalayo para mapahali sya." "Basi masunog san kalayo an entiro kabas-an," sabat san buyog. Wara san nauyon sa mga solusyon. Taudtaod, nagkamang an gangis palabas san megaphone na nabilin sa duta. "Igwa ako san naisip kun pan-o mapahali an sapat," sabi nya sa tanan. "Kinahanglan naton maghimo san usad na bagay na mas dako pa sa sapat. Nano kaya kun mag-urupod kita agod makahimo san dako na horma san megaphone? Kun sarabay kita na magsiyak para makahimo san dako kag makusog na boses, mahahadlok sa aton an sapat kag dili na ini mabalik sa aton lugar." An tanan na insekto nag-uyon sa gangis. Sadto na kagab-ihon, an gangis kaupod an iba pa na mga insekto nag-ururupod kag naghimo san dako-dako na horma san megaphone. An mga insekto na may daragko na kalawason kag todo an boses matindog sa likudan. An mga insekto na may tigdyutay na kalawason kag hataas na boses matindog sa unahan. Nag-abot na an dako na sapat. Naglupad ini patalibod sa inda ginhorma na megaphone. Nagkaharadlok an mga insekto kag nagburulag san paglupad paharayo sa kada usad. Nakadakop an dako na sapat san pira na insekto para sa iya panigab-i. Sa sunod na gab-i, nagtiripon utro sani na oras, nagtuna sinda paghimo san ribok. Pero dili sarabay an ribok na nahimo ninda. Diretso naglupad sa inda an sapat kag sinira an inda horma na megaphone. Nagkahurulog an mga insekto sa duta kag an iba sa inda nasamadan. Pagkahuman sadto, damo sa inda an nawar-an san interes na mag-intra sa plano. Ginkumbinsi san gangis an tanan. "Kun dili naton testingan, tanan kita magkakamaratay. Ayaw kamo pagkahadlok." Nagkaurusad sinda na testingan utro. "Sa oras na ini, hulaton nyo an akon sinyas," sabi san gangis. "Masiyak ako san 'Chrek! Chrek! Chrek!' Pagkatapos, dapat sarabay an tanan na maghimo san tunog." Pagkasunod na gab-i, nag-abot an dako na sapat. Nakita na naman nya an megaphone sadto na lugar pero aram nya na mga insekto lang ini kaya ginlusob nya diretso. Nagsinyas na an gangis, "Chrek! Chrek! Chrek!" Sarabay naghimo san tunog an mga insekto. Tung! Tung! Ngung! Ngung! Ho! Ho! Hmm! Hmm! Tung! Tung! Ngung! Ngung! Ho! Ho! Hmm! Hmm! Nginarat an dako na sapat. An inda nahimo na ribok masakit sa iya talinga kaya nagdali-dali ini paglupad paharayo. Nagselebrar an mga insekto, "Nahimo naton! Nahimo naton na ururupod!"
minasbate|1|Si Matsa kag Ali nagakita san mga bituon. "Gusto ko sin bituon na irog sadto na adto sa langit. Nagasirak sinda sin maguruganda", sabi ni Ali. Nagsabat si Matsa, "Yana na gab-i, magturog na anay kita. Kay bwas hatagan ko ikaw sin usad." Pagka-utro adlaw naghunga si Ali: "Hain man po an bituon na sabi mo ihahatag mo sa akon?" "Kadi kag sabay kita maghurma san bituon. Ipakita ko man sa imo kun pan-o." An sabi ni Matsa kan Ali. Nagpamati gayud si Ali sa kan ate niya kun panu an paghimo san hinurma na bituon. Tapos, naghimo siya sin damon sidto. Nasorpresa si Matsa. "Matibay ka na yana. Makahimo ka na san bituon maski pera pa an gusto mo." Sabi ni Matsa kan Ali. Nag ngirit si Ali kag malipay na ugwa siya sin bag-o na mga bituon. "Salamat sin damo-damo ate sa pagtukdo mo saakon kun panu maghimo san sadiri ko na mga bituon!" sabi ni Ali kan Matsa
minasbate|1|Usad na aga, an dyutay na Amo nagakanam-kanam myentras an iya iloy nagapamudo sin prutas. An dyutay na bata na Amo kay nagapudo sin dahon. Masadya siya. Ginpangpudo niya tanan na dahon sa usad na sanga kag naglumpat naman siya pakadto sa luyo na sanga. Crrraaackkk! nabari an sanga! San mahulog an dyutay na Amo, bigla may naghaw-as na dako na isda sa tubig. Pero may makusog na kamot na umabot dayun kag naligtas an dyutay na Amo. Pagkautro adlaw, bumalik an dyutay na Amo sa pagpamudo sin dahon. Nagtapok-tapok sin mga dahon an dyutay na Amo sa tubig. San bigla na.... Aha! Mautak ka na dyutay na Amo! Nakaaram siya kun panu siya magiging ligtas sa puno.
minasbate|1|An espesyal na tambol. Nabarian san bukog sa tiil si Ares tungod sa linog kaya dili sya nakalakat. Maayo nala kay igwa sya san pankolor kag papel. Pero san matuna na magdrowing si Ares... Bam! Bam! Bonk! Bonk! Hala! Bagan si Intan gayud idto. Nano naman kaya an iya ginapokpok? Dili sya nagaudong sa iya ginahimo. "Intaan!" an siyak ni Ares sa iya manghod. Pero nagapabungol-bungol la ini na bagan wara'n nababati. Nagpadayon sya sa pagpokpok san balde. "Intaaaan!" an mas makusog nya na siyak. Pan-o nya kaya mapapaudong si Intan? Ginporbaran ni Ares na bunuon san bola na papel agod makuha an iya atensyon. Dili gihapon nagaudong si Intan. "Basi ini maggana," an naisip ni Ares. Ginlabay nya an lapis sa higdaan ni Intan. Aaargh!!! Nagakusog pa an tunog. Kling! Kling! Klak! Klak! Nagasiyak na si Intan, "Yay! Yay!" Nagtuna man magsiriyak an iba na mga bata, "Yay! Yay!" Bam! Bam! Klik! Klik! Gin-agda ni Intan si Ares na mag-intra sa inda. Tap. Tap. Hinay-hinay na gintapik ni Ares an iya higdaan. Yehey! Nalipay kag nagparalakpakan an tanan para kan Ares. Nagsinyas si Intan gamit an iya kamot kag sarabay sinda na nagparalakpakan. Bing! Bang! Plik! Plak! Tik! Tak! Klip! Klap! Sa pagpasunod ni Intan nakahimo sinda san damo na tunog kag ini nagin matahom na musika.
minasbate|1|Iem Tithseiha, Chan Pisey, and Pisey Chan Dili yana masadya si Sophy tungod sa tulo na rason. Una, sobra an init yana san panahon. Panduwa, gusto ni Sophy magkaon san mangga pero masyado hataas an puno. Pantulo, habo sa iya makikanam an iya manghod. "Dili ako makikanam yana sa imo kay masisira an akon buhok," sabi ni Tok. "Hay," sabi ni Sophy sabay ingkod halapit sa luma kag maribok na bentilador. Ginpurot nya an ruler sa salog kag ginsukol an bentilador. Duwa na ruler an kahalapad sani. "Hmm.." nag-isip si Sophy. "Kun irog sani kakusog an hangin san bentilador na duwa ka-ruler an kahalapad, sing-ano kaya an kakusog san hangin san mas dako didi?" isip ni Sophy. "Kun dako kaayo an bentilador, makahatag kaya ini san hangin pareho kakusog san hangin sa higad san suba?" naisip ni Sophy na baga'n katahom sa pamatyag. "Pan-o kun an bentilador pareho kadako san balay?" sa isip ni Sophy. Ginkuha nya an ruler kag ginsukol an kadako san inda balay. "Kun sugad sani kadako an bentilador, sing-ano kaya an kakusog san hangin? Magkakahurulog an mga bunga san mangga. Ilulupad an akon ido na si Bob. Kag masasamok an buhok ni Tok na baga'n salag," sa isip ni Sophy sabay tawa. "Sophy, may mangga ako na pwede naton kaunon!" sabi ni Tok hali sa balkon san inda balay. Ginpurot ni Tok an ruler kag nag-isip kadali. "Nano kun an sukol san usad na bentilador usad ka-milyon na ruler an kahalapad?" sabi ni Tok. "Wow, pareho na ini kadako san kinab-an. Kun aton ini paandaron marulupad an mga plato, masitera, lamesa, ingkudan, bag, libro, balay, buildings kag pati an puno san mangga!" sabat ni Sophy. San hapon na, nag-ingkod si Sophy kag Tok halapit sa dyutay na bentilador. Nagkaon sinda san mangga kag nagparatawa. "Maabot an panahon na makahimo kita san higante na bentilador Tok!" sabi ni Sophy. "Maghimo ka san bentilador kag ako an makaon san mga mahuhulog na mangga" sabat ni Tok.
minasbate|1|Pag alas-sais san aga, nag-mamata na si Mimi. Pag alas-syete san aga, nag-kakadto na si Mimi sa eskwelahan. Pag alas-otso san aga, nag-aadal si Mimi pag-basa. Pag alas-nuebe san aga, nag-aadal si Mimi pag-bilang. Pag alas-dyes san aga, nag-aadal si Mimi pag-surat. Pag alas-onse san aga, nag-hahali na si Mimi sa eskwelahan. Pag alas-dose san hapon, nag-kakaon si Mimi sin pangalas-dosehan. Pag ala-una san hapon, nag-bubulig si Mimi sa iya iloy tag ama. Pag alas-dos san hapon, igwa si Mimi sin pamerendalan. Pag alas-tres san hapon, nag-dodrowing si Mimi. Pag alas-kwatro san hapon, nag-kakanam si Mimi sin sipa-sipaan kaupod an iya kamanghod na lalaki. Pag alas-singko san hapon, nag-kakarigo si Mimi.
minasbate|1|Birtdey ko yana. Unom na an akon edad. "Magigin kakaiba ini na adlaw," sabi ni nanay. Kay nano daw? Mmmm... kahumot kag kanamit! Nagaluto kaya si nanay san espesyal na pagkaon? Nagluto si nanay san damo-damo na pansit pero dili man ini kakaiba. Siguro may mas kakaiba na mangyayari. Nano kaya ini? Nagpangsab-it si tatay san matahom na parol pero ginahimo nya man ini kada Chinese New Year. May kakaiba pa gayud na mangyayari. Nano kaya ini? May ginbutang si nanay sa ref. Espesyal kaya ini? Wow! Dako na keyk! Espesyal an keyk pero pirme man ako may keyk kada birtdey ko. May kakaiba pa gayud na mangyayari. Nano kaya ini? "Isul-ot mo an pinakamatahom mo na bado," sabi ni nanay. Kag ginsudlay nya san maayo an akon buhok. Pero pirme man namon ini ginahimo kada birtdey ko. May kakaiba pa gayud na mangyayari. Nano kaya ini? "Ding-dong!" tunog san pwertahan. Baga'n may mga tawo sa labas. Damo an akon bisita yana. Adi tanan an akon mga amigo kag amiga para mag-atinder san akon birtdey. Wow ! Kakaiba man gayud an akon birtdey yana! Pahina ng Karapatang Magpalathala
minasbate|1|An kalibangbang mas dyutay kaysa sa bangag. An bangag mas dyutay kaysa sa sapat. An sapat mas dyutay kaysa sa pikoy. An kalaw an pinakadako. An kalibangbang an pinakadyutay. Tanan sinda nakalupad. Tanan sinda nakalupad.
minasbate|1|Nakabalik na sinda Muna kag Milan sa inda balay hali sa pasyaran na igwa san mga hayup. Usad ako na Ungoy, an sabi ni Milan Bao man ako, an sabi man ni Muna. Elepante ako yana! an sabi ni Milan. "Usad ako na sapat na damo san kolor" an sabi ni Milan. "Rayno man ako", sugpon naman ni Muna. "Rabbit naman ako yana" an sabi ni Muna. "Tigre man ako" an sabi naman ni Milan. Oras na san pagturog. Ginpatay na san inda iloy an ilaw kag naghali. Nagmuklat san dako na mata si Muna, kag nag-istorya."Bokaw naman ako yana".
minasbate|1|An ladybird usad na insekto na damo san itom na marka. Damu-damu na itom na mga marka. Dili siya kalibangbang. Iba siya na klase san insekto. Dili ini insekto na unat an pako. Amo ini an insekto ba pabilog an pako. Dili man ini dako na insekto. Gamay lang ini na insekto. Igwa ini san pula na lawas na may bilog na pintok. Igwa ini san pintok sa paluyo luyo na lawas na may magkapareho na hugis kag sukol. Ladybird, pan-o mo nakuha an imo mga marka sa tanan san imo lawas? Ikaw ba mismo an naghimo sani? Pwede mo ba ako hatagan san usad? Gusto ko man san pintok sa lawas. Dili man damo na pintok. Usad lang. Usad na tuldok na kulay pula sa akon agtang para maging kaparihas san ladybug. Itukdo an mga masunod na nasa retrato: Ladybird. Kalibangbang. Planudon pakpak na insekto. Itom na pintok. Pula na pintok.
